ORF,gene,alanine,aspartate,glutamate,phenylalanine,glycine,histidine,isoleucine,lysine,leucine,methionine,asparagine,proline,glutamine,arginine,serine,threonine,valine,tryptophan,tyrosine
YNL296W,,0.740530861,0.129853644,0.566537084,0.156871243,0.998739915,0.175734767,0.992824214,0.997308521,0.883280455,0.762967079,0.599179558,0.98285319,0.848426395,0.444919455,0.993739109,0.998375906,0.103456444,0.601311475,0.777256717
YNL297C,MON2,0.328707669,0.898519876,0.124963113,0.944130282,0.998739915,0.793390448,0.992824214,0.998017381,0.991101595,0.533512545,0.87614423,0.748056229,0.992665963,0.99668303,0.905369896,0.998375906,0.811660764,0.998365774,0.992897227
YNL298W,CLA4,0.840906177,0.460734231,0.029909017,0.993230094,0.998739915,0.416782737,0.992824214,0.397215782,0.990406472,0.94047606,0.670032059,0.990896996,0.992665963,0.961726394,0.960842569,0.998375906,0.974333757,0.998365774,0.864763327
YNL299W,TRF5,0.841935887,0.916875175,0.944734448,0.642724793,0.998739915,0.973605545,0.56723856,0.998017381,0.990406472,0.875347385,0.769060496,0.98285319,0.839467068,0.951688783,0.000706901,0.846278837,0.208961516,0.647449876,0.881930185
YNL300W,TOS6,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.779992912,0.992824214,0.96646913,0.991101595,0.718806128,0.924171969,0.97540107,0.992665963,0.893933892,0.909212771,0.988956763,0.982273187,0.998365774,0.992897227
YNL301C,RPL18B,0.017220419,0.217975184,0.997076032,0.999250689,0.998739915,0.990743833,0.992824214,0.998017381,0.952336411,0.96794366,0.998284041,0.98285319,0.957669492,0.99668303,0.856822757,0.880037615,0.974333757,0.998365774,0.992897227
YNL302C,RPS19B,0.955426922,0.220444548,0.493369282,0.999250689,0.998739915,0.999552752,0.259402707,0.998017381,0.997427751,0.718806128,0.536343175,0.081874109,0.994328204,0.93575168,0.577210129,0.998375906,0.855955903,0.998365774,0.861908013
YNL303W,,0.970313613,0.648187932,0.182029304,0.999250689,0.998739915,0.934488652,0.993843906,0.998017381,0.991101595,0.98527991,0.934586734,0.538299497,0.878151031,0.99668303,0.843505293,0.423257266,0.974333757,0.986146214,0.812694416
YNL304W,YPT11,0.970313613,0.651572792,0.022004391,0.999250689,0.963225021,0.973605545,0.992824214,0.995744387,0.991101595,0.946311221,0.562416327,0.813890234,0.840715887,0.99668303,0.960842569,0.99407213,0.974333757,0.998365774,0.768992067
YNL305C,BXI1,0.086302281,0.431375586,0.790106503,0.993230094,0.998739915,0.303253117,0.992824214,0.922964343,0.154616541,0.570312085,0.542280494,0.98285319,0.955180587,0.788025396,0.287907789,0.941554932,0.974333757,0.671644054,0.716507712
YNL307C,MCK1,1.26765E-06,0.006836627,0.997076032,0.999250689,0.998739915,0.051598574,0.849653656,0.986103929,0.98391756,0.985792674,0.029180164,0.98285319,0.992665963,1.4503E-08,0.428962648,0.998375906,0.034057007,0.987065058,0.992897227
YNL309W,STB1,0.51673568,0.998934328,0.997076032,0.790810959,0.998739915,0.956866932,0.992824214,0.824329053,0.527984973,0.860874633,0.904547447,0.98285319,0.997324287,0.919774292,0.01882778,0.601883982,0.709298552,0.573172148,0.588590217
YNL311C,SKP2,0.009091702,1.86786E-07,0.904233025,0.000742913,0.796658524,0.586975718,0.958742752,0.604598827,0.926620249,0.985792674,9.58314E-06,0.064141922,0.952209775,2.04959E-05,1.83844E-08,0.573127144,0.024438936,0.01303921,2.29667E-05
YNL314W,DAL82,0.970313613,0.918350858,0.997354566,0.999250689,0.998739915,0.974887511,0.993843906,0.998017381,0.991101595,0.985792674,0.848990891,0.944247942,0.992665963,0.99668303,0.993739109,0.970229509,0.974333757,0.998365774,0.993787163
YNL315C,ATP11,1.75338E-28,0.001556857,0.991197064,0.993230094,0.998739915,0.755836792,0.96579364,0.896529262,0.992028488,0.966380334,0.347467025,0.959593743,0.683050018,0.947471824,0.052482339,0.423659085,0.998176284,0.998365774,0.325543655
YNL318C,HXT14,0.970313613,0.998934328,0.512064914,0.999250689,0.998739915,0.628939216,0.992824214,0.285684677,0.991101595,0.88334468,0.998093627,0.98285319,0.955017726,0.939731982,0.960842569,0.334353085,0.974333757,0.998365774,0.867392038
YNL319W,,0.678015838,0.042045171,0.997076032,0.923000578,0.998739915,0.990743833,0.993434519,0.16827225,0.950676564,0.985792674,0.149986133,0.98285319,0.039460021,0.977625936,0.000121165,0.565012458,0.974333757,0.944108494,0.992897227
YNL320W,,0.970313613,0.842422262,0.765402132,0.977209162,0.998739915,0.922717128,0.579913189,0.998017381,0.991101595,0.985792674,0.998093627,0.98285319,0.97773874,0.939484441,0.960842569,0.537716975,0.833628378,0.998365774,0.950732229
YNL321W,VNX1,0.970313613,0.998934328,0.84946726,0.999250689,0.998739915,0.990743833,0.993843906,0.998017381,0.997427751,0.985792674,0.933416634,0.98285319,0.97773874,0.961726394,0.960842569,0.110125568,0.950138951,0.998365774,0.992897227
YNL322C,KRE1,0.052478616,0.722866278,0.273642593,0.999250689,0.998739915,0.990743833,0.288530542,0.907477607,0.991101595,0.985792674,0.668712162,0.986503423,0.199937201,0.742334191,0.020896055,0.000817632,0.502793567,0.998365774,0.934677493
YNL323W,LEM3,0.135499304,0.13899828,0.878289482,0.238292964,0.903744333,0.969108638,0.998290049,0.539520962,0.769211857,0.985792674,0.998093627,0.98285319,0.990384427,0.63268731,0.879642317,0.974450673,0.982273187,0.885038425,0.917620094
YNL324W,,0.722478612,0.00019135,7.89032E-06,0.999250689,0.998739915,0.48779196,0.741421789,0.179445231,0.991101595,0.985792674,0.933416634,0.004993948,0.992665963,0.663932437,0.054027123,0.004826938,0.974333757,0.998365774,0.79443025
YNL325C,FIG4,0.970313613,0.006836627,0.008755499,0.999250689,0.998739915,0.011329995,0.022307517,0.998017381,0.991101595,0.985792674,2.28015E-06,0.054090524,0.992665963,0.99668303,0.048509024,0.794034119,0.466392171,0.998365774,0.505181713
YNL326C,PFA3,0.428565115,0.998934328,0.997076032,0.705364282,0.89547007,0.384912735,0.835717119,0.631788055,0.991101595,0.985792674,1.28027E-05,0.98285319,0.065921181,0.994171093,0.22277174,0.381155908,0.142822948,0.998365774,0.539114564
YNL327W,EGT2,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.990743833,0.992824214,0.953832915,0.992028488,0.985792674,0.998093627,0.840802902,0.992665963,0.952540342,0.965482514,0.998375906,0.974333757,0.998365774,0.992897227
YNL328C,MDJ2,0.970313613,0.878669446,0.997076032,0.999250689,0.998739915,0.990743833,0.997219972,0.896529262,0.991101595,0.951455649,0.4822358,0.828303648,0.989849053,0.935857689,0.91193974,0.768822501,0.974333757,0.998365774,0.998030638
YNL329C,PEX6,2.98915E-11,0.009675508,0.918736591,0.963858815,0.998739915,0.993909456,0.912950528,0.998017381,0.991101595,0.951965726,0.972970963,0.643109217,0.815855529,0.99668303,0.935910547,0.82436377,0.070323981,0.998365774,0.992897227
YNL330C,RPD3,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.990743833,0.992824214,0.838554245,0.991101595,0.70695552,0.998667849,0.98285319,0.992665963,0.99668303,0.964194079,0.998375906,0.729773654,0.998365774,0.992897227
YNL332W,THI12,0.970313613,0.987989622,0.997076032,0.999250689,0.998739915,0.990743833,0.992824214,0.920141211,0.991101595,0.934525379,0.641344718,0.98285319,0.990384427,0.935857689,0.960842569,0.005651069,0.974591486,0.998365774,0.978748303
YNL333W,SNZ2,0.970313613,0.942049936,0.997076032,0.977209162,0.915665818,0.990743833,0.88501858,0.998017381,0.530099932,0.985792674,0.3517338,0.98285319,0.996317553,0.99668303,0.888747098,0.283280174,0.955008769,0.859304401,0.975843077
YNL334C,SNO2,0.970313613,0.938881612,0.884714801,0.999250689,0.998739915,0.990743833,0.993434519,0.98624428,0.991101595,0.753474002,0.714098907,0.98285319,0.990384427,0.99668303,0.93425552,0.756999495,0.989358893,0.998365774,0.992897227
YNL335W,DDI3,0.469219248,0.998934328,0.968661159,0.264423687,0.998739915,0.990743833,0.465006526,0.88213676,0.493970282,0.94047606,0.222590676,0.98285319,0.873544516,0.99668303,0.879642317,0.651744227,0.974333757,0.100129292,0.988992909
YNL336W,COS1,0.95845037,0.998934328,0.638848577,0.999250689,0.998739915,0.88903194,0.992824214,0.901906241,0.99592773,0.997653318,0.998093627,0.760418754,0.372730858,0.935857689,0.908005294,0.998375906,0.974333757,0.998365774,0.849960965
YNL338W,,0.841447992,0.418022441,1.28238E-05,0.999250689,0.998739915,0.264762359,0.992824214,0.085576852,0.991101595,0.927282708,0.998093627,0.40341259,0.216443059,0.99668303,0.535283629,0.46933953,0.986364763,0.998365774,0.769228419
YNL339C,YRF1-6,0.970313613,0.492166995,0.611539853,0.991939652,0.998739915,0.990743833,0.734629259,0.920141211,0.991101595,0.767847121,0.762632081,0.840802902,0.992665963,0.798951351,0.734282396,0.220524954,0.093094069,0.998365774,0.992897227
YNR001C,CIT1,0.994784638,0.000115597,0.997076032,0.446143428,0.998739915,0.995700064,0.162530235,0.793417197,0.991101595,0.985792674,0.938338855,0.98285319,0.992665963,0.99668303,0.940607562,0.896567792,0.001143824,0.998365774,0.992897227
YNR002C,ATO2,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.990743833,0.992824214,0.998017381,0.931178262,0.985792674,0.998093627,0.986503423,0.992665963,0.943100087,0.774404887,0.998375906,0.729773654,0.861861113,0.949300699
YNR004W,SWM2,0.722478612,0.870464442,0.997076032,0.999250689,0.998739915,0.990743833,0.837490453,0.990038118,0.938564927,0.985792674,0.998093627,0.98285319,0.992665963,0.826966787,0.950102999,0.998375906,0.993486619,0.998365774,0.992897227
YNR005C,,1.60062E-05,0.911150322,0.321487187,0.872982948,0.998739915,0.511176796,0.530999924,0.998017381,0.962229623,0.985792674,1.66904E-05,0.565628827,0.001583016,0.993925784,0.338409835,0.896314148,0.539749705,0.332349104,0.801288616
YNR006W,VPS27,0.000177987,0.73873767,0.363574568,0.588777111,0.998739915,0.185712118,0.00956152,0.949730369,0.637581987,0.993592151,0.000140174,0.486764612,0.044950348,0.947471824,0.960842569,0.998375906,0.513817486,0.168391037,0.949300699
YNR007C,ATG3,0.524803401,0.998934328,0.997076032,0.999250689,0.998739915,0.88903194,0.993843906,0.967113074,0.943804064,0.985792674,0.998093627,0.98285319,0.992665963,0.926446989,0.980352212,0.775227811,0.800692628,0.998365774,0.992897227
YNR008W,LRO1,0.980227643,0.236701537,0.951585033,0.999250689,0.998739915,0.996534682,0.992824214,0.951865503,0.991101595,0.985792674,0.998093627,0.98285319,0.990384427,0.943100087,0.960842569,0.998375906,0.974333757,0.998365774,0.992897227
YNR009W,NRM1,0.920398669,0.998934328,0.945713971,0.999250689,0.998739915,0.990743833,0.992824214,0.992323997,0.997570882,0.985792674,0.998093627,0.911223368,0.990384427,0.993925784,0.905369896,0.998375906,0.974333757,0.998365774,0.559387243
YNR010W,CSE2,0.080517517,0.998934328,0.997076032,0.99095807,0.706103806,0.793390448,0.992824214,0.003999636,0.991101595,0.928081801,0.000207068,0.001169665,0.212473244,1.15012E-13,0.006869548,4.2208E-07,0.974333757,0.581829352,0.007495269
YNR012W,URK1,0.699366749,0.998934328,0.997076032,0.999250689,0.998739915,0.511176796,0.993806868,0.977638227,0.991101595,0.998725641,0.998777432,0.930636776,0.992665963,0.955652696,0.990617707,0.460299881,0.419842027,0.998365774,0.992897227
YNR013C,PHO91,0.529176561,0.962052237,0.852712252,0.999250689,0.998739915,0.990743833,0.992824214,0.998017381,0.811812854,0.94047606,0.998093627,0.797361458,0.992665963,0.99668303,0.700364418,0.998375906,0.974333757,0.998365774,0.992897227
YNR014W,,0.970313613,0.998934328,0.896027461,0.999250689,0.972537249,0.990743833,0.993843906,0.990127721,0.991101595,0.728648745,0.998093627,0.797288855,0.890316364,0.99668303,0.952856089,0.946977632,0.523287271,0.998365774,0.881930185
YNR015W,SMM1,0.970313613,0.962052237,0.997076032,0.850995718,0.961827418,0.990743833,0.91630973,0.990038118,0.772465698,0.920337109,0.685777312,0.97540107,0.996317553,0.930576172,0.863269238,0.998375906,0.842008051,0.998365774,0.992897227
YNR018W,RCF2,0.966169159,0.998934328,0.997076032,0.999250689,0.998739915,0.922886019,0.464516295,0.998017381,0.772465698,0.968925511,0.509957437,0.826019172,0.992665963,0.961726394,0.831069045,0.998375906,0.974333757,0.998365774,0.635617435
YNR019W,ARE2,0.970313613,0.998934328,0.997076032,0.361225378,0.998739915,0.993909456,0.992824214,0.961752636,0.322967197,0.985792674,0.697656937,0.98285319,0.992665963,0.962741009,0.960842569,0.998375906,0.996332362,0.412654644,0.5672337
YNR020C,ATP23,0.000161786,0.000810241,0.997076032,0.999250689,0.831947881,0.670651192,0.985455689,0.973920991,0.991101595,0.985792674,0.005407409,0.9254083,0.927858733,0.955652696,0.808915817,0.04714007,0.974333757,0.987065058,0.387750158
YNR021W,,0.980227643,0.998934328,0.944734448,0.974697467,0.998739915,0.88903194,0.822664132,0.960326113,0.982387904,0.997653318,0.998093627,0.98285319,0.992665963,0.99668303,0.978193602,0.913688617,0.974333757,0.998365774,0.992897227
YNR022C,MRPL50,0.970313613,0.962052237,0.852712252,0.999250689,0.998739915,0.676146558,0.992824214,0.998017381,0.991101595,0.998725641,0.998093627,0.990896996,0.992665963,0.918282991,0.93425552,0.696670747,0.974333757,0.986146214,0.852293571
YNR024W,MPP6,0.970313613,0.962052237,0.790106503,0.999250689,0.998739915,0.990743833,0.992824214,0.998017381,0.860837468,0.998725641,0.998093627,0.98285319,0.992665963,0.861113647,0.905369896,0.998375906,0.974333757,0.913046815,0.992897227
YNR025C,,0.96542001,0.998934328,0.981671681,0.999250689,0.998739915,0.602333343,0.992824214,0.998017381,0.991101595,0.998725641,0.999744109,0.98285319,0.992665963,0.882345348,0.962851668,0.953515716,0.974333757,0.998365774,0.579888855
YNR027W,BUD17,0.970313613,0.985451124,0.997076032,0.80347592,0.549178539,0.736212955,0.917971599,0.995907128,0.883280455,0.985792674,0.998093627,0.98285319,0.910385886,0.961726394,0.993739109,0.998375906,0.974333757,0.734491015,0.106666635
YNR028W,CPR8,0.783104972,0.998934328,0.968661159,0.999250689,0.998739915,0.990743833,0.768586035,0.998017381,0.999218287,0.985792674,0.998093627,0.986503423,0.992665963,0.93575168,0.960842569,0.998375906,0.798995013,0.998365774,0.992897227
YNR029C,,0.604264121,0.890015136,0.790106503,0.105641633,0.998739915,0.977619139,0.074467702,0.998017381,0.142208721,0.985792674,0.774374259,0.357712879,0.509482632,0.934836475,0.879642317,0.96080973,0.99365622,0.03474984,0.169794984
YNR030W,ALG12,0.970313613,0.998934328,0.841092296,0.999250689,0.998739915,0.844297489,0.641601972,0.998017381,0.769211857,0.939254742,0.998093627,0.679704459,0.992665963,0.99668303,0.993739109,0.913688617,0.974333757,0.601311475,0.004328091
YNR031C,SSK2,0.841935887,0.998934328,0.997076032,0.999250689,0.998739915,0.78787471,0.992824214,0.920141211,0.991101595,0.381664795,0.998093627,0.793132187,0.992665963,0.898547409,0.789802267,0.848033522,0.974333757,0.994318004,0.89355968
YNR032C-A,HUB1,0.970313613,0.774196764,0.997076032,0.376057553,0.998739915,0.990743833,0.75094503,0.973920991,0.792033495,0.784275254,0.998093627,0.922647867,0.992665963,0.99668303,0.823402191,0.405268742,0.873455074,0.624994067,0.762741166
YNR032W,PPG1,0.745807554,0.998934328,0.932717079,0.999250689,0.998739915,0.896839003,0.992824214,0.998017381,0.769211857,0.985792674,0.998093627,0.98285319,0.992665963,0.986238216,0.643196308,0.621271182,0.661288413,0.998365774,0.668211121
YNR033W,ABZ1,0.980227643,0.998934328,0.997076032,0.826165405,0.998739915,0.990743833,0.995439064,0.965679283,0.991101595,0.985792674,0.792245825,0.98285319,0.992665963,0.947471824,0.344464251,0.742540581,0.974333757,0.998365774,0.992897227
YNR034W,SOL1,0.980227643,0.998934328,0.718395289,0.762774793,0.998739915,0.973605545,0.624328537,0.985948933,0.832297355,0.985792674,0.137626531,0.990896996,0.704692485,0.961726394,0.73885257,0.998375906,0.974333757,0.879109736,0.441692119
YNR036C,MRPS12,0.862472637,0.962052237,0.997076032,0.999250689,0.10218423,0.990743833,0.914332081,0.935471576,0.961163509,0.985792674,0.858231993,0.856835786,0.528010179,0.668901579,0.70290466,0.998375906,0.974333757,0.855303721,0.992897227
YNR037C,RSM19,0.136124315,0.998934328,0.932728138,0.250741059,0.543031481,0.755836792,0.000236805,0.962488253,0.001200333,0.58599662,0.998532065,0.302307807,0.041353157,0.99668303,0.145982519,0.035008905,0.855080826,0.186563911,8.2905E-11
YNR039C,ZRG17,0.969835428,0.903148397,0.998937825,0.999250689,0.998739915,0.485886996,0.973483904,0.998017381,0.931178262,0.990437795,0.898256083,0.97918694,0.994062181,0.780142608,0.748014168,0.998375906,0.974333757,0.998365774,0.600612561
YNR040W,,0.736207039,0.998934328,0.39022466,0.999250689,0.998739915,0.990743833,0.992824214,0.905973098,0.991101595,0.985792674,0.99269634,0.867978757,0.79057219,0.849318402,0.971339153,0.998375906,0.974333757,0.998365774,0.992897227
YNR041C,COQ2,0.644637866,0.199177067,0.997076032,0.474683551,0.998739915,0.529455834,0.205510008,0.352939588,0.766518576,0.181437787,0.998093627,0.228393013,0.992665963,0.855134021,0.960842569,0.998375906,0.798995013,0.91417513,0.44769193
YNR042W,,0.973295834,0.998934328,0.997076032,0.999250689,0.998739915,0.701321851,0.964306567,0.920141211,0.991101595,0.931321543,0.895559461,0.74322395,0.992665963,0.770477494,0.905369896,0.846278837,0.974333757,0.998365774,0.992897227
YNR045W,PET494,0.734059507,0.543257553,0.997076032,0.875328367,0.998739915,0.990743833,0.993843906,0.372704801,0.99592773,0.985792674,0.989451029,0.91884578,0.763547861,0.993632088,0.960842569,0.749356901,0.974333757,0.985251657,0.992897227
YNR047W,FPK1,0.449124381,0.998934328,0.584368654,0.638245364,0.998739915,0.990743833,0.993843906,0.998017381,0.991101595,0.94047606,0.540619266,0.694002643,0.992665963,0.889260366,0.585005871,0.611314219,0.974333757,0.958185504,0.613793838
YNR048W,,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.454474153,0.741421789,0.998017381,0.772465698,0.927282708,0.998093627,0.761773965,0.992665963,0.889260366,0.99176027,0.893920964,0.861486497,0.740199934,0.10843851
YNR049C,MSO1,0.985066217,0.998934328,0.997076032,0.999250689,0.998739915,0.805675991,0.876727897,0.979795399,0.952336411,0.985792674,0.934586734,0.98285319,0.992665963,0.898547409,0.993739109,0.998375906,0.974333757,0.855303721,0.881930185
YNR051C,BRE5,0.970313613,0.000341207,0.002237146,0.000117389,0.891840902,0.716839658,0.288530542,0.62041936,0.648762783,0.284665545,7.16825E-05,0.002761769,0.007911016,0.006060807,0.977824166,0.001536274,0.974333757,0.574068101,0.000464948
YNR052C,POP2,0.000328808,0.080694152,0.00291235,0.149065422,0.002027185,0.199125918,0.995439064,0.370296317,0.97689442,0.985792674,0.019510983,0.053672807,0.953599427,0.50004535,0.073373999,0.166654342,0.008226291,0.211104756,0.949300699
YNR055C,HOL1,0.988610961,0.998934328,0.997076032,0.908362396,0.998739915,0.407778364,0.857626437,0.379508665,0.772465698,0.943193377,0.985650304,0.98285319,0.992665963,0.706169717,0.960842569,0.998375906,0.974333757,0.770897444,0.949300699
YNR056C,BIO5,0.980227643,0.998934328,0.997076032,0.999250689,0.998739915,0.990743833,0.972281236,0.978002617,0.874777398,0.968925511,0.998093627,0.97540107,0.992665963,0.99668303,0.960842569,0.998375906,0.974333757,0.850859245,0.949748475
YNR057C,BIO4,0.970313613,0.87670983,0.997076032,0.993230094,0.995067842,0.991046827,0.817407706,0.998017381,0.897018977,0.968925511,0.998093627,0.91884578,0.992665963,0.99668303,0.960842569,0.998375906,0.998176284,0.965923297,0.616341343
YNR058W,BIO3,0.973699357,0.998934328,0.997076032,0.999250689,0.998739915,0.990743833,0.992824214,0.992323997,0.991101595,0.993592151,0.998093627,0.98285319,0.992665963,0.99668303,0.908005294,0.897133489,0.974333757,0.998365774,0.992897227
YNR059W,MNT4,0.565431304,0.979291437,0.884301523,0.975807043,0.998739915,0.967160522,0.992824214,0.995744387,0.989504346,0.729444904,0.95183122,0.585311339,0.757424755,0.853881313,0.905291528,0.998375906,0.974333757,0.998365774,0.338545043
YNR060W,FRE4,0.970313613,0.998934328,0.997076032,0.654062038,0.998739915,0.965829015,0.681428519,0.865917079,0.79818619,0.718806128,0.998093627,0.986503423,0.992665963,0.986215524,0.982088029,0.977653324,0.467053262,0.697681077,0.993787163
YNR061C,,0.970313613,0.998934328,0.997076032,0.143873853,0.998739915,0.990743833,0.767651089,0.900829248,0.231612669,0.752296462,0.946562756,0.98285319,0.867841576,0.947471824,0.962003893,0.988956763,0.706070805,0.213428283,0.585419515
YNR062C,,0.970313613,0.998934328,0.841092296,0.999250689,0.998739915,0.977619139,0.993843906,0.998017381,0.991101595,0.997653318,0.584831154,0.959593743,0.780333304,0.97949951,0.779545445,0.752214118,0.889024418,0.998365774,0.959562875
YNR063W,,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.996534682,0.958742752,0.977638227,0.991101595,0.985792674,0.998093627,0.98285319,0.775967135,0.93612673,0.960842569,0.998375906,0.974333757,0.998365774,0.93145233
YNR064C,,0.925665227,0.998934328,0.997076032,0.968223516,0.998739915,0.990743833,0.992824214,0.973920991,0.991101595,0.951276878,0.998093627,0.959576407,0.992665963,0.99668303,0.996586749,0.998375906,0.974333757,0.998365774,0.993787163
YNR065C,,0.970313613,0.989838869,0.997076032,0.999289583,0.949223992,0.991698745,0.992824214,0.993494032,0.991101595,0.991445139,0.998093627,0.98285319,0.992665963,0.99668303,0.99855053,0.998375906,0.974333757,0.998365774,0.98325002
YNR066C,,0.970313613,0.942524953,0.997076032,0.999250689,0.998739915,0.950724717,0.992824214,0.934580227,0.897018977,0.968925511,0.998093627,0.98285319,0.992665963,0.927218607,0.985126504,0.998375906,0.974333757,0.998365774,0.992897227
YNR067C,DSE4,0.431342365,0.998934328,0.498757846,0.999250689,0.998739915,0.455912925,0.557697993,0.750384289,0.99592773,0.996850467,0.998093627,0.98971766,0.992665963,0.93575168,0.551933711,0.000692578,0.577141673,0.998365774,0.992897227
YNR068C,,0.996145111,0.956157271,0.997076032,0.99095807,0.998739915,0.990743833,0.992824214,0.998017381,0.991101595,0.985792674,0.766480043,0.923722105,0.992665963,0.99668303,0.961096096,0.998375906,0.983137131,0.998365774,0.99477667
YNR069C,BSC5,0.629030415,0.998747083,0.997076032,0.790810959,0.983300735,0.653192482,0.789296036,0.815597771,0.835888907,0.985792674,0.321182613,0.98285319,0.992665963,0.961726394,0.960842569,0.998375906,0.998014435,0.563060665,0.580238902
YNR070W,PDR18,0.004049173,0.870464442,0.997076032,0.361225378,0.998739915,0.990743833,0.992824214,0.824329053,0.991101595,0.826789741,0.732778378,0.958458527,0.635668359,0.99668303,0.238628039,0.998375906,0.133510158,0.998365774,0.992897227
YNR071C,,0.545115812,0.615572576,0.923739174,0.999250689,0.998739915,0.969347604,0.992824214,0.541048027,0.991101595,0.735800372,0.998093627,0.990896996,0.992665963,0.951688783,0.960842569,0.998375906,0.692725831,0.998365774,0.982309573
YNR072W,HXT17,0.970313613,0.843538128,0.312659875,0.948056767,0.998739915,0.750901615,0.992824214,0.998017381,0.991101595,0.985792674,0.934586734,0.471655008,0.9293046,0.882689486,0.924950116,0.687249494,0.996332362,0.012148825,0.950732229
YNR073C,,0.970313613,0.998934328,0.631321095,0.999250689,0.998739915,0.990743833,0.992824214,0.998017381,0.99592773,0.985792674,0.998093627,0.826899777,0.952209775,0.898547409,0.385941624,0.998375906,0.974333757,0.998365774,0.840071495
YNR074C,AIF1,0.82471717,0.061432884,0.997076032,0.999250689,0.998739915,0.90141307,0.997427055,0.998017381,0.991101595,0.517731057,0.653151629,0.893182477,0.992665963,0.99668303,0.809596296,0.998375906,0.999250707,0.998365774,0.992897227
YNR075W,COS10,0.084547491,0.998934328,0.997076032,0.80347592,0.104444545,0.998534193,0.992824214,0.998017381,0.931178262,0.985792674,0.959553951,0.303987927,0.189763204,0.593289276,0.669342257,0.998375906,0.070323981,0.998365774,0.962969592
YOL001W,PHO80,2.54744E-09,0.009728611,0.921405782,0.999250689,0.009381994,0.337785038,0.433272498,0.998017381,0.769211857,0.708024297,0.868010237,0.98285319,0.476746288,0.529927869,4.18685E-17,3.186E-12,0.056083974,0.850859245,0.998030638
YOL002C,IZH2,0.970313613,0.958607417,0.997076032,0.999250689,0.998739915,0.934543137,0.893759814,0.995907128,0.991101595,0.985792674,0.998093627,0.89639523,0.992665963,0.99668303,0.994652069,0.998375906,0.974333757,0.998365774,0.992897227
YOL003C,PFA4,0.859466544,0.998934328,0.997076032,0.999250689,0.180651128,0.990743833,0.949664001,0.873421955,0.284046231,0.968925511,0.484339029,0.98285319,0.810775888,0.67000343,0.960842569,0.833998488,0.855080826,0.83778374,0.835246208
YOL004W,SIN3,0.686933584,0.374583476,0.266824951,0.923000578,0.998739915,0.036164885,0.911787225,0.920185898,0.787998827,0.010104285,0.595814697,0.936329859,0.361683403,0.898547409,0.530530525,0.908510934,0.793127808,0.574068101,0.992897227
YOL006C,TOP1,3.08834E-20,5.17209E-83,2.20161E-94,0.275751276,0.998739915,7.26942E-05,0.907604996,0.998017381,0.09399669,0.006530167,0.000248035,0.030018329,0.992665963,0.229923681,0.344464251,0.035157329,0.000511592,0.407001912,0.959562875
YOL007C,CSI2,0.884844336,0.595804098,0.498792946,0.999250689,0.998739915,0.722617235,0.993755877,0.909728787,0.931178262,0.951598617,0.998093627,0.61068573,0.675199836,0.939731982,0.599062733,0.280988862,0.870732099,0.393006788,0.593340681
YOL008W,COQ10,0.133530294,0.203673256,0.922375076,0.962593064,0.903744333,0.521941442,0.911297832,0.907167339,0.991101595,0.856105909,0.998093627,0.98285319,0.584704978,0.918867606,0.387358547,0.192185865,0.447494584,0.891685646,0.992897227
YOL009C,MDM12,0.585359024,0.215622935,0.997076032,0.999250689,0.998739915,0.990743833,0.992824214,0.998017381,0.991101595,0.841485069,0.998093627,0.806506999,0.992665963,0.99668303,0.440305904,0.998375906,0.013795156,0.201458628,3.84268E-08
YOL011W,PLB3,0.970313613,0.969101782,0.997076032,0.999250689,0.852166726,0.977317117,0.992824214,0.998017381,0.991101595,0.985792674,0.998093627,0.981374224,0.833101844,0.99668303,0.344464251,0.998375906,0.862039999,0.998509836,0.937165417
YOL012C,HTZ1,0.738330055,0.443224535,0.497582349,0.999250689,0.949223992,0.990743833,0.878578637,0.990038118,0.982039969,0.985792674,0.998093627,0.750885063,0.99485348,0.989055338,0.961096096,0.998375906,0.039907927,0.998365774,0.764520622
YOL013C,HRD1,0.970313613,0.9080977,0.997076032,0.91003736,0.998739915,0.9985357,0.760342872,0.998017381,0.772465698,0.985792674,0.913366963,0.97918694,0.992665963,0.99668303,0.961096096,0.998375906,0.974894787,0.998365774,0.907021106
YOL013W-A,,0.951306693,0.998934328,0.997076032,0.916691745,0.998739915,0.990743833,0.992824214,0.995744387,0.762740452,0.950205372,0.899552601,0.844196071,0.994062181,0.99668303,0.960842569,0.999454974,0.974333757,0.630026613,0.99477667
YOL013W-B,,0.527110893,0.998934328,0.841092296,0.999250689,0.998739915,0.990743833,0.993843906,0.892143367,0.99592773,0.556237141,0.998093627,0.818392829,0.672037902,0.951688783,0.960842569,0.998375906,0.974333757,0.998365774,0.985498223
YOL014W,,0.970313613,0.412989931,0.999183616,0.999250689,0.998739915,0.990743833,0.992824214,0.998017381,0.991101595,0.94047606,0.998093627,0.98285319,0.992665963,0.99668303,0.962486151,0.998375906,0.974333757,0.998365774,0.988830652
