ORF,gene,alanine,aspartate,glutamate,phenylalanine,glycine,histidine,isoleucine,lysine,leucine,methionine,asparagine,proline,glutamine,arginine,serine,threonine,valine,tryptophan,tyrosine
YBL039C,URA7,-0.753493969,-1.621254665,-1.392051811,-0.607436337,0.120203354,0.773974387,-0.098331176,0.903213876,-0.782404483,-1.751700035,0.79479991,-1.37515516,-0.417813565,0.451700583,0.435335538,-0.587762108,-2.160649543,-0.259446725,0.842691683
YBL039W-B,,0.131405575,-1.14637667,0.417590683,0.986922601,-0.051959906,-0.077403413,0.308883513,-0.422875803,0.699362425,1.757016682,-0.390893768,0.136371221,0.270596225,-0.101276692,1.021032353,-0.892722357,-0.141587435,-0.741184684,-1.112857222
YBL042C,FUI1,4.608931081,-2.981819119,0.152989302,-1.529640967,-5.896386894,0.717014585,9.290146754,-0.015075091,-0.411170508,-5.741327441,0.971196394,-6.915141273,1.977899121,-1.419129972,-0.274831082,3.695369446,8.347745225,-2.151720745,2.78165164
YBL043W,ECM13,0.255753416,-0.675548964,0.087643221,0.799233716,0.121853747,-1.0001231,0.145483268,-2.038727353,-0.775769195,1.982192557,0.543995138,-0.171423299,-0.467171861,-0.645243361,-0.631098,0.510934348,1.800587245,0.270567898,-1.243503165
YBL044W,,3.304018426,1.010850808,-1.535293216,0.199098257,0.652825263,-1.487325944,0.097058055,0.285170983,-2.329103531,0.679498838,1.209702662,-0.621989256,-1.604966151,-1.180619643,-3.258211237,1.592980574,0.42953712,0.02941826,1.285735643
YBL045C,COR1,0.790835794,1.062568159,-1.280959956,0.229102638,1.712264818,0.280208369,-0.069986235,0.919480705,-0.767238735,0.091702573,-0.860860974,0.088045999,-1.266629277,0.638306936,-2.624081033,0.06882558,-0.493398426,-0.296786608,0.308881758
YBL046W,PSY4,-0.125801314,-0.437761702,-0.002818729,-0.177449885,2.733260545,0.020471783,0.502310519,-1.05859385,0.035605789,-0.07072862,-0.716447243,2.086961803,-0.252579038,-0.786468901,0.715339453,2.526013299,0.136573215,-0.027754588,-1.044607212
YBL047C,EDE1,-0.125256186,-0.644425799,0.807725818,0.069557887,1.259239151,0.080420821,-1.711209298,-0.689632889,-0.349096685,-0.051327324,0.059575979,1.353477405,0.236181298,-0.610169454,-0.227919271,1.451446324,-0.00919016,-0.163022125,-1.656519262
YBL048W,RRT1,-0.296581347,-0.064506011,-0.075240756,-0.941496041,2.148051347,0.276528874,-1.162014781,0.672186992,-0.635758745,-1.25496193,0.493175376,1.11652241,0.262247299,0.042730315,0.445793314,0.980261036,-1.27312019,-0.945691338,-1.514563669
YBL049W,MOH1,-0.009566078,-1.050452379,0.394135092,-0.136322516,0.514909694,1.58680632,-0.71182873,-0.796998301,0.160002845,-0.220343,0.512568524,1.869598047,0.662295699,-0.814665345,-0.055925,-0.435420552,-1.046788374,0.629036359,-1.529888551
YBL051C,PIN4,0.195862312,0.990856534,0.483507239,1.670456334,-1.466134296,-0.101038382,1.608445072,-0.240382158,2.499885964,-0.437714407,-1.436869502,-1.906711205,0.637237773,-0.282841638,-1.739431858,-2.206014606,-1.177748536,2.488960364,1.281119945
YBL052C,SAS3,0.195862312,-0.093118933,0.73726491,3.501664588,-1.394369906,-2.268089516,3.625835384,-1.394773802,3.723468202,0.367308335,-1.423260633,0.854311498,-0.211706314,-1.595325728,-0.865479851,-0.719662208,0.387459676,4.008191939,3.614766085
YBL053W,,-3.270685781,-0.855572131,1.184807931,2.832283142,-2.836836728,-0.43237426,-0.109636798,-0.232767668,0.56495831,-0.102753777,0.389668435,-0.463199798,-0.102309051,1.83833341,-1.540732692,-1.664819043,0.920449881,0.394671076,2.47113942
YBL054W,TOD6,1.429968084,-0.555498595,1.229077235,-0.071693638,-0.629078535,-2.161732137,0.145483268,-2.05060525,-0.156652118,1.409822246,0.744470579,1.75912989,1.779843035,-1.686045934,0.895399689,1.042961452,1.282434268,-0.119414838,-0.994284106
YBL055C,,1.776861926,-0.718263202,1.484770037,-0.477143177,1.143757485,-0.852721084,-1.042522394,-1.70251171,-0.677963628,0.323772612,0.65184629,0.943807524,0.468451346,-1.601514962,-0.475796913,0.011494896,0.96169741,0.245597148,-1.593044221
YBL056W,PTC3,-0.59947228,-0.705870835,-0.075240756,-0.584135121,1.441516564,-0.014301274,-0.452407081,1.402209135,-0.69254165,-0.066702985,0.350623067,0.743504244,0.054378275,-0.290756189,2.060648575,1.474387352,-1.277557083,-0.609822357,-1.127910406
YBL057C,PTH2,0.292536704,0.619254554,1.61008419,0.594316708,-0.160554947,-0.136398151,-0.556357532,-0.957720142,0.34569493,0.73652943,0.521597673,0.959151104,-1.526464445,-0.77472984,-0.908111481,-0.251958364,0.027476526,0.285710934,-0.106261309
YBL058W,SHP1,2.903369993,-0.888199028,-1.066690316,-0.505027286,4.496429696,-0.136398151,-2.408481962,5.353797202,-2.715015413,-2.929752954,5.440256842,0.532191544,0.080281075,-0.689830082,2.820190183,0.893231799,-2.487214536,-1.423285635,2.482837814
YBL059W,,-1.211246823,-0.501680999,0.141891599,0.811424771,-0.283483348,-0.136398151,1.355582472,-0.525222704,0.797789372,1.150027553,0.120128524,1.212589564,1.079207737,-0.414991997,-0.390851829,-0.161239851,-1.869197383,0.508578582,0.027035667
YBL060W,YEL1,-1.237160844,-1.605371969,-0.022431925,0.90748562,-1.10606909,0.076634548,0.122462518,0.058152168,1.408743006,-0.220343,-0.136612967,0.988225044,0.79171557,-0.736164213,-0.462059841,-2.249155585,-1.59060943,1.265722841,0.368118163
YBL061C,SKT5,-1.776097376,-1.597560061,0.202377656,1.821685251,-0.441733909,0.604912917,1.345218892,-0.88813069,1.860700391,0.427748804,-0.533693485,1.893587176,0.289584217,-0.49076099,-0.227919271,-0.906947432,0.005658444,2.313096793,-0.091530216
YBL062W,,-1.663625563,-0.011962791,0.6273764,-0.871618733,0.310987234,0.897924532,-3.093779842,1.448079301,-0.530389984,-0.404573192,0.634852489,-1.385687421,1.214452795,0.072701125,1.077911794,0.352184571,-1.896802423,-2.003675785,-2.096411147
YBL063W,KIP1,-0.248984416,-0.268516491,0.367667358,0.671804619,-1.601092217,-0.17001511,0.727512052,-0.363979637,1.187452486,-0.199484777,0.020255757,-0.671225191,0.822557668,-0.590480376,0.104330621,-0.265393711,0.195952974,0.922374735,-0.542930175
YBL064C,PRX1,3.856449635,0.264776692,-0.075240756,4.723461804,-2.145405452,-3.282126138,3.945681139,-1.615500219,4.466361367,0.212713715,2.612095132,-0.163701641,-0.406702729,-1.983569437,-3.540092745,-0.315573051,-0.177156535,9.06316225,6.555387757
YBL065W,,-0.266313511,-0.671866396,-0.075240756,0.811156117,-1.22912872,-1.912304857,1.812657826,-1.287340303,1.552271421,-0.050101696,-1.102739539,0.822294096,-0.090320347,-1.237383721,-1.189738183,1.535405479,-0.083435888,0.973979384,0.266979434
YBL066C,SEF1,4.075208414,-0.011962791,1.459888936,-1.472572359,-2.404561917,-1.855445371,1.484804865,-0.98809067,-1.874860573,0.434180443,-1.238687155,1.882916672,2.648567993,-0.851878748,0.234404317,4.147081519,2.111962819,-2.62223369,-2.198037547
YBL067C,UBP13,5.747909302,-0.725453432,-0.494920609,1.599109674,2.285507567,-2.194577639,3.002527543,-1.343222789,-0.358826752,0.84037305,0.020255757,-1.972839298,-2.492989748,0.852423174,-0.881362941,-0.416993205,8.104862798,1.662524172,2.162476126
YBL068W,PRS4,0.884457988,-0.752168996,-0.003005485,-1.041859033,0.298502497,0.273099754,-1.672784608,-1.140356431,-1.249501872,0.784632149,0.362696629,-0.13041019,-0.188438926,-0.510724145,1.422673926,0.308822809,0.189660932,-0.765127073,-1.718839249
YBL069W,AST1,1.783845994,-0.598236277,1.664452714,-0.746533036,-0.431123133,-0.968988669,-1.111547718,-1.921568558,-0.840292656,0.81452654,0.605530505,1.50372209,0.716979283,-1.521685808,0.329427272,0.256130502,1.11027782,-0.027754588,-1.559252573
YBL070C,,0.19967542,-1.276015768,-0.821075831,1.804180131,-0.922168096,-1.319654346,1.668580516,-1.655438065,1.726158935,0.350505588,-0.043013056,0.01129184,-0.720388623,-0.488017121,-0.227919271,-0.732360738,0.649860792,1.513195853,1.030519819
YBL071C,,-1.05712351,-0.249757827,-0.900559752,0.43402298,-0.051959906,-0.757847367,-0.007817065,0.140198385,0.622465662,0.516442593,0.49095481,0.251739252,0.774876811,-0.28153325,-0.017754717,1.348306132,-0.330443245,-0.158256199,-0.721912594
YBL071C-B,,0.283186616,-0.927450059,-1.311759117,0.485072066,-1.562188805,4.32711712,2.21611989,-0.534069252,1.351053541,-0.220343,1.071198742,-2.729633316,1.338674253,1.888431695,-3.499046023,-1.046536829,-1.953758626,-0.041731746,1.161435109
YBL071W-A,KTI11,0.195862312,-0.294268094,-0.875407356,2.052050122,-0.339486433,4.570112235,1.765494483,6.681963969,2.004597758,-2.038131214,-0.530200025,-3.579207044,-1.49548762,10.77863397,-0.412119569,0.308845613,-1.004179419,1.022020528,0.34230429
YBL072C,RPS8A,0.743736247,-0.450992151,-1.850146225,-0.120434822,-0.89617724,4.247157176,1.368346378,-1.555584345,0.267068884,-0.02127725,1.150254863,-3.059271695,1.826855348,4.394875076,-4.752813191,-1.185893644,-2.604197205,-0.077583296,0.786364978
YBL075C,SSA3,-0.533608084,-0.626879643,0.548476852,2.470067775,0.348707356,0.600948774,-0.203074005,-1.757462693,1.408106648,0.930555008,-1.217495413,2.368172669,-0.102309051,-1.046551459,-1.727646869,-0.082868343,0.493823591,2.721759198,-1.045555578
YBL078C,ATG8,0.657446086,-0.486759404,-0.306371961,1.027150426,-0.559384695,-0.404268421,0.392102412,-1.075899991,0.411534179,0.335943057,0.030210122,-0.098004978,-0.128640767,-0.525457695,-0.500407734,-0.518336639,0.729652339,0.580798232,0.165439124
YBL079W,NUP170,-0.994692373,-1.140759646,0.361728466,2.430395481,0.302206396,-0.390864647,-0.256675644,-2.224583094,1.315726985,1.806041113,-0.783408087,2.481367282,-0.102309051,-1.356991376,-0.485040923,0.271041792,1.032434807,2.395361773,-1.294510833
YBL080C,PET112,3.626512483,2.515820019,-0.277468476,-0.660115703,1.573681047,-0.669312913,-0.426284523,1.558817687,-2.812876005,-0.040157006,1.557022791,0.422238357,-0.53117692,-1.137075328,-2.444692854,2.153522489,1.749340517,-1.221640395,0.804006833
YBL081W,,0.540882255,-0.112706711,-0.187248684,0.740760396,-1.019087745,-0.776588732,0.102066889,-1.146211267,-0.038551127,1.346411576,0.765434677,-0.031749494,-0.102309051,0.075493027,-0.371167349,-1.025363691,1.023178561,0.437120909,-0.633565826
YBL082C,ALG3,3.700085032,-1.115346128,-0.075240756,1.582048584,0.836708371,-1.785912445,0.675511059,-1.604278886,-1.33435237,0.353723972,-0.83192337,-0.412864318,-0.584968281,-0.222546668,-0.210698504,0.062203571,2.27348716,0.220608631,-0.089321433
YBL083C,,0.512783927,-1.40798189,-0.577381645,1.262642505,0.511673501,-1.198476841,1.272966626,-2.018817075,0.43645197,1.304641882,0.359141209,-0.586644331,-1.052319112,-0.356173565,-0.227919271,-0.260931781,1.629674254,1.135686323,-0.432582617
YBL085W,BOI1,2.520737995,-0.011962791,0.39118876,-1.684302659,-0.911766625,-0.930732409,-0.135905991,-1.006454272,-2.340020652,0.050859151,1.017404957,1.108818575,1.533859381,-0.619635877,0.129553315,1.00784461,0.98070235,-2.028342916,-1.712786355
YBL086C,,-0.486168619,-1.145099295,-1.605674202,1.690247172,1.883729788,-0.070882612,1.332777931,-0.812601968,0.869246291,0.23978198,0.020255757,-1.666898551,-2.198515156,1.735414734,-0.442847868,-1.021095382,1.211368652,1.051271353,0.094369755
YBL087C,RPL23A,3.804846048,-0.729376473,-3.825086683,-0.959940582,-2.457979489,-3.85277741,2.308171609,-2.197815572,0.898973446,-0.220343,2.586209258,-2.502943976,1.113801587,0.4799941,1.300854185,3.084452899,-1.236433729,-0.208138201,0.89130132
YBL088C,TEL1,-1.355328471,-0.765423717,-0.798900736,0.023595226,0.951059646,-0.045254096,-0.706426303,0.727397803,-0.477686243,-0.100651979,-0.162214606,1.025772682,0.105820226,-0.1669306,0.490418675,1.199128426,-0.81129856,0.049072017,-0.70295238
YBL089W,AVT5,0.338601211,-0.874960133,-0.498447587,1.152131745,1.013074737,0.648158203,0.745815099,-1.178680154,1.515987724,-0.168248632,0.020255757,1.434873273,-0.26241166,-0.356011912,-1.626225443,-0.420166863,-0.19566409,1.143965547,-0.937842556
YBL090W,MRP21,4.186531865,-0.045691764,-1.471582533,1.769887122,0.347735654,-2.243335107,0.742883088,0.135904334,-0.017126004,0.27288468,-1.01030081,-0.691204437,-2.055484609,-1.277612215,-4.198274855,0.027215686,-1.34974864,0.446365119,2.701849306
YBL091C,MAP2,0.834504766,-1.828634866,-1.780825916,2.558996751,0.687215792,-1.957247414,3.230359868,-2.176775922,1.857001292,1.145360394,-1.806428124,-1.037940317,-2.542302689,-0.162035083,-0.891856126,0.011494896,2.414182867,1.908363186,0.54297639
YBL091C-A,SCS22,-0.192581769,0.458513762,-0.183047837,-1.235836813,-0.491298874,0.164207397,0.108120195,1.304523663,-0.021859903,-0.744735837,-0.176220238,-0.748782558,0.309345862,0.107342724,-0.209596877,0.449818408,-1.103752064,0.299395331,1.086549936
YBL093C,ROX3,0.188724455,0.477687082,-3.058148533,1.032590919,-0.051959906,-2.483986579,1.360851843,-2.359435687,-0.95823091,1.42203292,2.019948417,-3.60883642,-1.97590788,-1.67169641,-3.82029215,2.327463964,3.017473795,2.162780767,1.326480113
YBL094C,,-1.016054149,-1.390184267,-1.782287719,0.422621846,-1.243199445,2.459047329,0.398946297,1.23400903,0.56603758,-1.201528162,-0.55652201,-2.748733819,0.707671485,1.654976204,-0.227919271,-0.247118419,-1.888191821,0.638617171,0.722700514
YBL095W,MRX3,-0.053347506,0.148427772,0.51507211,-1.275654001,-0.016216969,-1.148127729,-0.332717914,-0.101235368,-1.47875089,-0.065617356,0.584730674,0.308380077,0.451255371,-0.928238081,-0.716549904,0.842098539,1.384638836,-0.881146973,0.165439124
YBL096C,,0.018758845,-0.531669774,-0.067697046,0.031751958,-0.757664888,-1.064596145,0.852980631,-0.695714143,-0.152742167,0.161675364,-0.7845006,0.106191294,0.210142928,-1.163525754,-1.193231078,-0.56317068,1.493369198,0.132051813,0.623414075
YBL098W,BNA4,-0.25842407,1.236326838,2.57858784,7.115625503,-0.61001008,-1.060309854,-0.312047917,-0.135270236,1.323316657,0.666857876,0.965019703,0.287418234,-1.102711763,-0.908849797,-0.227919271,-1.290924527,-1.105073272,7.779713052,13.00776695
YBL099W,ATP1,0.195862312,1.021933007,-0.524346235,-0.905402812,1.9714012,1.950497544,-2.038723012,1.765474078,-1.151038676,-2.7591084,0.591231187,0.613069511,-0.201880185,1.666112926,0.378449987,1.871547791,0.184189148,-2.233656093,-1.974219373
YBL100C,,0.17730896,0.317033802,-0.678716974,-1.072121235,0.112454821,0.424546286,-0.424207352,-0.095309429,-1.44359257,-0.499513399,1.049610351,-0.158646444,1.498458015,0.025031442,-0.032994604,1.504696914,0.425497086,-0.572639992,-1.247118086
YBL100W-C,,-0.698382605,0.336711925,-0.839588908,-0.824387601,-0.051959906,1.475631653,-1.061643322,1.717591977,-0.287151733,-0.725453963,0.706804874,1.990581466,0.10037179,0.35598092,0.300308168,-0.541314794,-1.430632648,-0.785207219,0.285088617
YBL101C,ECM21,0.952527358,0.369904785,1.710934407,-0.753784131,-0.051959906,-0.276716209,-1.083439546,-0.151700687,-0.498315041,0.270398627,1.303305576,1.009292798,1.28312169,-1.458458854,-0.225658443,0.84203012,-0.869821651,-0.564510493,-1.046822121
YBL102W,SFT2,0.195862312,0.394767319,-0.28668695,0.634214559,-0.286438652,-0.561280164,1.229935183,-0.74398445,1.110637157,1.131665394,-1.017981368,0.607277508,-0.711721747,-0.421436389,-1.141540208,0.099209221,-0.32216102,1.154816103,2.115879488
YBL103C,RTG3,5.486524179,-0.011962791,-2.243457731,0.380610936,2.031653999,-0.566600462,1.551990501,-0.382516471,-1.305923745,-2.926485575,-0.225822427,-3.006520143,-4.165567754,3.129153973,-0.782697268,4.553764862,1.691272608,0.218862284,2.048822354
YBL104C,SEA4,2.954152157,1.99531932,2.409491822,-1.12262341,-1.267528893,-1.143791094,-0.360354932,-0.231970464,-0.251565615,-0.435079397,6.971250549,0.592949032,3.255733609,-1.043044612,-0.893651562,-0.062845863,0.301561039,0.131767305,0.232704733
YBL106C,SRO77,0.930393455,0.074279419,-1.038964686,0.527087853,0.148627354,-0.09060424,-1.228164139,0.083240959,-0.940995068,-0.093214684,-1.236399104,0.133348521,-0.929645451,0.246688088,-1.869474,-0.552967424,0.189660932,-0.343335796,-0.048967478
YBL107C,MIX23,0.346698253,2.118492405,0.550122986,-0.491576975,-0.583598775,-1.978156505,-0.199270535,-0.365415766,0.037948173,-0.927015297,0.625702255,-1.233074375,-0.102309051,-0.961328985,1.038184363,0.615100909,-0.979775911,0.299901997,2.545405946
YBR001C,NTH2,0.37581898,-0.004908975,0.781486407,-0.22336863,-0.573629451,-1.230958117,-0.51125094,-1.019518398,0.257911656,0.358148583,-0.103280974,0.758963409,0.844999629,-1.274678294,-0.157473031,0.446250485,0.050985448,-0.027754588,-0.029722807
YBR003W,COQ1,0.636358462,-0.715702605,-2.310974829,-0.708506968,2.44558942,-0.807135008,-0.023988793,0.586732648,-0.139424665,-1.138371339,0.47186396,-1.344467492,-0.224739508,-0.059347962,2.038319126,0.812534903,1.171241244,-0.027754588,-1.648318425
YBR005W,RCR1,-0.056943043,0.201425321,0.73097226,0.219175154,-0.993401671,-1.984166736,0.145483268,-0.581150762,0.526339419,0.165219273,-0.368133317,0.539602134,0.314298986,-1.32862522,-0.9445137,-0.252743626,-0.196449202,0.396541237,2.115761311
YBR006W,UGA2,-0.541701792,-0.780934582,0.731606391,0.14971112,-0.302689479,2.06147932,-0.797919645,0.658950846,0.843085496,-0.220343,1.806527679,0.050822465,-0.268736607,0.670269901,-1.822325834,-2.478604297,0.110671834,0.678166914,-0.758795383
YBR007C,DSF2,-0.486341181,-1.106437182,-1.71439559,-0.031274974,1.988195675,2.338323469,-0.112895581,2.120285594,0.107746643,-0.220343,0.090685803,-1.188486154,-0.965446051,2.18364339,0.272289415,-1.066639837,1.079631582,-0.025208584,-0.530390416
YBR008C,FLR1,-0.808192013,-1.692318258,-0.436326797,0.859909416,0.1418508,0.646141101,0.145483268,-1.171957672,0.863695788,1.294121654,-0.286400046,-0.017438019,0.258087121,-0.909676656,-0.984739815,-0.780200214,0.794989827,1.267082165,-2.094820166
YBR009C,HHF1,-0.268566263,-2.231389588,-1.193595408,1.869937139,-1.026531214,1.729440369,0.740994899,0.569035797,0.593765235,-0.220343,1.751432759,-1.777536383,-0.29448317,1.938472324,-0.565073886,-1.346657312,-0.387269969,2.024329894,2.800101998
YBR010W,HHT1,0.804887776,-0.368900972,-0.075240756,-2.379756305,0.061164959,1.164806733,-2.585160699,1.999796921,-3.064468391,-2.760619074,0.832554559,-1.750770376,-0.061820393,2.433273843,1.532266076,-2.15461104,-2.229849472,-1.706291486,0.53481921
YBR012C,,0.744651863,-0.585608183,-0.019854545,-0.259711743,-0.339315066,1.598583389,-1.33012236,0.761077675,-0.983810851,-0.389751392,0.9422757,-0.785135638,1.151349778,1.187006811,0.97350129,-0.582255205,0.47140003,-0.027754588,-0.883523754
YBR013C,,-0.015910892,-0.973559703,0.227539611,1.591502944,1.381446262,0.872565314,0.751112243,-0.428317507,1.649071894,0.961665583,0.020255757,-0.235921764,-0.42388674,-0.148515464,-0.677600581,-1.047170323,0.474918303,1.871418429,-0.590107032
YBR014C,GRX7,0.053986947,5.850157556,0.278088242,-0.566054343,0.594275958,1.061335865,-1.361756728,2.853385959,-0.433438662,-2.876878059,-1.438400022,0.470576464,-0.102309051,-0.277516729,1.37216625,1.109995926,-2.367055599,-1.995061147,0.727330485
YBR015C,MNN2,-0.330898184,3.139592593,1.757791479,-0.871158803,0.82889958,1.930074254,-1.833855172,2.53055022,-1.199079552,-3.264911593,-0.876687929,0.23164163,0.403665319,3.977504672,-2.017219708,0.011494896,-2.54432976,-1.541720797,2.737768165
YBR016W,,0.310519798,-0.881424408,-0.005757279,-0.129984183,-0.526802244,-0.350269998,0.145483268,0.477654234,0.159822887,-0.547403303,-0.90557941,0.612917913,0.06900129,0.534236161,-0.598273188,0.099749522,-1.023925455,-0.570676284,1.01783299
YBR018C,GAL7,0.509933164,0.556008083,0.433416239,-0.555322515,-0.616988291,-0.156145141,-0.129414929,0.959284453,0.270048993,-1.163876514,-1.582213002,0.549382333,-0.024353129,0.099293426,-0.227919271,-0.019299737,-1.788339485,-0.134293747,1.19696232
YBR019C,GAL10,0.938906849,0.039866933,-0.025723575,-0.272717999,-0.449452334,-0.110470482,-0.640766658,0.629220106,-0.39065772,-0.916885194,-0.972200893,-0.158646444,0.375809314,0.185804316,0.235015684,-0.415661236,-1.496984916,-0.551985749,1.259031466
