	YDL230W	YPL031C	YML057W	YGL180W	YPL236C	YDR523C	YCR091W	YOR061W	YPL179W	YKL198C	YLR113W	YNL032W	YMR216C	YHR076W	YIL095W	YIR026C	YPR054W	YOL100W	YDL047W	YOR233W	YLR362W	YDL214C	YOL113W	YJL165C	YDR477W	YKL116C	YDL006W	YKL101W	YJL128C	YIL042C	YJL187C	YIL035C	YBR274W	YMR139W	YBR028C	YKL168C	YNR032W	YPL150W	YHR030C	YBL056W	YBL009W	YLR433C	YML016C	YOL045W	YGR262C	YGR040W	YBR059C	YHR082C	YPR073C	YGR188C	YKL161C	YGL021W	YIL113W	YLR240W	YOR267C	YLL010C	YJL095W	YDR075W	YDR283C	YLR248W	YPL140C	YPR106W	YBR276C	YNL298W	YGR123C	YNL020C	YBR125C	YOR231W	YDR466W	YGR203W	YAL017W	YCR008W	YOR351C	YDR247W	YKL126W	YKL048C	YER129W	YDL188C	YGL179C	YDL134C	YLR019W	YCR079W	YOL016C	YPR111W	YOR090C	YDL101C	YPL203W	YPL141C	YBL016W	YNL099C	YGL059W	YNL154C	YJL164C	YJR059W	YDR122W	YKL166C	YFR014C	YKL139W	YLR096W	YBR097W	YMR104C	YJL106W	YHR135C	YBL088C	YMR291W	YKL171W	YNL307C	YNR031C	YLL019C	YOR208W	YJR066W	YPL026C	YDL025C	YDL079C	YOL128C
YLR226W		-1.1290111862394248		-0.9355420107730815		0.3898723869240046	0.3491099221436876	-0.5556428743439724		-0.32184596198956267	0.5689580546641145	-0.6829818989518885				-1.056011124926228		-0.4826721177056264	-0.4778166823813137	0.4119525030139173	-0.43925669894528807		0.46711828059260274				-0.4600461583436033	-0.5062631977231602	0.5290018303391263	-0.48585086552456264	0.6499459064209697	-0.31282789540520034	-0.3562513145404742	0.41953121604899835	-0.39147396642280585	-0.3187587626244128				-1.7746907182741372					-0.5029320636014952					-0.7187393129449872	-0.6430185990068688		-0.51427857351842	-0.6890943706238586	0.40461401919085827	-0.5385014732169814				-0.3412256791556432	-0.6831912479469778			-0.6445484798734826		-1.3777859770337046	-0.6922900765951933	-0.6259852597080884	-0.503485481302255	0.4411714751829884		-0.6815192748254827				-1.0061230850587888	-0.7066374452885544	-0.9496202437385423	0.32615002265705073	-0.6432095396482841	0.48174934869150005		0.43132902199010326		0.4286406072461604	-0.6552148773673393	0.4098271684036857	-0.4183916339679425		0.344093581819785	-0.5051499783199059				-0.7044329000375209	-0.5147045612739112	0.31515463835558755		-0.6097716375308699	-0.3309621991148441	-0.5984271543235541	-0.34179774661298523		-0.3827899054425662	-0.37654395193006623	-0.5888855814490953	-0.3691654821719494		-0.40616033891872866	-0.4426131179404928	-0.3244049436132537		-0.846185135655471	-0.48571795213962216	
YIR026C	0.48306819113198723	0.6777807052660807	1.2104192878355746	-0.679853713888946	-0.38795825535473044	2.0222763947111524	-0.36663255488299307	-0.7619538968712046	0.44502654166676014	0.4327383076461256	-0.7607005208731075	-0.554240163511369	0.36381310480127577	0.4650858955701331	0.42273804641418516	4.0	0.31560352158097954	-1.0851281824599497	-0.5710557099644256	1.024568191490737	-0.7106340484799682	-0.8161609629435788	-0.7894139750948436	0.5218665718994825	-0.48333244090095706	0.4556838582525727	0.9108016331948511	-0.7767637268970025	-1.2276782932770802	-1.337242168318426	-0.83209218999852	-1.1890957193312996	-0.5223000716678692	-0.7015836199387054	0.48531945587501835	0.8985966494446692	-0.9076303003708793	0.47185492174689364	0.4473317838878068	1.3496924768680636	0.5649523586600355	0.490394295388444	1.4213607900319276	-1.779891911959945	0.8210230527068306	-2.1191864077192086	-0.5949953349496306	0.5939710550363849	1.4559319556497243	0.3422750457948918	-2.4436974992327127	-0.8674201523402629	-0.971022294791222	-0.5453075507605232	-0.2940508050897043	0.7772835288524167	0.7187393129449872	-0.42492767428618755	1.016824927962187	0.4285240963180562	-0.5533075336284727	0.29610704636745544	0.6064247967304125	-1.6179829574251317	0.9318141382538383	0.6403542073254571	0.8712777156615732	0.3822659646359821	-0.35076252765039273	-0.42308304403479297	0.8576105338811638	-0.3388501427552134	-0.48704892002750944	-0.2901366825596007	-0.3231235680268629	-1.6197887582883939	0.5457651042517344	0.7483617795517881	-0.5192746210115123	-1.2564902352715703	-0.397505931192719	-0.321754848072958	-0.3464980530370672	-1.4034029043735399	-0.5237482039929664	0.4221636587072559	-0.46864883541694036	-0.785421046429501	1.0467236633326955	-1.1649438982798836	-0.5831931281770556	0.33847125986801746	0.7859513205880585	0.35556141053216145	-0.47951646725920805	0.5516028965422324	-0.4759935544426275	0.9355420107730815	0.3493040202393891	1.012780770091995	0.9172146296835499	-0.5442417968958632	-2.3767507096020997	0.24649354300902998	-0.34246611244201375	0.5741398549221596	-0.7185121120599187	0.3380927072339792	0.46775535637341775	-0.410944468947656	-1.5816987086802545	0.3537923877933148	0.6952941017872346	0.6560009309428387	1.0555173278498313
YOL045W	-0.7037737127388394	-1.0520763801682735	-1.254144804826271	-0.8446639625349383	0.48439105076551975	-0.8474059220725303	-1.3133637307377066	-0.5236031732746699	0.6085355881608968	0.5813673126459346	-0.4664821379830325	-0.5590909179347823	-0.4303920324531756	0.4197594917346237	-0.9546770212133425	0.2553159367231136	1.4762535331884354	-0.7166987712964504	-0.4380642366862187	0.7969671129852894	0.9974020192800914	-0.713768145971447	0.5010006364198468	-0.4721124340472953	-0.393618634889395	0.8683813356508745	0.8787685448503785	-0.8613815661005075	-0.40296333502234655	-0.6882461389442457	0.8107905104176939	-1.0034883278458213	-0.4347426565797863	1.4377071355435254	-0.2905604258675891	-0.8303255659411931	-1.5100415205751654	-0.4143137215475031	0.4268962168360089	0.8077113874318796	-0.7532552902761587	1.0241088635982072	0.7597004179972875	-4.0	-0.37283904762522424	-0.399789693590672	0.3140792078054646	2.769551078621726	1.4225082001627747	-0.40296333502234655	0.619788758288394	-0.518987579043427	-0.6073030467403343	-1.4122890349810886	-0.9838026464875609	-0.8326826652518239	0.33003263009149586	-1.3979400086720375	1.1325325121409484	-0.39891827221597675	-0.7822529267372064	-0.42021640338318983	1.3010299956639813	-0.9041335465214574	1.4400933749638876	-0.2959353205914326	-1.3233063903751334	-1.5654310959658013	-0.9617773616312816	-1.07727454200674	-0.6933605589757383	-0.5499049241283976	-0.3585258894959005	0.9393021596463883	0.42067379624474494	-0.5247647773958717	0.7883455994468176	-0.5476001540885584	0.4068247365218974	-0.8079904073463299	-1.4710832997223453	0.5075189898711233	1.026410376572743	-2.5528419686577806	-0.7092977567121456	-0.9233595563296582	-1.749579997691106	0.5848596478041272	-0.4260845595784493	-2.5528419686577806	-1.0609802235513335	0.38795825535473044	0.3184874133610378	-0.48004081924793157	0.2876028685932851	-1.3585258894959005	-0.4538276316830574	0.341035157335565	-0.47508485246013316	-1.4522252946121774	-0.33554607141884246	0.44696698379756006	-1.3840499483435988	-0.6712127996454653	-1.111820506081675	1.322393047279507	-0.7822529267372064	0.8544928285903374	0.6468534537860207	-1.2006594505464183	-1.7569619513137056	-0.7377862945235831	0.4264322269607814	-0.6245192853814275	0.3214816209598861
YDL047W	0.4412914294668343	-1.6478174818886375	-0.39126008093121206	0.8071538848111582	0.7239980100379498	-0.47729500726525004	1.2518119729937995	-0.3513473048687771	1.1668528880872149	1.234331445240986	0.9062282185012701	0.3042557248026766	0.4917396944876655	0.3581294545236872	-1.2668027348934305	-1.4045037781744258	-0.335264031481295	-1.1018235165023234	4.0	0.5027938192960455	-0.49661793652626735	-1.0132282657337552	0.9438577379409476	0.8790971823854729	0.4406919890929875	-0.316862868516993	-0.5919297141128145	-1.114073660198569	1.0132282657337552	1.337242168318426	0.8877302315827293	-0.44045244441956566	-1.0877779434675845	-0.34046409284578355	-0.3098039199714863	-1.0752040042020878	-1.1655792963184675	-0.9226320947158435	-1.4111682744057927	-0.8551145817128577	-1.202040356262804	-1.8827287043442358	-1.072116589669293	-1.30715308072277	-0.3438059378208142	-0.7242280998350686	-0.38038499425719363	-0.40726823360603776	-0.34717369743899534	0.2953348145454708	-1.9625735020593764	0.3704884657995468	0.2786841193941009	-0.7101881608823786	-0.6434005642750292	-0.557990840859048	-0.37685412536206037	-0.4272445348457804	0.37458464784559187	-0.4377071355435253	-0.5184140636323777	-1.254144804826271	0.30050915472779555	-1.3516399890190685	-0.2888679276931582	-2.0268721464003012	-0.5543957967264024	0.45321064836874186	0.34862505608695676	-0.6337638762817068	-0.8130436645345878	-0.4191890273390538	0.3382819423053407	1.0888423912600234	-2.721246399047171	0.5557990111358405	-0.6852903070448263	-1.2684112348132612	-1.0579919469776868	-0.8038238149600268	0.544850478820172	-0.7945249632591092	1.5451551399914898	0.5090587946432132	-0.41296288225654426	0.8273970687901402	0.667965722972482	0.5347659050119856	-1.2006594505464183	-1.3269790928711038	-0.6987529113637886	-1.6439741428068773	-0.6258017420709173	0.29379445811802946	-0.5702477199975919	-0.9139962943816181	-0.640164517660112	1.8416375079047504	0.7840981867959684	0.5499049241283976	-0.2983456826742518	0.8474059220725303	0.4847886956721981	0.3224842952012425	-1.1463017882238256	-0.9742846160986594	-1.712198270069774	0.2871819997921499	0.47508485246013316	-0.3000755972575233	0.9303319030884043	0.5564241202497424	-0.8052082422780754	0.354479485094126	-0.44818417764898444
YBR136W	1.1331221856625011	1.8068754016455384	1.6675615400843946	-0.7498240519160749	-1.2013493545547311	1.274088367704952	0.2633645023131787	-0.4225082001627747		0.8541822855081724	0.43675629885960193	0.5371529641683263	0.7934439559009705	0.7009287399725904	-1.1112590393171073	1.2907300390241692	0.995248844408999	0.43640027111846896	0.36031433875731855	0.5946536398242911	-1.3645162531850878	1.1972262747080242	-0.33780900914099277	0.9476909003526766	0.5008630054626173	1.6020599913279623	-0.632644078973981	0.6101254416090145	-0.5953372991262778	-0.5174122304732325	-0.6635402661514705	0.8230410194130918	-1.4921441283041692	0.9355420107730815	0.8079904073463299	2.2006594505464183	0.31042478424006176	1.640164517660112		-1.7878123955960423	0.48518670500071465	0.7342390832823894	0.6720283763769894	0.5556428743439724	0.4869156395348558	0.515557792357593		-0.6254349392772349	-0.29912329162309637	0.6230582428532413	-0.5989442742281562	0.2967086218813386	-0.35575841415627135	0.575281662668433	0.5181275896893365	0.424119684319354	1.1197582241045196	0.3971806575673002	1.6536470255493614	0.6565914061961426	-0.37706103078850994	1.083546051450075	1.0915149811213503	-1.586700235918748	0.38489201255680594	0.6808939406902237	0.29559207261315906	0.4585455712524111	-0.5039010078674286	-1.0594835150674329	0.6563944918958282	0.785421046429501	0.9665762445130504	-0.5924391505136375	-0.5999803649348415	-0.7664962396588656	-1.1186153432294272	1.5421181032660076	-0.40904676481201424	0.3949105381184196	0.3604139133265736	1.8041003475907662	0.557990840859048	-1.2118316288588322	1.3381873144627388	4.0		1.764471553092451	1.3316140833099999	0.3898723869240046	1.485452247339714		1.2848326421515421	0.5802094138936372	0.7246886454581883	0.5586191150834886	-0.5858626378155233	1.7351821769904636	0.3255981871547183	0.7994230732451518	0.8741935418604732	0.6318991482906486	1.1771783546968955	-0.4424927980943421	-0.34217954398430284	0.7160207157615202	1.0163737128754655	-0.9321854888381599	-0.4897231555826451	1.899629454882437	0.37613073164969774	-0.8425432318657744	1.3946949538588904	-0.4972998246894373	0.6848696828163983
YGR262C	-0.8201610719768133	-1.4034029043735399	0.7042130597483907			-1.1029229967905798			-0.4978461071286392	-1.254144804826271	-1.7189666327522726	1.285670240254767		0.480434499119491	0.3504704340521811	-0.6307841425898572	0.5290018303391263		-0.5553307690614755		0.687188173787912	1.5406075122407692	-0.9030899869919435		-0.5230235342404729	0.6074789100680678	-1.5421181032660076		0.7798919119599449	-0.35056777675838335	-0.3233063903751334		-1.0472075569559078		1.2211255279972604	0.3652205418540483	-0.3048687022959742	-0.4631891340084585	-0.31113543194520815		-0.3921162556430101	0.688458041598805	-0.41680122603137726	0.45247142354021785	-4.0	-0.761201437286083	0.8738685927380155		-1.51427857351842	0.9303319030884043	0.8585502265995326	-0.6663512434852988			-1.0070049015686584		0.7207894873986048	-0.5434821421947373	-0.6515004297161623		0.7207894873986048	-0.5509846836522136	-0.5818645015747678	-0.33629907461035186		-0.6358243672293806		-0.3246800166607078	0.4383024673460066		0.46457928194382664	0.31767438133219283	0.674279141980588	0.9430951486635274	0.6605485586935593	0.34074953122733914	0.2777775360302698	0.6790233226571765	1.1475200063631437		-2.3665315444204134	0.3445734122540814	-0.6817279197883731	-0.3202088290196456	-1.413412695328245		-0.5217221680803954	1.009217308196862	-0.6991872058818831		-0.530325227448202		0.3949105381184196	0.31731352175023186		-0.7033348097384688	0.4067139329795427	0.5108856306210806	1.4449055514216809		-1.0867160982395816	-0.9796387173522921			-0.7632109005907071	-0.6784015695346561	0.4626847268879903	-0.31605286924848786	0.6064247967304125	-0.8907590314117968	-1.5934598195660448	-0.6643415477106984			0.37294153599901037
YMR001C	0.40538649083990197	-1.0371573187987575	0.7469044141509684	-0.7977842241988685	-0.4913356369470573	-0.31042478424006176	-0.38101107963506636	0.30794663496591923	-0.7920964696139484	-0.30129065055741316	-0.6453154460452715	0.5089185865768128	0.3091839420190845	0.8551145817128577	-0.3915809486827146	-0.32679471822095474	0.5767541260631921	-0.46890445312997203	-0.3516399890190684	0.36906388093580855	-0.7191940716063332	-0.7977842241988685	0.3438059378208142	-0.7307206102281014	0.3110465373625821	0.4601714416221018	-0.5027938192960455	0.5633603683073394	0.8437538096026554	0.5075189898711233	0.8210230527068306	-0.4881166390211256	0.3890206200770029	0.3983745204460553	-0.49295412757267426	-0.5379016188648442	-2.468521082957745	0.6029294500405913	0.5845258318907643	0.45879530931674156	-0.4295738216410274	0.7859513205880585	0.8085489855351045	0.2975694635544747	0.667965722972482	0.3342314492806202	-0.31560352158097954	0.7891466346851068	0.6755117666923436	-0.349401101827343	0.878440155812499	-0.5471406642041478	-0.8968807464542862	1.1062382379420566	0.38520820804358247	-0.4272445348457804		0.3652205418540483	-0.4920092751803086	0.9948194874962197	1.3968556273798178	-0.5445460312213719		-0.34756025241057986		0.5097605147537128	-0.5422694517540017	-0.5900668766687055	0.40022606085361173	1.6345120151091004	0.5998075114074239	0.4886514845097869	-0.32495526404410724		0.3676439537609268	1.0883098412461387	-0.5309147008768795	0.9956786262173574	0.763462738511306	0.34275287011628364	0.8648673486232251	-0.5082182244158342	-0.5543957967264024	0.7189666327522725	0.4580465255417637	0.5792193804514346	-0.3246800166607078	0.5915904215315703	0.8541822855081724	-0.44081181099522454	-0.3738650213646113	0.35154240571747747	-0.8138916201867947	-1.1301817920206718	-0.5540845860488766	-0.6503340159033703	-0.4189610512278328		-0.5214335044061567	1.341035157335565	-0.7084091743419988	-0.438898616350944		0.8538719643217619	0.3074174377250909	1.348721986001856	1.2773660774661877	0.3782007759973323	0.5840255886234341	1.0123337350737254	0.8297382846050426	0.4952573637283121	-0.8961962790440431	1.0695604052332999	0.59328954139021
YPL256C	-0.5152731957013381	1.012780770091995	-0.37685412536206037	-1.3516399890190685	-0.35753547975787864	0.6451235774837663	-0.7191940716063332	-1.2132485778544388	-1.723538195826756	0.4262004177842593	0.7864822430036951	-0.7675121336470138	-0.399789693590672	-0.5164127030311059	-1.4975728800155672	-0.8735438865681957	0.36653154442041347	0.8520146793161948	1.2189630613788682	-0.5037624548332648	-0.47417804784333734	-0.38499738547541174	-0.5422694517540017	-0.32615002265705073	-0.4426131179404928	1.067019178076802	2.1804560644581312	0.7328282715969862	-0.3258740172572918	0.5968794788241821	0.5914208745913325	-0.7396900542050799	1.0209070993616736	-0.8716007312821936	-0.7037737127388394	-0.5887170869826158	-0.9310723883179282	-1.2013493545547311	-1.9665762445130504	-0.7642191296724398	-1.8664610916297826	0.31086880276550216	0.490663041982356	-0.5361070110140927	0.43250310889577737	-0.9858996784803794	0.82564940252062	0.5892227666227902	0.4016472901307161	-0.30495634117870585	0.38457604711405613	-1.3726341434072673	0.32120856563375605	0.3316140833099998	-0.46711828059260274	1.0624821079826534	-0.380176499542722	-0.6587633767613077	0.8312079796858183	1.5199930570428493	-0.3659259745125316	-1.712198270069774	-0.5273898024039554	0.7335331045597586	1.010550182333308	-0.3982658517398951	-1.114638779968488	-0.4658469258149374	-0.6315271615596382	-0.8877302315827293	-0.6597542384320683	-0.8029952719769542	1.3798639450262424	0.8404328067663797	0.6099485035410127	0.8024437868464636	-0.7950664776458551	-0.3463052046849182	0.37202001017002	0.8294449414787914	-0.7964232250220274	-0.49825627037200554	0.40660315769979327	-1.3080348972326397	-0.9633711046378389	-0.9041335465214574	-0.6483969275808711	1.1343039400839294	1.0034883278458213	0.6996219351292975	-0.5598783968121961	0.47729500726525004	-0.5238932831598085	-1.0428718023231869	-0.8113527040002826	0.530177984021837	1.2041199826559248	0.9689957186364632	0.7535014192041991	0.6771607273136789	-0.6252516539898961	-0.6944336864846961		-0.5728385970740344	0.8569851997459049	0.3307761260691942	-0.6748950170285926	1.85078088734462	-0.37161106994968846	0.3556599011736774	-1.11690664142431	0.7258421507363202	-1.1636758842932484	-0.4186193112900132	-0.9336740746379621
YPL141C		-0.9076303003708793	-0.5332806283184014	-0.42585293584927725	0.6006724678413211	-0.5828605902726745	-0.635449004646028	0.45038376048091466	-0.40837896178668087	-0.783570169123749	1.2410881076020266	-0.8941493256148565	-0.40693556834128247	-0.8368386250229816	0.4988037579729113	-0.8413360191860106		-0.8489367466462497	-0.5247647773958717	0.604324214730064	-1.812479279163537		0.4142009909869991		-0.5476001540885584	0.40538649083990197	-0.7182850299727042	-0.7775436633207533	0.5127201835569312	-0.5331323796458906	0.36602684421032644	1.8728952016351923	-0.9175736991392281		-0.4345063701311376		-0.7382614526474622		0.6859220082207871	-0.7370745306681684	0.3983745204460553	-1.0301183562535001			0.49498575991589294	-0.902395671125589	0.44977164694490596		-0.5210008683266428	-0.893129455521346	-0.9796387173522921			-0.3995716742678688	-0.9833844524428226	-0.38310457359924005		0.9442395353122652		-0.38048927916150144	0.8754957751657177	0.7004927012995124	-0.9645702618154517	0.4068247365218974	-0.5233132570543553		0.3106911408763798	-0.6140364293993027	0.32495526404410724		0.44297427761361685	-0.7728849174108748		-0.8013429130455774		-0.5779028368682897	-1.2684112348132612	-1.111820506081675	-0.6513058097344588	-1.1220530483708118	-0.4199878874705757		-0.36663255488299307	0.3543812617573049	-0.9488474775526187	-0.4215900296687642	-0.355364496231847	0.755228238504705	0.5312097379003891	-0.5989442742281562		-0.3120253799654444		-0.7157949322982059	-0.42596873227228116	-0.34717369743899534	-0.5815329790533995		-0.5304725208129861	-0.5371529641683263	0.40638169187046413			-0.5207126835238299	-0.40782324260413316		2.3467874862246565		-0.7975116829399065	0.5084982337626737	-0.5307672574933879	-0.48465610691161914	-1.0021769192542744	0.3122035886187054	
YLL019C	-0.47638358094562927	1.260427655549908	-1.856985199745905	1.1668528880872149	0.3976144098948949	0.6324577264794233	1.1186153432294272	0.40505526330491665	1.2915790998652872	0.3567447749752284	-1.4436974992327127	0.8043770564130633	0.6055483191737837	-0.641113795594131	-0.3057458879747215	0.4690323184280849	0.4921441283041691	1.2924298239020637	0.9248181453813084	0.850165303284215	-0.6819366650372385	-0.30971529748737037	0.4937656403878741	1.6840296545430822	-0.8065970969375825	1.0395292224657011	0.6829818989518885	0.33488826292494855	-1.6345120151091004	-0.6280090885350851	-0.5572067740602309	-1.0277971616209356	-0.5856953118716683	-0.45518808824222384	-0.3064489144040865	0.3893398369101201	0.3934036908207148	-0.42782568638694046	1.1487416512809248	0.3574365628956122	1.1463017882238256	-0.9362914406085826	0.4522252946121775	-1.856985199745905	0.3460160926259311	-0.35575841415627135	0.40837896178668087	0.549750891680639	0.39040559077478	1.134896025358872	-0.7425614331401862	-0.8639139026159026	1.6556077263148892	0.3209356818786873	-0.749092300299144	-0.715118285344547	2.2006594505464183	-0.48333244090095706	0.638272163982407	0.47185492174689364	-0.7418418066592057	0.46281077375635543	-0.5410601381096739	-0.8303255659411931	1.0545314148681804	-1.1191864077192086	0.7267671659569543	0.39544996742873867	0.604149623981219	-0.4355706730020165	-0.6983190507064237	-0.5968794788241821	1.1475200063631437	0.5620909644605016	-0.4186193112900132	0.31273865375649357	-0.6929320493387016	0.7875460389597242	-0.7057542838618818	0.6591594501876684	1.2182446253475312	1.3124710387853658	-0.6846595233727117	0.4411714751829884	-0.5147045612739112	1.8601209135987635	0.2976556416442313	-0.8088285442714415	0.3928667956084333	0.6413039004261896	-0.4122890349810886	0.368150537840182	1.576754126063192	0.9097419470686837	0.3984832163499898	1.0123337350737254	0.5128616245228135	0.7547341605425387	1.1567672219019907	1.7746907182741372	-0.9129287940934646	1.359518563029578	1.1295960947209729	0.47108329972234525	0.6530605373010094	-0.34275287011628364	-1.258060922270801	0.5011383110071159	-4.0	0.45456917053464874	-1.0136762229492347	0.3919020536747204	0.6447400944726216	0.6558042841285651	0.8867253075356496
YJR066W		0.6950788380991083		-0.45605605751709355			0.7599502278873523	0.688458041598805				-0.8181564120552275				-0.3857357126412948		0.5172692999200571					-1.576754126063192		-0.38142897187987024	-0.35369431971524123	-1.7304870557820837		0.624702261782661	0.36051351073141397	-0.3692671071828035									-0.355364496231847				1.889410289700751	0.8170150329964183	1.288192770958809				-0.3655227298392684	-0.3868984830330874									0.8510890068906436	0.3597173703033192			-0.4516105818670818	-0.7582045687048014		0.7652297048390835									0.7961515362537653		-0.554240163511369	-0.3628105778512381									-0.3244966152720433		1.1518108830086013		0.3422750457948918				-0.5499049241283976	0.5054280157698013					1.072116589669293		-0.5696024086130332	0.5759354745825122				-0.40516564441668207				0.4456319990099124		
YDL188C	-0.32339783041798165	0.30900696790013055	-0.8383325875622641	0.9480760839538935	0.7512912643990821	4.0	0.35723879673467956	0.7587026128900068	1.0061230850587888	0.5292955702772119	-1.175874166083451	2.8239087409443187	-0.9037854146535949	0.31086880276550216	-0.5388017113775068	0.6813107300522541	0.4016472901307161	-1.9706162223147903	-0.6232406045951201	4.0	1.6757175447023074	0.478469658721289	0.8639139026159026		-0.6744843366368518	1.0525662781129492	-0.41793663708829126	-1.3861581781239307	0.3958819938079652	0.6937894918322385	-0.4423725115731734	-0.34843126113420814	-2.4814860601221125		0.5376020021010439	-0.3956659268970889	-0.3624102141613001	-0.3193925710082121	1.2069083998234198	0.3491099221436876	0.8088285442714415	2.5686362358410126	1.5391021572434522	-2.494850021680094	0.7825160557860937	-0.45419824284072385	1.832682665251824		1.6861327796308465	-0.6631401790831907	-0.7394516273630205		-0.40219515759570706	-0.3691654821719494	-0.5605094096103165	0.39685562737981767	0.5471406642041478	-2.9208187539523753	0.4845235586176242	2.5850266520291822	-2.070581074285707	0.7039933306863277	1.9355420107730816	-4.0	4.0	1.978810700930062	0.3795516152882911	-0.5738141747554887	-0.8794260687941501		-0.9333014495770048		1.08196966321512	1.4634415574284698	-0.3889142665851274	-0.6375175252488255	-1.6575773191777938	4.0	-1.9430951486635273	-1.8446639625349381	-1.0305840876460186	0.678608721688311	-1.0496351456238768	1.138465589140962	-1.595166283380062	-1.2090115249111841	-0.45667709935308787	0.46750041390533753	0.9566377219788705			1.4365189146055892	2.769551078621726	0.29089971844883333	0.5349147124425672	-0.5187007266671443	-0.4726279171723881	1.6861327796308465	1.4841261562883208	0.31785492362616824	1.005243055412372	-0.6126101736612706		-1.3788237182249647		-0.8060410219808131	-3.3979400086720375		1.4236586497942072	-1.7670038896078462	-1.186419011431808	1.3979400086720375	0.5014137911824823	0.7115271994002175	-0.43309134477319655
YDL134C	-1.473660722610156	-1.749579997691106	0.7602001815529014	-0.6432095396482841	-0.6491707264170322	0.5263670731261589	-1.8632794328435933	0.7024583321818402	-0.6322714539130235	-0.4140882896805658	-2.2518119729937998	1.1643094285075744	-1.1432711096171173	-0.3088300658683961	-0.7368375350377834	-0.5312097379003891	0.828858848971618	0.5667103148049742	0.6899442622491085	0.6039751033914068	0.46916022138347946	0.6526699846830496	-1.1951793212788377	-0.6948636810563608	0.4556838582525727	-0.700057099977233	1.2132485778544388	0.4762535331884355	-2.0861861476162833	0.7366006686659977	1.8860566476931633	0.6339507901997645	0.5233132570543553	0.4094925379914167	2.5228787452803374	-0.321754848072958	-0.3529105712834451	0.4748255721647285	0.5907433479610903	1.0404816230270018	-1.114638779968488	1.3861581781239307	-0.5029320636014952	-1.0545314148681804	0.4377071355435253	0.5439377755450486	1.665546248849069	0.7416021959044914	0.6230582428532413	1.294992040666664	0.4018663541867623	-0.5465287662770641	0.49471432585586766	0.9726503922252435	1.4023048140744876	-2.853871964321762	-0.41184038361690795	-1.4412914294668342	-1.6270879970298935	-0.5805399272139298	1.6716203965612624	-0.8102290436531262	-0.4128505017456563	1.7569619513137056	-0.8655041441653264	0.433798281145087	-0.35941919351034746	0.30998121921130467	1.0979971086492706	-0.8541822855081724	0.36653154442041347	2.3767507096020997	0.4713403547650101		-0.48017200622428124	1.0324520237811379	-0.6591594501876684	0.9010103605988227	0.7542406440327231	4.0	-0.749092300299144	0.6968039425795111	1.170053304058364	-1.563837352959244	-0.2995558989722485	-0.3499840475281614	-0.4265481779645147	0.7680209731684958	0.770574152079305	-0.3529105712834451	0.8648673486232251	-0.9366666410482505	0.6942188487450177	1.0700704399154122	1.0958256317158366	1.1174754620451195	2.677780705266081	0.4414114168918007	1.0851281824599497	1.2225731776106885	-1.0589857562944303	-0.5499049241283976	-0.31479586552898536	0.5489815478445427	1.8927900303521317	0.4345063701311376	-0.8247781996569477	-0.5397036732425246	0.8890737577335797	-0.3243132913005989	-1.3904055907747799	-0.5416643740080526	0.4746959900417611	-0.3450537734156558	-0.7307206102281014
YNL289W	0.5590909179347823	-1.75448733218585	0.8642314854321778	0.3907258275954124	0.40904676481201424	-0.9090369234042683	-0.5007254181077827	1.0767559813697234	1.0390538042661686	-1.6635402661514704	-0.9601894458516497	1.5391021572434522	-1.285670240254767	0.48932096896779004	0.5868679495651279	-1.832682665251824	-0.3516399890190684	0.3884891128733437	-1.7520267336381934	-0.7775436633207533	0.30785839063321624	0.9982662871909994	0.4059390987295818	-0.6903698325741012	0.8467950999157157	0.8297382846050426	0.3923305633117572	1.2967086218813386	0.5465287662770641	0.4530873568187575	1.632644078973981	1.1804560644581312	-0.4712118082251037	0.5537735982218369	1.1999706407558657	0.6363880201078557	0.5312097379003891		0.8489367466462497	0.47069800221201946	1.7772835288524167	-0.319483190618745	0.5101820916985493	0.3476569449372852	-1.8860566476931633	1.324221658325915	-1.106793246940152	-0.6156465858624938	0.6730500058340012	0.47873112440161475	0.33639329187547967		0.41217682868104494	0.4027437170748582	1.087246696328677	0.4214753947250068	-1.1643094285075744	0.7384992268017199	0.7028963498507435	0.5960220363306452	1.9706162223147903	-0.535212480354063	-1.8927900303521317	0.5756084455897225	-0.7664962396588656	-0.8035474582966109	-1.348721986001856	-0.3867926478962401	1.0074464821678644	-1.348721986001856	0.5072396109731625	2.408935392973501	-0.9115095298176038	-0.9880068853407431	-0.5550188879120553	-0.575281662668433	0.5040396051182948	0.3545777306509081	0.8794260687941501	2.0268721464003012	-0.7547341605425387	-0.7382614526474622	0.38268506670170627	-1.6615435063953952	-0.9842212436109591	-0.43415218132648237	1.1904402853647322	1.0034883278458213	-0.3679478332941902	-0.5760990814715833	1.7304870557820837	-0.8096683018297085	0.5070999888912966	-0.9465373950745447	2.275724130399211	0.4459956789880971	0.5326879370194478	-0.5556428743439724	-0.3658251282373999	1.1850868187249262	0.6409237739407371	-1.0752040042020878	-0.5868679495651279	-0.3995716742678688	0.4147649366342247	-0.971022294791222	0.40649241066823477	-0.35664603802313705	-0.31479586552898536	1.0496351456238768	0.9182927299026508	0.4765136676567721	0.8722474841670267	-0.5389519083293421	0.9069286936239366
