source	target
YBR176W	C00141
YJL212C	C00033
YPR035W	C00438
YJR095W	C00037
YGL029W	C00294
YDR454C	C00064
YJL008C	C00033
YLR251W	C00546
YER043C	C00033
YML054C	C02123
YKR048C	C00093
YFL048C	C00116
YLR409C	C00135
YOR347C	C00279
YLR029C	C00064
YPR165W	C00051
YOR004W	C00299
YNL289W	C00022
YNL061W	C00294
YLR258W	C00684
YER043C	C00042
YOR251C	C00022
YDL215C	C00049
YMR250W	C00031
YPR058W	C00624
YLR449W	C00294
YLR251W	C00184
YMR108W	C00418
YHR025W	C00049
YBR263W	C00109
YGR162W	C00148
YOR045W	C00022
YOR193W	C01530
YGR208W	C00319
YGL009C	C00141
YOR310C	C00294
YHL011C	C00295
YLR377C	C00074
YGL178W	C00031
YLR432W	C00078
YMR118C	C03406
YLR134W	C00183
YJL026W	C00022
YJL143W	C00417
YDR441C	C04734
YER052C	C00064
YHR169W	C00294
YIR036C	C00127
YPL268W	C01243
YLR258W	C03090
YJR148W	C00019
YGR194C	C00111
YAL012W	C00019
YGL202W	C00079
YKL049C	C01530
YPL061W	C00669
YJR070C	C00170
YML076C	C00033
YMR305C	C00043
YNL251C	C00043
YKL091C	C00127
YKL093W	C00042
YMR120C	C04666
YOR374W	C00031
YDL085W	C05382
YMR120C	C00064
YDR172W	C00197
YGR260W	C00106
YOR004W	C00019
YFL014W	C00041
YGR092W	C00064
YIL136W	C00689
YMR090W	C05382
YLR449W	C00064
YGR067C	C00033
YOL022C	C00105
YDR138W	C01530
YLR382C	C00123
YGR248W	C00117
YMR175W	C00051
YGL084C	C00093
YJR008W	C00295
YNL098C	C00064
YHR128W	C00117
YMR062C	C00064
YER054C	C00022
YCL064C	C00109
YHR216W	C00262
YGL117W	C00064
YLR264W	C00106
YCL040W	C00111
YMR318C	C00033
YDR395W	C00078
YOR278W	C15808
YLL058W	C01102
YIR008C	C00081
YGR088W	C00042
YOR168W	C00078
YIR037W	C00127
YPR187W	C00081
YJL134W	C00319
YCR053W	C00188
YKL066W	C00081
YPR001W	C04677
YOR347C	C00637
YKL182W	C00712
YER091C	C05382
YOR193W	C00149
YJL033W	C00064
YMR031C	C00117
YHR197W	C00299
YMR062C	C00074
YIL127C	C00294
YGL121C	C00279
YOL140W	C00077
YDR256C	C01530
YKL106W	C00624
YJL134W	C00249
YNL262W	C01530
YOR347C	C00022
YGR280C	C00262
YMR321C	C00073
YJL148W	C00081
YER006W	C00148
YPL134C	C00022
YBR127C	C00705
YBR149W	C00546
YBR050C	C00042
YDR471W	C00064
YEL040W	C00078
YHR104W	C00031
YGL234W	C01353
YGR180C	C00279
YNL062C	C00064
YER023W	C00025
YDL168W	C00246
YER006W	C00135
YGL090W	C00116
YPL186C	C00295
YDR453C	C00041
YJR095W	C00725
YHR197W	C00078
YLR032W	C00074
YMR068W	C00354
YML042W	C00116
YIL061C	C00019
YGL245W	C00047
YPL262W	C00022
YBR021W	C01103
YHR170W	C00262
YER090W	C00078
YLR180W	C00111
YGR268C	C01102
YGR019W	C01454
YKL182W	C00141
YDR087C	C00106
YBR248C	C04677
YMR174C	C00279
YIL126W	C01243
YBL039C	C00294
YHR007C	C00637
YDL201W	C00106
YOL003C	C00319
YER179W	C00022
YNL256W	C00064
YLR021W	C00022
YFL045C	C00031
YDL171C	C00944
YLR420W	C00042
YGR192C	C00122
YPR010C	C00294
YPR002W	C00122
YLL048C	C00183
YBR056W	C12144
YDR441C	C00064
YBR117C	C05382
YCL009C	C00141
YHR102W	C00637
YMR196W	C00116
YML082W	C00019
YGL252C	C00029
YML099C	C00624
YLR070C	C00546
YAL025C	C00019
YGR192C	C00141
YHR137W	C01103
YNL075W	C00019
YLR438W	C00077
YPR035W	C00109
YGL167C	C00123
YHR152W	C00141
YNL075W	C00064
YGR032W	C00689
YEL011W	C00689
YMR246W	C01530
YBL033C	C00022
YIR008C	C00074
YKR065C	C00417
YMR062C	C00279
YHL034C	C00019
YAR035W	C00033
YDR037W	C01801
YDL014W	C00141
YPR110C	C00073
YPR010C	C00135
YLR377C	C00042
YBR241C	C00049
YDL014W	C00078
YMR174C	C05382
YNL220W	C00122
YDR216W	C01243
YPR144C	C00106
YCR010C	C00149
YHL048W	C01530
YKL060C	C00279
YIL162W	C01103
YGL117W	C00122
YML113W	C00109
YGL026C	C00079
YAL025C	C00135
YLR258W	C00037
YMR241W	C00149
YAL038W	C02123
YHR023W	C00008
YAL060W	C00246
YIL136W	C00116
YAL038W	C00489
YJL161W	C01103
YER073W	C00637
YMR062C	C00449
YHL021C	C00121
YLR251W	C12144
YMR049C	C00141
YOR347C	C02123
YNL082W	C00049
YMR315W	C00689
YKL104C	C00049
YKL126W	C01233
YHR008C	C00127
YMR177W	C15808
YOR303W	C00077
YJR121W	C00158
YOR303W	C01353
YBR115C	C00449
YPL101W	C00106
YJL080C	C00183
YNL311C	C00002
YBR274W	C00031
YIL040W	C01353
YMR143W	C00148
YIL148W	C01103
YAL061W	C05382
YPL153C	C00705
YMR086W	C00037
YGL220W	C00127
YBL064C	C01454
YIL157C	C00022
YCL059C	C00294
YDR037W	C00078
YOR374W	C00438
YDL124W	C00121
YER095W	C00111
YLR413W	C00712
YER055C	C04677
YBL104C	C00105
YMR118C	C00149
YGR264C	C00073
YDR007W	C00064
YLR014C	C00337
YMR090W	C01103
YIR026C	C00019
YKL009W	C00135
YER091C	C00019
YBR084W	C00037
YPR069C	C00077
YIR026C	C00294
YER126C	C00106
YBR236C	C00073
YPL160W	C00037
YKR093W	C00033
YOL144W	C03406
YOR393W	C00022
YCL040W	C00121
YKL085W	C00042
YDL124W	C00117
YBL068W	C00078
YBL033C	C00081
YNL236W	C00637
YER095W	C00074
YOL042W	C00111
YDR398W	C00064
YAL017W	C04677
YER049W	C00294
YGR169C	C00105
YKL035W	C00117
YOR151C	C00081
YNL274C	C00121
YJL148W	C00705
YBR121C	C00123
YOR136W	C00062
YDR256C	C00037
YBL071W-A	C00019
YLR451W	C02123
YDR361C	C00294
YDR079C-A	C02123
YHR016C	C00089
YJR063W	C00019
YLR113W	C00051
YER073W	C00141
YLR136C	C00705
YKL104C	C00073
YBL081W	C00064
YBR166C	C00944
YLR142W	C00025
YIL125W	C00062
YGR283C	C00064
YJR159W	C00163
YIL057C	C00122
YLR372W	C01530
YDR162C	C00022
YKL067W	C00705
YHR083W	C00417
YPL211W	C00064
YKL139W	C00019
YJL155C	C00031
YJL080C	C00440
YBL076C	C00064
YJL140W	C00081
YLR305C	C00116
YBL068W	C00117
YGR200C	C00262
YPL167C	C01103
YKL009W	C00262
YJL143W	C00489
YDR037W	C00279
YPR035W	C00025
YER154W	C01801
YDR256C	C00637
YKR092C	C00106
YGL245W	C00148
YMR189W	C00037
YCL064C	C01005
YOR206W	C00262
YNL247W	C00037
YJL033W	C00262
YBL058W	C01530
YMR099C	C00712
YPL028W	C01530
YLR196W	C00105
YPL093W	C00064
YBR149W	C00089
YHR144C	C00299
YDR277C	C12144
YDR510W	C00049
YOR095C	C00294
YNL160W	C00117
YKL085W	C03406
YMR169C	C00279
YJR104C	C00111
YGR032W	C00089
YGL001C	C15808
YFR030W	C00440
YJR063W	C00262
YIL160C	C00033
YKR097W	C03406
YLR438W	C01877
YHR186C	C00149
YER065C	C00149
YKL106W	C04895
YPL211W	C00294
YOR106W	C00002
YBR249C	C00064
YLL009C	C00158
YDL215C	C00074
YNL002C	C00262
YBR068C	C01801
YER168C	C00197
YKL117W	C00064
YER001W	C00043
YJL200C	C00725
YPR081C	C00037
YAL027W	C00141
YHL021C	C00074
YPL004C	C00689
YNL270C	C00049
YHR071W	C01353
YGL184C	C00019
YBR230C	C00042
YJL163C	C00689
YLR113W	C00163
YPL231W	C01530
YDR045C	C00022
YGR192C	C00022
YFL031W	C05382
YNL248C	C00106
YBR052C	C00712
YDL060W	C00105
YOL040C	C00637
YGL117W	C00637
YKL085W	C00081
YDL085W	C00127
YMR145C	C00184
YCR005C	C00042
YER170W	C00081
YGL253W	C00074
YBR288C	C00105
YLR002C	C00637
YOL097C	C00031
YOR375C	C03406
YIL090W	C00093
YLL018C-A	C00417
YGR060W	C15808
YDL047W	C00123
YJR159W	C00031
YBR114W	C00141
YLR432W	C00079
YGR083C	C00064
YPR074C	C00111
YDR465C	C00064
YPR133W-A	C00022
YIL125W	C04677
YLR228C	C00019
YBL064C	C00041
YDR032C	C00712
YML054C	C00037
YBR263W	C00037
YDR404C	C00705
YMR241W	C00158
YDL085W	C00111
YPL218W	C00111
YLR258W	C01454
YLR070C	C00042
YNL255C	C00637
YNL104C	C00074
YDR184C	C00106
YBL030C	C12144
YGL009C	C00184
YML008C	C00319
YPL240C	C00111
YBL035C	C00074
YGR067C	C00725
YLR089C	C00051
YKR053C	C00249
YDR324C	C00299
YER086W	C00279
YGR155W	C00111
YHL011C	C00117
YDR034W-B	C01454
YOR209C	C00262
YKL143W	C00294
YNL117W	C00122
YGR248W	C00116
YJL143W	C00184
YOR100C	C00037
YKL128C	C04677
YER053C	C00089
YGR043C	C00689
YLR110C	C00141
YMR175W	C00037
YML082W	C00109
YBR189W	C00064
YKL026C	C00041
YDR465C	C00135
YMR108W	C00109
YLR409C	C00019
YBL015W	C00637
YNL255C	C00051
YOR116C	C00279
YMR275C	C00064
YLR096W	C01530
YPL087W	C12144
YBR121C	C00073
YOR197W	C00051
YDL171C	C00438
YGR218W	C00148
YHR206W	C00705
YLL009C	C00417
YBR269C	C00051
YDR120C	C00294
YJR137C	C00059
YBR072W	C00089
YPL063W	C00158
YER125W	C04666
YNL275W	C00049
YHR065C	C00064
YHR077C	C01353
YFR015C	C00117
YMR031C	C00089
YGR245C	C00064
YNL070W	C00417
YKL104C	C00148
YBL011W	C01530
YDL035C	C00031
YPL043W	C00019
YDR300C	C00064
YGL256W	C00246
YPR010C	C00064
YHR174W	C00279
YGR192C	C00074
YDL051W	C00078
YKL014C	C00262
YLR134W	C00079
YNL132W	C00064
YPL082C	C00042
YBR056W	C00684
YOR158W	C00064
YBR187W	C00096
YNL178W	C00705
YKL104C	C00074
YHR005C-A	C00158
YBR186W	C00163
YER005W	C00064
YBL035C	C00081
YJR091C	C00031
YNR041C	C00184
YLR345W	C00089
YHR018C	C02123
YNL141W	C00064
YEL040W	C00079
YJL101C	C00669
YJR019C	C00022
YER099C	C00111
YGR008C	C00121
YDL014W	C01801
YGL195W	C00019
YMR105C	C00041
YNL071W	C00433
YPR102C	C00279
YPR140W	C00417
YBR084W	C00079
YER043C	C00440
YLR088W	C00008
YMR229C	C00064
YKR025W	C00081
YJL159W	C00033
YOR358W	C00093
YML128C	C01454
YLR164W	C00433
YDL022W	C00116
YOR387C	C00637
YKL151C	C00116
YKL152C	C00031
YMR239C	C00294
YOL056W	C00111
YBR009C	C00135
YGR264C	C00123
YOL136C	C00031
YJR130C	C02123
YOL052C-A	C00089
YHR037W	C03564
YOL058W	C03406
YBL030C	C00184
YIL020C	C04677
YDL171C	C00049
YMR217W	C00047
YDR496C	C00135
YGR088W	C00689
YNL283C	C00093
YEL009C	C00008
YMR090W	C00127
YBR050C	C00122
YML075C	C00712
YMR196W	C00111
YHR206W	C00002
YER006W	C00064
YKL028W	C00051
YCL030C	C04677
YDR297W	C00319
YGL117W	C02123
YJR041C	C03406
YDR034W-B	C00041
YBR169C	C05382
YGL065C	C00096
YJL130C	C03090
YHR139C	C00041
YFR017C	C00184
YHR128W	C00294
YLR098C	C00109
YPL033C	C00020
YGL253W	C00163
YGL205W	C00712
YEL058W	C00064
YDR158W	C00147
YNR038W	C00019
YBR036C	C00319
YOL126C	C00049
YGR145W	C00064
YDL150W	C00705
YJR057W	C00081
YHL034C	C00135
YLR175W	C00105
YKL106W	C03406
YML028W	C00705
YJL148W	C00064
YDL188C	C00111
YGL133W	C00085
YNL313C	C00262
YPL203W	C00029
YPL250C	C00049
YDR359C	C01005
YIL066C	C00705
YNR001C	C00725
YNL248C	C00081
YNL200C	C00089
YMR310C	C00033
YJR043C	C00074
YDL182W	C01353
YMR271C	C00122
YLR425W	C00354
YIR031C	C00149
YML121W	C00712
YBR280C	C00262
YKL029C	C00489
YLR303W	C00002
YML004C	C00116
YPR144C	C00299
YGR061C	C00037
YKL081W	C00111
YLR340W	C00712
YKL163W	C00111
YOR309C	C00294
YOR037W	C00184
YDL215C	C03406
YGL234W	C00122
YOR330C	C00705
YDR321W	C00624
YDL078C	C04677
YER049W	C00073
YHR025W	C00109
YKR025W	C00074
YIL133C	C00106
YKL014C	C00064
YKR060W	C00262
YOR124C	C00064
YER090W	C00279
YCR072C	C00294
YML070W	C00051
YDR074W	C00121
YOL082W	C00117
YMR303C	C00246
YER126C	C00073
YDR300C	C01877
YLR222C	C00135
YLR432W	C00049
YKL181W	C00262
YHR052W	C00078
YDR045C	C04895
YEL063C	C00624
YER126C	C00105
YOL119C	C04546
YPR002W	C00149
YML128C	C00163
YOR236W	C04677
YKR026C	C01353
YOR101W	C00294
YOR298C-A	C00712
YPR033C	C00037
YDL047W	C00689
YOL077C	C00135
YPR184W	C00051
YDL124W	C00116
YMR196W	C05382
YGL037C	C00546
YCL004W	C00093
YEL009C	C01103
YMR118C	C05382
YKL035W	C00116
YHL011C	C00111
YKR079C	C00064
YGR060W	C00019
YMR203W	C00417
YLR150W	C00148
YNL268W	C00725
YER133W	C00093
YFR049W	C00022
YKL183W	C00019
YDR388W	C12144
YPL061W	C00049
YEL060C	C00064
YMR217W	C00019
YGL117W	C00074
YPR110C	C04895
YIL177C	C00689
YPL263C	C00105
YKL141W	C03406
YDL201W	C00262
YLR070C	C00279
YFL039C	C00043
YKL024C	C00299
YHR025W	C00019
YBR072W	C00546
YNL160W	C00689
YOR037W	C00022
YOR133W	C00111
YKR099W	C00064
YLR182W	C00111
YDR256C	C00033
YLR186W	C00262
YFL039C	C00279
YOR209C	C00117
YJR104C	C05382
YPL111W	C03406
YOR100C	C00074
YLR027C	C00624
YOL128C	C00637
YOR241W	C00440
YNL141W	C00117
YJL137C	C00689
YKL053C-A	C00022
YNL220W	C00262
YJR064W	C01530
YKL215C	C00669
YHR008C	C00705
YBR036C	C12144
YGR043C	C00051
YCR057C	C00262
YJR008W	C00117
YJL041W	C00105
YHR148W	C00064
YPL031C	C12144
YDR380W	C00049
YOL124C	C00105
YLR251W	C01454
YKL029C	C01353
YPL031C	C00074
YNL009W	C00417
YMR145C	C00042
YBR221C	C00074
YDR358W	C00117
YMR291W	C00122
YNL160W	C00116
YDR208W	C00354
YER003C	C00064
YIL101C	C01454
YPL160W	C00064
YKL067W	C04895
YKL024C	C00106
YKR059W	C00079
YDR461W	C00156
YLR270W	C00089
YDR511W	C00127
YPL273W	C01102
YER024W	C00033
YDL031W	C00262
YLR328W	C00106
YBR189W	C00074
YDR035W	C01353
YPR175W	C00085
YMR062C	C01353
YDR453C	C01454
YBL064C	C00051
YMR169C	C00122
YGR236C	C00051
YBR080C	C00002
YBR247C	C00262
YJR008W	C00127
YKL215C	C00158
YOR341W	C00064
YGL117W	C04002
YBR031W	C00279
YIL103W	C00294
YML128C	C00031
YAR015W	C04734
YMR042W	C00624
YKL217W	C00033
YHR018C	C04546
YNL112W	C00294
YDL066W	C00417
YCR016W	C00294
YJR078W	C00079
YGR012W	C00033
YCL035C	C00051
YGL070C	C00074
YBL099W	C00184
YJL125C	C00105
YLR039C	C01530
YKL151C	C00163
YFR055W	C00019
YDR496C	C00064
YDR510W	C00078
YIR032C	C00149
YBR142W	C00135
YPL212C	C00105
YJL141C	C12144
YDL182W	C00149
YPL183C	C00262
YDL014W	C00073
YFL037W	C00033
YOR243C	C00008
YOR297C	C00417
YIL160C	C05382
YLR155C	C00624
YJR024C	C00170
YPL040C	C00183
YGL106W	C00158
YOR136W	C00049
YMR146C	C00047
YER055C	C00074
YML106W	C00106
YBR088C	C01530
YJR008W	C00022
YBL015W	C00433
YKL008C	C00319
YMR285C	C01103
YNL103W	C00019
YOR259C	C01102
YDL085W	C00037
YGL055W	C00712
YGR092W	C00043
YPL281C	C00111
YLR073C	C00262
YLR342W	C01243
YMR108W	C00049
YLR092W	C00059
YHR104W	C00689
YKL151C	C00184
YOL061W	C05382
YLR060W	C01530
YNL129W	C00294
YNL104C	C02123
YIL057C	C00033
YDL102W	C00081
YLR197W	C00078
YLL026W	C00546
YIL031W	C00085
YBR279W	C00022
YOR206W	C00019
YGR180C	C00705
YLR175W	C00294
YPL262W	C00158
YIL127C	C00262
YBR271W	C00019
YAL038W	C00141
YKL130C	C05382
YJL161W	C00051
YFR009W	C00019
YDR283C	C00105
YLR438W	C00062
YLR355C	C00141
YMR088C	C00135
YNL200C	C00031
YOL086C	C00033
YLR369W	C00158
YGL026C	C00037
YLR174W	C00116
YOR151C	C00022
YPL023C	C00037
YBR213W	C00008
YLR249W	C05382
YFL030W	C00322
YNL055C	C00047
YHL015W	C00064
YJR051W	C00042
YJR009C	C05382
YDR122W	C01530
YDR171W	C00183
YHL030W	C00022
YMR146C	C00106
YLL008W	C00294
YGL117W	C00624
YNL195C	C00689
YJR007W	C01353
YOR289W	C00051
YDR211W	C01353
YOL126C	C00022
YLR134W	C00078
YLR153C	C00033
YLR178C	C00022
YBR166C	C01877
YPR086W	C00064
YJL130C	C00438
YOR185C	C00051
YML100W	C00689
YKL148C	C00037
YMR083W	C01454
YBR136W	C00705
YLR249W	C00022
YKR009C	C01530
YHR077C	C00043
YBR018C	C00117
YLR186W	C00170
YGL155W	C00156
YBR213W	C00019
YBR196C	C05382
YDR062W	C00037
YBR084W	C00078
YBR019C	C00031
YDR465C	C00294
YKL049C	C00064
YMR131C	C00019
YBR123C	C00123
YCL064C	C00116
YER073W	C00418
YPL214C	C04148
YLL039C	C00078
YMR298W	C01530
YDR341C	C00079
YCR028C	C00077
YPR006C	C00033
YOR341W	C00073
YKL151C	C00117
YBR263W	C00319
YPR033C	C00183
YJR155W	C00019
YHR169W	C00019
YLR293C	C00064
YKL104C	C01353
YPL135W	C00417
YGR155W	C00033
YPL028W	C00111
YAL059W	C00956
YKR043C	C00197
YOR116C	C00074
YJL088W	C03406
YLR009W	C00294
YBR247C	C00449
YAR035W	C00122
YBR243C	C00096
YOR257W	C00096
YHL021C	C00689
YNR041C	C00158
YOR123C	C00684
YER110C	C00049
YBR084C-A	C00064
YER067W	C00689
YJR010W	C00033
YJL109C	C00299
YNL195C	C00037
YJR049C	C00042
YLL041C	C00033
YDL051W	C00294
YLL009C	C00022
YNL006W	C00042
YDR045C	C00064
YEL011W	C00041
YHR016C	C00546
YML032C	C00669
YDR385W	C00111
YGR123C	C00294
YBR170C	C00022
YPL004C	C00712
YOR375C	C00051
YLR401C	C00106
YPR042C	C00031
YGR201C	C00279
YER054C	C00117
YMR108W	C00123
YDR463W	C00022
YBR088C	C00705
YML128C	C00279
YDR481C	C04895
YOR136W	C00064
YML100W	C00163
YNL009W	C00122
YDL171C	C03090
YEL047C	C00546
YDR158W	C01801
YLL041C	C00417
YBR049C	C00111
YPL111W	C00077
YLR438W	C00624
YAL012W	C00022
YJR130C	C01102
YLR377C	C00073
YLR355C	C02631
YER126C	C00299
YJR059W	C00089
YPL075W	C00111
YNL112W	C00262
YBR104W	C00105
YOR374W	C00117
YJL001W	C01102
YPL093W	C00299
YMR169C	C00163
YFL030W	C00319
YEL046C	C00037
YAL048C	C00262
YDL075W	C00081
YKL099C	C00294
YNL113W	C00064
YGR209C	C00022
YMR015C	C00064
YML130C	C02123
YLR420W	C00438
YDR179C	C00022
YBR263W	C00440
YDR496C	C00106
YKL001C	C00008
YKL211C	C00078
YGL037C	C00163
YOR130C	C00064
YMR118C	C00279
YKL032C	C00705
YDL060W	C00106
YML128C	C05382
YDR516C	C00089
YOR184W	C00037
YLR448W	C00074
YOR294W	C00106
YDR454C	C00262
YIL069C	C00064
YDL182W	C00033
YNL200C	C00051
YHL030W	C00712
YGR187C	C00105
YML082W	C00022
YPL235W	C00077
YGR072W	C00049
YGL148W	C00279
YNL262W	C00085
YCR083W	C00051
YOR049C	C00249
YGR087C	C05382
YBR218C	C00489
YBR218C	C00033
YLR418C	C00074
YJR063W	C00081
YKR034W	C01353
YNL279W	C00019
YKR066C	C00022
YFR030W	C00022
YKL141W	C00022
YDL217C	C00022
YFR013W	C00051
YPL092W	C00019
YDL042C	C00073
YAR015W	C00037
YFL014W	C00689
YJR109C	C00074
YBL040C	C00096
YPL061W	C00022
YHR025W	C00037
YPL093W	C00019
YNL274C	C00127
YCR028C	C00141
YLR110C	C01530
YDL238C	C00262
YJR010W	C00022
YLR110C	C00022
YER005W	C04677
YML093W	C00105
YDR226W	C00705
YPL030W	C00008
YLR178C	C00121
YIL125W	C00064
YLL062C	C00073
YPL063W	C00184
YCR005C	C00064
YLR158C	C01353
YAL062W	C00022
YPL154C	C00546
YHR018C	C00077
YNL037C	C00149
YDR070C	C00037
YAL062W	C00064
YGL097W	C00078
YNL055C	C00074
YKL181W	C05382
YGL037C	C00051
YLR249W	C00141
YDL066W	C00122
YPL126W	C00294
YBR139W	C00022
YMR020W	C00033
YKL103C	C00089
YOL033W	C00025
YIL116W	C00022
YAL048C	C01530
YOR241W	C00188
YOR375C	C00049
YGL117W	C00019
YBR111C	C00117
YGR159C	C00106
YNL270C	C00077
YKL039W	C12144
YIL061C	C00043
YHR087W	C00089
YMR309C	C00073
YOL140W	C01353
YHR023W	C00149
YOR151C	C00064
YBR186W	C00116
YOR120W	C00051
YPR163C	C00064
YGL037C	C00093
YNL207W	C00105
YNL229C	C00064
YLR377C	C00122
YBR072W	C01454
YHR213W	C00489
YDR122W	C01353
YGR037C	C04677
YNL104C	C01801
YLR174W	C00122
YIL078W	C00123
YBR023C	C00043
YLR021W	C00184
YJR002W	C00106
YBR160W	C00089
YMR239C	C00262
YJR063W	C00074
YDL090C	C00689
YCR012W	C00279
YHL030W	C00956
YBL030C	C00149
YLR258W	C00689
Q0105	C00122
YGL026C	C00319
YCL043C	C00051
YOR209C	C00078
YLR044C	C00022
YPL043W	C00106
YBR256C	C00019
YOL058W	C00122
YDL171C	C00064
YJL080C	C00074
YBR116C	C00111
YMR118C	C00111
YNL313C	C00294
YER005W	C00299
YOR347C	C00246
YDL080C	C00074
YHR143W-A	C00081
YCL030C	C00037
YGR194C	C05382
YGR261C	C00105
YGR261C	C00074
YLL058W	C00022
YGR252W	C00077
YDL174C	C00042
YJR139C	C00033
YGR128C	C00037
YDR184C	C00064
YOR096W	C00064
YCL052C	C00096
YBL023C	C00064
YML022W	C04666
YIL125W	C00033
YGL008C	C00141
YFR006W	C01353
YDR123C	C00116
YMR086W	C00111
YEL024W	C00022
YCR005C	C00417
YOR209C	C00294
YOR290C	C00077
YKL172W	C00105
YOR243C	C00105
YDL140C	C00022
YLR178C	C00031
YGR008C	C12144
YNL141W	C00294
YKL212W	C00319
YBR221C	C01530
YLR157C	C00624
YIL045W	C00093
YCR057C	C00299
YAL062W	C00033
YFR017C	C00022
YIL038C	C00637
YGL062W	C02123
YML126C	C00033
YDR171W	C00141
YBR263W	C00078
YIL002C	C00354
YDR158W	C01353
YEL021W	C04895
YNL113W	C00081
YDR264C	C12144
YBR218C	C00074
YOL084W	C00117
YEL021W	C00079
YLR432W	C00438
YMR278W	C00117
YDL051W	C00064
YDL171C	C00149
YGL037C	C00106
YCL064C	C02123
YKL151C	C05382
YER070W	C00705
YDR465C	C00019
YJR048W	C00184
YLL039C	C00712
YOR079C	C00684
YHR152W	C00183
YDR268W	C00079
YJL101C	C00109
YNL055C	C00417
YEL071W	C00008
YDL042C	C00033
YNR012W	C00106
YHR136C	C00081
YLL039C	C00019
YDL021W	C00163
YGR043C	C00197
YMR196W	C00689
YBR080C	C00705
YPR074C	C00033
YGL105W	C00073
YOL120C	C00106
YPL091W	C00008
YPL061W	C00141
YGR029W	C00299
YFL039C	C04895
YDL222C	C00111
YJR139C	C00049
YPL134C	C00033
YEL047C	C00279
YDR207C	C00085
YGR248W	C00051
YNL037C	C00049
YGL234W	C04734
YEL021W	C01103
YMR229C	C00106
YBR010W	C00135
YER065C	C00122
YJL089W	C00033
YFR006W	C00064
YER167W	C00279
YIR017C	C00008
YPR167C	C00705
YOR036W	C00669
YDR178W	C00042
YBR221C	C00637
YJR104C	C00051
YGL044C	C00074
YPR074C	C00197
YGL016W	C00705
YPR184W	C00089
YHL030W	C00141
YDR341C	C00078
YJL088W	C00049
YEL047C	C00637
YJL122W	C00019
YJL130C	C00637
YDR165W	C00031
YLR354C	C00111
YDL201W	C00105
YHR024C	C00184
YKL078W	C00019
YCL040W	C00029
YDR091C	C00262
YIL022W	C00184
YKL128C	C00689
YDR148C	C00019
YDR081C	C00141
YAL038W	C01353
YPR160W	C01454
YOR079C	C00127
YBR252W	C00081
YBR147W	C04002
YCR083W	C00127
YLR163C	C00022
YPL048W	C00074
YNL113W	C00074
YKL205W	C00106
YDR408C	C01103
YGR088W	C00022
YJR009C	C00051
YJR159W	C00546
YBR249C	C04677
YOL042W	C04895
YDL040C	C00197
YDR047W	C00019
YGR200C	C00106
YOL077C	C00064
YJL052W	C00418
YLR362W	C00093
YLR359W	C01353
YJR057W	C00705
YKR058W	C00689
YOR185C	C00689
YDR244W	C00149
YBL033C	C00074
YPL240C	C00077
YPL061W	C00033
YFR030W	C00002
YLR038C	C00022
YPR144C	C00105
YML056C	C00141
YPL186C	C00022
YDR019C	C04734
YKL192C	C00712
YBL030C	C00022
YIL078W	C00073
YPL091W	C00705
YPL042C	C01243
YDR400W	C00170
YDL124W	C00163
YGL070C	C00705
YMR296C	C00037
YDR054C	C00051
YOR271C	C00148
YJR103W	C00705
YKL215C	C00417
YDR050C	C00122
YKL127W	C00279
YDR449C	C00294
YLR136C	C00158
YEL047C	C00417
YKL029C	C00418
YKL009W	C00019
YOR361C	C04677
YDR156W	C00081
YOR185C	C00049
YNL141W	C00019
YGL184C	C00008
YLR305C	C01243
YJL052W	C00111
YJL200C	C00019
YLR303W	C00019
YBR104W	C00106
YOR374W	C00116
YER065C	C01353
YKL181W	C03090
YBL064C	C00002
YER091C	C00073
YKR099W	C03090
YJR002W	C00064
YDL204W	C00111
YKL035W	C00089
YBR236C	C00019
YNL037C	C03406
YGR087C	C01353
YHL027W	C00637
YER177W	C04677
YGL120C	C00064
YDR160W	C02123
YDR032C	C00051
YNL009W	C00062
YLR305C	C01530
YGR145W	C00262
YKR071C	C00051
YBR263W	C00064
YGL035C	C00093
YKL212W	C00096
YGL009C	C01353
YOL058W	C00438
YCR081W	C01243
YBR176W	C01801
YNR056C	C04895
YKL216W	C00049
YBR114W	C00637
YMR169C	C05382
YOR340C	C00081
YDL204W	C00127
YER170W	C04677
YMR049C	C00073
YBR036C	C00354
YML022W	C00106
YKL217W	C00093
YLR106C	C00019
YIL070C	C00279
YLL011W	C00106
YNL201C	C00689
YCL040W	C05382
YGR103W	C00135
YPR165W	C00354
YKL144C	C00022
YPL126W	C00019
YNL084C	C00319
YML022W	C00294
YFL018C	C00440
YJR109C	C00077
YGL029W	C00135
YLR027C	C01353
YOR335C	C00135
YGR201C	C05382
YOR388C	C00074
YOL108C	C00085
YIL136W	C00127
YBL105C	C01243
YMR290C	C00064
YBR195C	C00117
YDR398W	C00135
YDL148C	C00064
YMR307W	C00043
YPR080W	C00141
YGL009C	C01801
YKL085W	C04677
YML093W	C00106
YIL091C	C00135
YGL121C	C00111
YDL134C	C01530
YKR094C	C00279
YJR096W	C00089
YDR299W	C00262
YMR145C	C00111
YOR356W	C00064
YLR409C	C00105
YER015W	C01530
YPL201C	C00637
YIL022W	C00022
YPL266W	C00294
YKL142W	C00197
YNL127W	C00197
YDR148C	C00417
YKL148C	C00022
YLR355C	C00123
YGR204W	C00073
YHL021C	C00022
YDR256C	C00632
YKL150W	C00051
YMR217W	C00078
YKL009W	C00064
