kinase	YAL017W	YAR019C	YBL009W	YBL016W	YBL056W	YBL088C	YBR028C	YBR059C	YBR097W	YBR125C	YBR160W	YBR274W	YBR276C	YCR008W	YCR079W	YCR091W	YDL006W	YDL025C	YDL028C	YDL047W	YDL079C	YDL101C	YDL108W	YDL134C	YDL188C	YDL214C	YDL230W	YDR075W	YDR122W	YDR247W	YDR283C	YDR466W	YDR477W	YDR523C	YER129W	YFR014C	YGL021W	YGL059W	YGL179C	YGL180W	YGR040W	YGR123C	YGR188C	YGR203W	YGR262C	YHR030C	YHR076W	YHR082C	YHR135C	YIL035C	YIL042C	YIL095W	YIL113W	YIR026C	YJL095W	YJL106W	YJL128C	YJL164C	YJL165C	YJL187C	YJR059W	YJR066W	YKL048C	YKL101W	YKL116C	YKL126W	YKL139W	YKL161C	YKL166C	YKL168C	YKL171W	YKL198C	YLL010C	YLL019C	YLR019W	YLR096W	YLR113W	YLR240W	YLR248W	YLR362W	YLR433C	YML016C	YML057W	YMR104C	YMR139W	YMR216C	YMR291W	YNL020C	YNL032W	YNL099C	YNL154C	YNL161W	YNL298W	YNL307C	YNR031C	YNR032W	YOL016C	YOL045W	YOL100W	YOL113W	YOL128C	YOR061W	YOR090C	YOR119C	YOR208W	YOR231W	YOR233W	YOR267C	YOR351C	YPL026C	YPL031C	YPL042C	YPL140C	YPL141C	YPL150W	YPL179W	YPL203W	YPL204W	YPL236C	YPR054W	YPR073C	YPR106W	YPR111W	YPR161C
YLR113W	1.0947439512515487	-0.36754270781527576	-0.9621752494116581	4.0	4.0	0.35398859040876085	0.39040559077478	4.0	-0.5882119954561311	-0.770830297460899		0.399789693590672	4.0		4.0	-0.5905741313285566	4.0	4.0			4.0	-0.48571795213962216		4.0	4.0	4.0	-1.0915149811213503	-1.6777807052660807	4.0		-0.32596599956874506	-0.8804142250382162	4.0	4.0	-1.1784864715952268	4.0	-0.8173000966639574	4.0	4.0	-0.6609462642908608	-0.43332686239388346	-0.8303255659411931	4.0		4.0	-0.8458804744841533	-0.3081231774406687	4.0	4.0	4.0	4.0	-1.191789027075778		-0.46597389394386496	4.0		-2.5850266520291822	-0.44745345204433956		0.7754669373939143	4.0	0.6661498548974549	0.5355104525660287	4.0	-0.5675117442294936	-0.3915809486827146	4.0	4.0		4.0	4.0	4.0	-0.4378261366353517	4.0	-0.5083582065224139	4.0	-4.0	-0.5047332556121896		4.0	4.0	-0.5057062313346673	4.0	4.0			4.0	4.0	-0.9718355805755301	4.0	-0.9139962943816181		4.0	-0.878440155812499	-1.1313555616051743	-0.7048729147478088	4.0	-0.5835259208997792		0.4732731326853644	4.0	4.0	-0.8032712773767131		-1.3439017979871681	4.0	4.0	4.0	4.0	0.4737899961583357	-1.1180450286603996	4.0	2.1426675035687315	0.9411945133240932		-1.1797985405143596	-1.7423214251308154		-0.5135695211455662	4.0	-0.36906388093580855	-0.5848596478041272	-1.5157001606532141	
YLR226W					-1.7746907182741372	-0.3786159715183469	-0.3833144791044878		-0.32239304727950685	-0.7099653886374819		-0.34833439607706446		-0.679853713888946		4.0	-0.4732731326853644	-0.835647144215563	4.0	-0.4680104485874498	-0.48664920119404304	-0.661145253747677		-0.6315271615596382	-0.9396799713117148				-0.7092977567121456			-0.49335969443349753		4.0	-0.7046528516663821	4.0		-0.49634548075704077	4.0	-0.9204569925970939			-0.7039933306863277	4.0	-0.49281902273975914					-0.3184874133610378	-0.4898573005974269		-0.5181275896893365	-1.021819483062586		-0.3360165453917333	4.0			4.0		-0.321754848072958	-1.032920265855503	-0.5118725037525416				-0.6493643917410457	-0.5014137911824823	-0.3231235680268629	-0.5941416006823634	-0.32029961912803584	-0.533577277566208	-0.40219515759570706	4.0	-0.626904012921273	4.0	-0.6846595233727117	-0.34756025241057986	-0.44696698379756006				-0.6097716375308699	4.0		-0.37283904762522424	-1.3142582613977363	-0.667965722972482	4.0			-0.6507224725320447	-0.3678465164893673			4.0		-0.486516043295743	4.0		-0.5401553576117922	4.0		-0.4441803169388089	-0.6388390048049739	4.0	4.0			-1.114073660198569	-0.36774522331528636	-0.6859220082207871	-0.44081181099522454			4.0	4.0						
YLR240W	-0.6362000545208907	4.0	-0.509620079996821	4.0	-0.42227847549097913	-0.6058986979599553	4.0	4.0	4.0	0.33639329187547967	-0.45792185366437443	-1.0525662781129492	-1.153044674980176	-1.537602002101044	-0.47108329972234525	-0.6597542384320683	4.0	4.0	4.0	4.0	-0.3844707763628672	-1.0565054840938974	0.3676439537609268	4.0	0.7619538968712046	4.0	0.5164127030311059	-0.5446982283429236	-0.4584207560534191	-0.5257837359237448	-0.3500812812645808	-0.4799096718871575	-0.9143527117031435	4.0	-0.5168407902830203	-0.7316560860489353	-0.610656688747922	-0.9673812391492801	-0.6515004297161623	0.3063609738384518	4.0	-0.3786159715183469	-0.31390022800408407	-1.0400051616715837	-0.7126462272852535	-0.6199697520321694	4.0	4.0	4.0	-0.5184140636323777	-0.8738685927380155	-0.30909544594503335	4.0	-0.41296288225654426	4.0	4.0	-0.32679471822095474	4.0	-0.3795516152882911	0.48439105076551975	-0.36663255488299307	-0.785421046429501	-0.5730010412434628	-0.4459956789880971	-1.1611509092627446	0.5540845860488766	4.0	-0.8761483590329142	-0.6645420993106158	4.0	-1.2006594505464183	4.0	-0.30962669308394086	-2.2365720064370627	-0.5856953118716683	4.0	4.0	-2.2518119729937998	4.0	-0.6759234202605136	0.4329736338409396	-0.39136701050996303	-0.5890541413122256	4.0	-0.3197551629573923	-0.6422556748196244	-0.637329070274333	-0.38721614328026455	-0.7977842241988685	-0.7435227937583233	-0.7086311495484173	4.0	-0.5691190535471088	-0.9333014495770048	4.0	0.8344589232776269	-4.0	-0.43168091490488825	-1.3400837999301498	4.0	-0.3074174377250909	-0.5931193299508754	-0.7796303675486055	4.0	-0.41217682868104494	-0.4099387691962575	-0.3451499094386058	4.0	4.0	-0.5502131530142267	1.2240256688706308	-0.4921441283041691	-0.8105096863006325	-0.49607319580648956	4.0	4.0	-0.34141628459293727	-0.3622101706377709	-4.0	-0.3923305633117572	-0.4042833800565756	4.0	4.0	0.5992893632267687
YLR248W		-0.7827793443554812			4.0	4.0				4.0	4.0					4.0		-0.4658469258149374	4.0	4.0		4.0	4.0							-0.3645162531850879	-0.9090369234042683									4.0		-0.3206629694792061											-0.6981022828047919	4.0		4.0	4.0			-0.30785839063321624		-0.7554754884299162	-0.3739677521709811	4.0					4.0			4.0				4.0		-1.8013429130455774	-3.0457574905606752											4.0		-0.3855246339096047					4.0		4.0	4.0					4.0					4.0		4.0	-0.7392133313450238	-0.6386499756477336				4.0					-0.9051796196452001	-0.37923951000579426
YLR362W	-1.245651664288981	4.0	4.0	4.0			-0.3425616772970375		4.0		4.0	-0.3545777306509081		-0.5567370125413049			4.0	-0.4199878874705757		-0.6751005029476866	-0.43592602102285327	4.0	-0.3304971658956569	4.0	-0.7297871451037574	-1.2153827073671246		4.0	-1.1313555616051743	-0.5118725037525416	4.0	-0.41375036113395813	4.0	-0.8725712221484011	4.0	-0.995248844408999		-1.136677139879544	-0.7196493069539943	-0.35694231624854705	-0.500450374094851	-0.3837345947182918	-0.8440569820281633	-0.5065419490048115	-1.342944147142896	-0.3282719117604419	4.0	-1.5543957967264024	-0.5807052782465395	-0.32596599956874506		-0.5652714582202423	-0.5181275896893365	4.0		-0.7018021328901849	4.0	-0.3584267468218246	-0.6470460882899123	4.0	-0.6466609046886953	-0.989700043360188	4.0	4.0	4.0	4.0	4.0		4.0	-0.35497093527885754	4.0	-0.7817271464285525	-0.4411714751829884	-0.9333014495770048	-0.4492825765307173		-0.31884925006757864	4.0		-2.214670164989233	4.0	4.0	-0.8107905104176939	-1.1844222516757328	-0.40638169187046413	4.0	-1.095284454721319	-0.5757719293040201		-0.9796387173522921	-0.4219341161639084	4.0	-0.32358076828163995	4.0	-1.0726296369609765		4.0	-0.5958507507903049	-0.38541913300251396	-0.36401388819916697	-0.8335698861567173	-1.1209041204999273	-0.5614576512138892	-0.7053133757205567	4.0		-0.40406309373082644	-0.45210228243690287	-0.7991495019089225	-1.7878123955960423	-0.5630426693305504	-1.0204516252959048				4.0	-0.43509732747079516		4.0		-0.8777841217271733	4.0	-1.4023048140744876	4.0
YLR433C	4.0			4.0						4.0				4.0	4.0		4.0		-0.8093882021863951	-0.3298469548078198									4.0		-0.6575773191777937	4.0						4.0								4.0	4.0							-2.721246399047171									4.0		-0.8065970969375825	4.0	4.0				4.0		-0.529883646848996		4.0						4.0		4.0					4.0	4.0													4.0				4.0			4.0	4.0	4.0	4.0		4.0							-0.6880343396316337			
YML057W	4.0	4.0	4.0	-0.7344746647809262	0.6081830763867512	4.0	4.0	-0.4375881670502726	4.0	-1.9100948885606022	-0.8661418747966653	-0.7624562618571255		4.0	1.114638779968488	-0.5276824536831581	0.3689623034632596	0.5708939916673035	-0.9779842601822797	-1.3555614105321614	0.415781887882595	-0.6304131092636557	4.0	-0.8683813356508745	4.0	4.0	4.0	0.5135695211455662	2.638272163982407	-0.86359655186601	-0.4139756176130242	4.0	4.0	-1.2898826348881838	4.0	-0.4173685605103636	4.0	1.4921441283041692	1.2676062401770316	-2.1079053973095196	1.5100415205751654	-0.29473513768259585	4.0	-0.9093892921715934	0.397505931192719	4.0	0.361011840656318	-1.4236586497942072		0.8102290436531262	2.113509274827518	4.0	4.0	-0.4308602745275405	4.0	0.2703493316640798	1.4294570601181025	4.0	-0.4301581005962384	4.0	0.9542859410591323	-0.31042478424006176	1.2487208960166578	-0.8077113874318796	-0.7449688366544486	-0.6101254416090145	-0.43050904565121695	0.845576026885353	-0.4073791786780176	0.6362000545208907	-0.40439356513439695	-0.8495505905391194	4.0	0.4883839794308623	1.9956786262173574	4.0	0.8554257923903836	4.0	0.9097419470686837	4.0	4.0	4.0	4.0	-1.438898616350944	1.0236500209967265	4.0	-0.8027194418743807	0.9677842967020184	4.0	0.5699249444480607	-1.1018235165023234	-0.4411714751829884	1.9625735020593764	4.0	-0.3655227298392684	4.0	-1.4236586497942072	1.3526170298853801	4.0	-1.640164517660112	4.0	0.44879405625209373	-0.7736579128363693	-1.1958605676646494	-0.4486720119961541	4.0	-0.7375489102695706	4.0	0.9270152553720696	4.0	-0.48333244090095706	-1.24184537803261	1.3334820194451191	1.7695510786217261	-0.35872424276808706	4.0	4.0	-0.6437828657802648	0.8857227034384137	-0.4508740732418889	-0.7279262124999901	0.9157813132607613	-0.7972393126068	-1.021819483062586
YMR001C	4.0	4.0	-0.42446578168013566	4.0	4.0	4.0	-0.4964816872759253	-0.32495526404410724	4.0	-0.5373025918982829		4.0		4.0	-0.5069604116823487	-0.37613073164969774	-0.5093393466438633	-0.8921119748172014	4.0	-0.3430398172571508	4.0	4.0	-0.3060972589339394	0.33264045381691293	4.0	-0.790484985457369	4.0	4.0	-0.5644741485013453		-0.5040396051182948	4.0	4.0	-0.30847647783184556	-0.5284149458148103	-0.41805034162668214	-0.5647928967592525	-0.37644060999456297	4.0	-0.8150248093017389	4.0		-0.3442854503812902	4.0	4.0	0.5897290357478155	4.0	0.7798919119599449		-0.4584207560534191	4.0	-0.38827669199265824	-0.8837244124194557	-0.3412256791556432		-0.43568909003939726	4.0	-0.8027194418743807	-0.7276941555979136	4.0	-1.0920514783877278	0.8184422261372136	4.0	0.5723516288130673	4.0	4.0		4.0	-0.6653452331167587	-0.5246194068566388	4.0	-0.30909544594503335	-0.4309774139704364	4.0	0.8425432318657744	-0.5016894462103995	-0.6675615400843947	4.0	4.0	-0.7113037394097442	4.0	4.0	4.0	-0.7015836199387054	4.0	4.0	4.0	4.0	0.5162701009999763	-0.4335625078049297	0.34717369743899534		-0.3538904780211521	4.0	4.0	-2.5686362358410126	-0.5353614409049672	0.29030613027220814	-0.46941614035488227	0.3445734122540814	4.0	4.0	4.0		0.989700043360188	-0.5953372991262778	4.0	4.0	-0.31542391261154473	4.0	-1.0338582672609673		4.0	4.0	4.0	-0.8144578451456248	-0.3364875295848444	4.0	-0.4921441283041691	4.0	0.6651443103827085	-0.5547072305740282	4.0	4.0
YMR104C	4.0	4.0		-2.5228787452803374	4.0					-2.0	-0.5158425756346193			4.0	4.0	-0.7079655640052637		4.0	4.0				4.0			4.0					-2.0132282657337552	4.0						4.0							-0.4380642366862187					4.0			4.0	-1.0710923097560474											-2.2518119729937998		-1.5985994592184558		4.0				4.0		4.0											4.0				4.0		-0.763462738511306			-0.7454519228910261							-0.38785216167351316		4.0					-1.1180450286603996									4.0						-0.6239708182718198
YMR139W												4.0	4.0																					4.0											-0.5651118791326841																	-0.9314431049276369																													4.0					4.0												4.0													4.0			
YMR216C												-0.460422116654691																						-1.1726307269461749															-1.4294570601181025													4.0		-1.586700235918748																						-2.657577319177794																																4.0			-0.3254143976970861			
YNL032W	0.44660248987611995	0.47159756204638253			-2.3010299956639813	4.0	4.0	4.0	-0.6591594501876684	-0.40549695617991083	-1.034798298974088	4.0	-0.3531063758322548	0.6744843366368518	1.9208187539523751	4.0	-0.319483190618745	-0.7090754406172457	-0.5676722077383958		0.6416843599178041	4.0	-0.6080069277402871	4.0	-0.48784946307796945	4.0	4.0		1.1220530483708118	-0.635449004646028		-0.37202001017002	1.679853713888946	4.0		1.6536470255493614	4.0	0.4958010814605551	-0.3368646850422458	-0.3195738291418546	-0.47508485246013316		1.9430951486635273	-0.37654395193006623	-0.7788466780452948			-1.7033348097384688		-0.6101254416090145	4.0		0.5909126305521649	-1.6556077263148892	-0.549442990581671	4.0	4.0		0.44696698379756006	0.6869768896767618	4.0	0.9867413347164835	4.0	-0.3239468753481285				1.1674910872937636	-0.5689580546641145	0.8498578381514413	-0.3207538545861409	-1.1354889189416082	4.0	0.33752549624969036	1.665546248849069	4.0	4.0	0.3052193639879385	-0.6701954778359306		1.4621809049267258		1.3160528692484879	1.109020403010311	-0.3632113109656252	-0.515557792357593	-0.32413004468104334	2.0409586076789066	4.0	4.0		-0.35242144578754486	1.1542819820333414	-0.7330630888408269	0.32513885926218844	0.4625587165920524		4.0	2.42021640338319	-1.6536470255493614	0.7912899800935989	-0.8271053022478239	0.5892227666227902	0.6122543403911364	0.3691654821719494	4.0		0.6927179529666541		0.4958010814605551			0.7754669373939143	-0.4424927980943421	-0.45013881152805724			0.35723879673467956		-2.1023729087095586			4.0	-0.6352614449446015
YNL099C	-0.5611413405794381	4.0		-0.5762627500176709	0.661145253747677	-1.3716110699496884						-0.33413769979684477	4.0	-0.5905741313285566	4.0	-0.5021032570867797	4.0	4.0				-0.5131446447230567									4.0	-0.8233300673318504	0.9200955323332792	-0.7549811292622469		4.0		1.4400933749638876		-0.6151092034694459	-0.6478174818886375		-1.7746907182741372	-0.6933605589757383	4.0					-1.1029229967905798	-1.0931264652779296		-1.1084625423274355	4.0		-1.3819519032879073	4.0			4.0		-0.7619538968712046	0.7318902701915218	0.8830603534492443	-0.5702477199975919		4.0	-2.2924298239020637	4.0	-2.0222763947111524		4.0		4.0	4.0		-0.42701229180179495	-1.645891560852599	4.0				-1.3882766919926581	-0.39404884243512706	-0.5887170869826158	-0.6369524054789065	1.6382721639824072		-2.0915149811213505	4.0								4.0			-0.640164517660112		1.0195421077239			4.0	-1.2525881921135766		-0.8616973018337185			-0.5517575873655609		-0.5080782874138492				4.0	-1.1135092748275182		4.0			4.0
YNL154C																																																									4.0																																																																			
YNL161W	4.0	0.6369524054789065		-1.000869458712629	0.6961562251113455	0.3382819423053407	4.0	-0.5531522898441912	4.0	-0.9434762759208997	4.0	1.2328441339178196	-0.5539290642989949	4.0	-0.5338741295818008	0.34074953122733914	-0.7249191015431414	-0.3815335078009197		-0.6740740442285338	-0.7408841558149337	-1.114073660198569		4.0	-1.158015195409886				4.0	4.0	4.0		0.7770235501066086	4.0	4.0	4.0		-0.4156687756324692	1.320572103387881	-0.5039010078674286	4.0		-0.8579235389267151	4.0	4.0		4.0			4.0	4.0		4.0	4.0		0.26480045157768667	4.0		4.0	-0.7736579128363693	-0.3512497873019806	-0.37737157387067494	4.0	4.0	-0.4516105818670818			0.713768145971447	0.6360121702515086	-0.40804544495326456	-0.35398859040876085		-0.4424927980943421	0.5054280157698013	-0.3271635458286029	-1.265200170411153	0.7219326691113375	1.3419886033428876	4.0	0.9434762759208997	-0.38774609390356274		-0.3008563126055163	-0.7297871451037574	4.0		0.538651566352017	0.40649241066823477	0.3784083241407822	4.0			4.0	4.0	4.0		-0.7664962396588656	4.0	4.0	-0.4446636720047332	-0.4158950296005473	4.0	4.0			-0.4302750507738411				-0.6124322205828113		-1.1402614338028532	-0.7377862945235831	0.9273825234547635				-1.3798639450262424	4.0		-0.2926853664112919		0.5525318690502442	4.0
YNL289W	4.0	-0.4131877305566241	4.0	-0.35941919351034746	4.0	-0.40252421012962253	1.174573882232177	-1.0974532206860086	1.1979107421182673	-1.3968556273798178	-0.9677842967020184	-0.47224124747902807	-1.8664610916297826	2.408935392973501	-0.743282254022513	-0.5086383061657274	0.3984832163499898	4.0		-1.728158393463501	-0.5430269863641821	-0.4438181533470888	-1.4400933749638876	2.070581074285707	0.3482375526198891	0.9961088337630895	4.0	0.7139928779205255	2.2676062401770314	-1.0301183562535001	4.0	1.0172766123314547	0.8443603662402236	-0.9190129530891128	4.0	4.0		1.749579997691106	4.0	4.0	4.0	-0.7806774915806632	4.0	-1.3904055907747799	-1.8794260687941502	4.0	4.0	-0.6190655366692981	-0.5914208745913325	1.1555228242543185	4.0	4.0	4.0	-1.8446639625349381	-1.1784864715952268	-1.0851281824599497	0.5523769022397139	0.5014137911824823	-0.6738690432892054	1.6989700043360187	-0.95233580539844	0.9609826780025881	-0.5726762136427527	4.0	4.0	-0.5529971015338376	-0.5488278424874602	0.34978964533964085	4.0	0.6285626825958991	-0.9681877286696297	-1.6270879970298935	0.4198736745884175	-0.3035562368610008	-0.7746907182741372	-0.3822659646359821	-0.9689957186364632	4.0	4.0	0.2990368218404507	-0.32266684858009825	4.0	0.873219422987991	4.0	0.5425723070535154	-1.294992040666664	4.0	-0.7953374882517811	1.5171264163912463	-0.5630426693305504	-0.8233300673318504	4.0	0.5953372991262778	0.41296288225654426	-0.3521282346937675	0.534319788401722	0.38795825535473044	0.3395139842150322	4.0	0.39447947656253113	0.9175736991392281	1.0570004066339596	-0.9939620450026828	4.0	1.0695604052332999	-0.3938336853923795	-0.7896814801737682	1.0726296369609765	-0.9118639112994488	4.0	-1.7375489102695705	-0.8941493256148565	1.958607314841775	1.0132282657337552		4.0	1.234331445240986		0.4094925379914167	-0.35418488170335816	0.6775739475940474	-0.5347659050119856	-1.6575773191777938	-0.8150248093017389
YNL298W	4.0	-1.578396073130169	-0.4699284311626218	4.0	-0.9956786262173574	-1.3391345219961308	4.0	-0.4156687756324692	-0.48664920119404304	-1.5316526695878427	4.0	-1.578396073130169	-0.4563043676907552		1.1518108830086013	-1.0947439512515487	0.714892970433188		-0.7582045687048014	-0.5609832716124872	-0.48492132492407736	-2.318758762624413	4.0	-0.6050232804454357	1.6861327796308465	1.4975728800155672	0.9303319030884043	-0.6380833813313566	-0.583359492661719	-1.8827287043442358	-0.5442417968958632	-0.9681877286696297	1.2557070168773237	-0.4381833356810425	-1.1463017882238256		0.3412256791556432	-1.632644078973981	4.0	-1.744727494896694	-0.41499072009753896	1.0457574905606752	-0.3825802532628234		-0.5667103148049742	4.0		-1.058488567365597	0.9546770212133425	4.0	-0.38647529714634754	-0.42078821976850084	4.0	-1.0506099933550872	4.0	-1.8239087409443189	-0.8021683066710971	4.0	-0.703115524461453	4.0	4.0	-1.0078885122130503	0.3140792078054646	-1.1890957193312996	-0.5309147008768795	-0.5373025918982829	4.0	4.0		-0.7896814801737682	4.0	4.0	4.0	4.0	4.0	-0.5114492834995558	-0.5318004139273874	0.4101620568525402	2.3565473235138126	4.0	0.7073009969560703	4.0	4.0	4.0	4.0	0.3202088290196456		0.9281179926938746	0.7210178831345568	-2.494850021680094		4.0	-4.0	-1.170053304058364	1.0619809025237896	0.9222688203476079	-1.6126101736612706	-0.490394295388444	-3.154901959985743	-0.38038499425719363		4.0	0.4748255721647285	-0.8365404482300098	-0.5747919488613437	4.0	4.0	4.0	1.4168012260313771	4.0	0.3669357273085008	4.0	-0.8601209135987634	-0.6526699846830496	1.1999706407558657	4.0	4.0	-0.9880068853407431	4.0	-0.6315271615596382	-0.7449688366544486	4.0	4.0	-3.3979400086720375
YNL307C	-2.1487416512809245	-1.9281179926938745	0.5091990479891451	0.6773672883077766	-0.4765136676567721	0.7579557606304491	-0.4841261562883209	1.0132282657337552	-0.4905286478974515	0.6848696828163983	1.010105436281227	-3.154901959985743	3.0457574905606752	-0.8065970969375825	0.5877074906769535	-1.5816987086802545	0.30513167201754393	0.4620550407085131	0.4070464284521341	-0.27720160312909475	0.5681539543012746	-1.8153085691824011	1.496209316942819	-0.37623399986606904	3.0	0.8548035938858182	-1.5528419686577808	-1.4634415574284698	0.7958800173440752	0.5785606097799503	-0.6846595233727117	-3.0969100130080562	-0.5943122133272224	4.0	-3.3010299956639813	-2.337242168318426	-1.6882461389442456	-0.917933065714887	-1.0305840876460186	-0.7106340484799682	-0.5041782466140943	2.4436974992327127	-0.8738685927380155	-0.47044132697883684	0.5476001540885584	0.3521282346937675	0.36865771351606724	1.3142582613977363	0.9055288713583552	-0.86359655186601	-3.5228787452803374	-0.9404365820987324	-0.41793663708829126	-0.7314220281171567	0.906578314837765	0.7194216296319237	-0.761201437286083	1.3695721249749762	-0.4464810598510304	-0.3059215379192406	0.31238187042823007	-0.8155925145876799	-1.5228787452803376	-2.0555173278498313	0.7126462272852535	4.0	0.6765416331505323	-2.0604807473813813	-2.1307682802690238	-0.6328305114653193	1.0083309926200514	1.0132282657337552	-1.9318141382538383	1.1029229967905798	-2.2676062401770314	0.35271485497463334	-0.5938005763366871	-1.0150228735845066	0.4563043676907552	1.0291883891274822	1.2013493545547311	-0.6032777214962266	-2.070581074285707	0.8437538096026554	-0.7809396675511386	-1.38933983691012	-0.392223396258307	0.558304864359283	0.6424462802569184	-1.6108339156354676	2.6020599913279625	4.0	-2.8239087409443187	-4.0	0.42910696378160773	-1.0428718023231869	0.8359447081065484	-2.5228787452803374	-2.337242168318426	0.7004927012995124	-0.595508382241314	-1.2269453066357374	-0.4458744184869873	-0.761201437286083	-1.2013493545547311	-1.7304870557820837	3.5228787452803374	0.47005659834133073	1.5497508916806388	-0.9817156915734692	-0.7814644947834721	2.283996656365201	-1.5030703519267852	0.4690323184280849	1.2291479883578558	0.40252421012962253	-4.0	-0.876475019057268	-0.30137757029790213	1.0830199526796178	1.4522252946121774	-0.3837345947182918	-0.7670038896078462	0.29081487044975457
YNR031C	4.0	-0.7042130597483907	4.0		-0.3868984830330874	-0.9208187539523752	4.0	4.0		-0.8563607647254567	-0.7886124470631412	-1.5272435506827877	-0.9792245118064422		4.0	4.0	4.0		-0.7237680420781664				-0.34949820512163315	-0.7351821769904635	-0.3018124301338776	4.0	4.0	4.0		4.0	-0.34611244192902246	4.0	4.0			4.0		4.0	4.0	-1.1214782044987934		-0.37365963262495766	4.0		-0.4354522882440521	4.0			4.0	4.0	4.0	4.0		4.0		-0.4614262661931443		4.0		4.0	4.0	-0.3678465164893673	4.0	4.0	-0.3129171553956293		-0.31390022800408407	4.0	-0.7929044595807819	4.0	4.0	-0.6625407387093438	4.0	4.0	4.0				4.0		4.0		4.0		4.0	4.0			4.0			4.0		4.0	-2.3767507096020997	-0.8127613801685213		4.0			4.0		-1.2069083998234198		-1.2182446253475312				4.0	4.0		-0.9329291439546298	4.0	4.0		-0.33413769979684477	4.0		-0.48201279697492183			4.0	4.0	-0.5403060235220295
YOL001W	-0.37365963262495766			-0.6491707264170322			-0.39115317767358837		-0.5284149458148103			4.0		4.0	4.0			-0.5826944167554745	4.0	4.0	-0.44045244441956566	-0.5093393466438633	-1.6038006529042637	-0.5162701009999763	-0.8955128886876049				-0.5581478242267082			4.0	-0.9164973801697326	-0.6937894918322385	4.0	4.0		4.0	-0.5543957967264024		4.0		-0.5397036732425246	4.0	4.0		-1.3829996588791011	-0.6230582428532413		-0.33124145824904233	4.0		4.0	4.0					4.0		-0.32239304727950685	4.0		4.0			-0.4889191544608815	-0.7503125721946985	-0.4736607226101559	4.0	4.0	-0.42021640338318983	-0.3075937651663695	-0.6365760670828237	-0.3996806702483389	4.0	4.0			-0.4455108399961811	-0.3147062186132159	4.0	4.0	-0.44369749923271273	4.0	-0.7752080435073185	4.0	4.0	-0.4606729364606249				4.0	4.0	-0.470954829234231		4.0		4.0	-0.5176982327765572	-1.0213630516155257	4.0	4.0		-0.8404328067663797	-0.34189316449360707		-0.29627884007298017		4.0	-1.0056828473303634	-1.4400933749638876			-0.43309134477319655					4.0	-0.43486084803021047		4.0	4.0
YOL045W	-0.7018021328901849	-0.9956786262173574	-0.7510463845042924	-0.4336803784751887	0.8271053022478239	-0.6834006979061391	-0.2954205503037008	4.0	-1.3990271043132518	-1.27083521030723	-0.22402566887063094	-0.4175957019809719	1.295849483160201	-0.5528419686577808	0.500450374094851	-1.2676062401770316	0.8639139026159026	4.0	0.8474059220725303	-0.4402130317994435	-0.6365760670828237	-0.9041335465214574	0.5313573316084886	-0.8093882021863951	-0.5476001540885584	-0.7115271994002175	-0.7059749059046773	-1.4168012260313771	4.0	0.9825492704894638	1.1456939581989194	-0.938170692705301	-0.40395299245456084	-0.8315025164769673	0.7833064008302456	-0.4643261965742499	-0.5370033879719439	-1.0655015487564323	0.40616033891872866	-0.8153085691824012	-0.40066286700751086	1.4190750243243806	-0.4041732229267768	-1.0619809025237896	-0.37079434289769625	0.4251588049366154	0.41725503430872296	2.657577319177794	-1.321481620959886	-0.9956786262173574	-0.6961562251113455	-0.9233595563296582	-0.6032777214962266	4.0	4.0	0.4418916983694504	-0.41027374374576303	0.3232149695807945	-0.4690323184280849	0.8276890314780458	-0.4727568836119114	-1.7144426909922261	-0.5446982283429236	-0.858863909879261	0.8699880503280958	0.41150419899279	4.0	0.6083592965076121	-1.401209493236885	-0.8338660296948909	1.3001622741327543	0.5898979233571394	-0.8551145817128577	0.6546262694409116	-1.486782399932061	-0.47301493144000434	-0.47005659834133073	-1.39577394691553	-0.3937261468300118	0.9926790470772554	1.000869458712629	0.7700623140920662	-1.238072161579471	-0.32799455497704816	1.3882766919926581	-0.4424927980943421	-1.1237821594083577	-0.2967946293045137	-0.5528419686577808	-2.537602002101044	0.40000782241590205	-0.5043169323830847	-0.9086848403027772	-0.7817271464285525	4.0	-1.489454989793388	1.0204516252959048	-4.0	-0.7142177262206053	0.5007254181077827	4.0	-0.5379016188648442	-0.7435227937583233	0.6925039620867871	-1.2189630613788682	-1.537602002101044	0.7931741239681502	-0.9901243662878398	-0.3628105778512381	-0.7389751660076026	-1.0428718023231869	4.0	-0.7862167006646958	0.5994620106080538	-0.4042833800565756	0.6081830763867512	-1.8068754016455384	-0.8477116556169435	0.4748255721647285	1.4609239012072235	1.401209493236885	-0.40131890109283663	-2.3979400086720375	0.344093581819785
