kinase	metabolite	correlation	pvalue	metabolite_name	kinase_name	metabolite_count	kinase_count	pvalue_log	correlation_abs	class_phosphogrid	class_string	euclidean	linear_kernel	linear_kernel_abs
YJL187C	146.0458908	0.04364926378493309	0.7758707889849016	C00025	SWE1	115	50	0.11021059872023546	0.04364926378493309	0	0	6.139468350985861	-0.367843550254638	0.367843550254638
YDL025C	300.1181887	0.032971349895795296	0.7758988498191581	C06517	RTK1	115	83	0.11019489192307716	0.032971349895795296	0	0	7.516035458995249	0.4118708350364643	0.4118708350364643
YHR004C	249.0551721	-0.03041992962006211	0.7759348010868476	C00669	NEM1	115	93	0.110174769357532	0.03041992962006211	0	0	8.788234745302834	-0.9112284577333462	0.9112284577333462
YNL032W	869.5533433	0.030772261098258213	0.7759434631760864	C05797	SIW14	115	96	0.11016992117111839	0.030772261098258213	0	0	11.840239407371952	-2.0478627171861907	2.0478627171861907
YOR061W	905.4913001	0.026824595634202936	0.7759732553029044	C05307	CKA2	115	124	0.11015324687909132	0.026824595634202936	0	0	9.513895082016525	-4.807033241354946	4.807033241354946
YDR466W	171.1385071	0.07214882593383493	0.7760297543602777	C01571	PKH3	115	18	0.11012162680012497	0.07214882593383493	0	0	4.153919278401544	1.140636201941942	1.140636201941942
YLR113W	188.0564805	0.028508530385091206	0.7760798394255701	C00624	HOG1	115	104	0.11009359828000381	0.028508530385091206	0	0	15.400178014363323	-3.6805488664248656	3.6805488664248656
YBR125C	323.0288599	0.03624940550889853	0.7761244469753183	C00105	PTC4	115	68	0.1100686366008203	0.03624940550889853	0	0	6.56624646681081	-1.463223171802807	1.463223171802807
YBL056W	305.2472817	0.13302617433386546	0.7761605968905552	C03242	PTC3	115	7	0.11004840873252575	0.13302617433386546	0	0	2.236548316573014	0.012074416937201404	0.012074416937201404
YOL045W	146.0458908	-0.02676508807849338	0.7764571813907922	C00025	PSK2	115	124	0.10988248893534264	0.02676508807849338	0	0	10.962712832546902	-0.10708756188571861	0.10708756188571861
YMR001C	611.1476184	0.02750058769325604	0.7765190861197271	C00127	CDC5	115	114	0.10984786524822414	0.02750058769325604	0	0	9.710322392911538	-0.25194875762978886	0.25194875762978886
YHR076W	565.0464784	0.037092177810627874	0.7765609088592282	C00029	PTC7	115	63	0.10982447510084405	0.037092177810627874	0	0	5.3250767660495	0.5396237381597375	0.5396237381597375
YFR028C	402.9970473	-0.04973728826588527	0.7766104106063719	C00015	CDC14	115	35	0.10979679195299433	0.04973728826588527	0	0	5.530888149830513	-2.1439869218165883	2.1439869218165883
YER089C	869.5533433	-0.13274845436482183	0.776619635631488	C05797	PTC2	115	7	0.109791633183998	0.13274845436482183	0	0	2.437437521596822	-0.4012279150257866	0.4012279150257866
YHR135C	905.4913001	-0.09171156283281516	0.7768156055593852	C05307	YCK1	115	12	0.10968205840868775	0.09171156283281516	0	0	5.016287858167061	0.04413003671492399	0.04413003671492399
YLR362W	357.1351438	0.02955326164897881	0.7773627238507368	C10682	STE11	115	101	0.10937628852346765	0.02955326164897881	0	0	7.874552420260799	0.21826659258683578	0.21826659258683578
YGL134W	273.0037787	-0.02748491301334065	0.7776665002944414	C01218	PCL10	115	116	0.10920660883788637	0.02748491301334065	0	0	11.828849496764981	-8.452268583545502	8.452268583545502
YLR113W	305.2472817	-0.028297698875929193	0.7776927680569401	C03242	HOG1	115	104	0.10919193962989264	0.028297698875929193	0	0	13.012334734082627	-2.922752994168886	2.922752994168886
YGL059W	307.2657147	-0.027877123092155114	0.7777204314710406	C09183	PKP2	115	114	0.10917649155718838	0.027877123092155114	0	0	12.486455357788035	1.7445388500973964	1.7445388500973964
YNL289W	367.3588432	-0.026841517659479064	0.7777843158632043	C08320	PCL1	115	120	0.10914081871329695	0.026841517659479064	0	0	12.066243812271413	-3.1002710299405427	3.1002710299405427
YDL134C	905.4913001	-0.026719484631964704	0.7777959975096249	C05307	PPH21	115	123	0.10913429603550719	0.026719484631964704	0	0	12.424221501304611	1.8910507151913087	1.8910507151913087
YJR066W	198.0169659	0.04732316115584549	0.7778417735521308	C01102	TOR1	115	39	0.1091087370229411	0.04732316115584549	0	0	5.179136507466101	0.6597972771330547	0.6597972771330547
YJL187C	145.098264	-0.04323001036717534	0.7779688113794874	C00047	SWE1	115	50	0.10903781344384876	0.04323001036717534	0	0	6.492807759484539	0.7896176517631901	0.7896176517631901
YNL099C	291.2012215	-0.03712346062718273	0.7782463278615451	C01226	OCA1	115	64	0.10888291984972623	0.03712346062718273	0	0	10.23562714020188	-0.9427688382783829	0.9427688382783829
YER089C	664.1163382	0.13164819666013983	0.7784387403319157	C00004	PTC2	115	7	0.10877555879608182	0.13164819666013983	0	0	2.342758839825038	-0.11611989992503333	0.11611989992503333
YPR120C	367.0206593	-0.10984796141691558	0.7784575889357401	C01103	CLB5	115	9	0.10876504320235983	0.10984796141691558	0	0	2.452371460666573	-0.3064635919307735	0.3064635919307735
YKL168C	354.1546992	-0.07373496687012782	0.7785242635116807	C01137	KKQ8	115	17	0.10872784764945546	0.07373496687012782	0	0	4.261008040753884	-0.942809748820581	0.942809748820581
YDR247W	228.0294055	0.11923211825598662	0.7785495409848582	C03090	VHS1	115	8	0.10871374701133965	0.11923211825598662	0	0	3.5337032552650913	0.02344671753872768	0.02344671753872768
YML057W	74.02464043	-0.02670485743850034	0.7788865995125307	C00037	CMP2	115	122	0.10852576798975969	0.02670485743850034	0	0	13.099205176830388	-1.6519914982594621	1.6519914982594621
YDL006W	596.3336033	0.04997908661147412	0.7789401492503855	C12002	PTC1	115	41	0.10849591055447644	0.04997908661147412	0	0	6.8674581872639715	0.7174202309874054	0.7174202309874054
YAL009W	155.0627463	-0.029979824676001892	0.7790931778034762	C02938	SPO7	115	93	0.10841059857142621	0.029979824676001892	0	0	7.874423985145036	-0.6679714893787547	0.6679714893787547
YDL108W	188.0564805	0.03461390336376237	0.7793043974824828	C00624	KIN28	115	74	0.10829287310383258	0.03461390336376237	0	0	11.69202485433133	3.6253339001594225	3.6253339001594225
YHR135C	176.0390646	0.09061341745045903	0.7794293489161477	C03145	YCK1	115	12	0.10822324515308324	0.09061341745045903	0	0	5.296397229361856	2.37409296291179	2.37409296291179
YMR001C	341.1088246	0.02712841472677255	0.779465844164878	C00089	CDC5	115	114	0.10820291064283202	0.02712841472677255	0	0	11.682888106529056	8.233317180329704	8.233317180329704
YFL029C	118.0504409	0.0602965022787319	0.7795720472665104	C00188	CAK1	115	24	0.10814374155999595	0.0602965022787319	0	0	3.4203257689566824	0.2202137369705388	0.2202137369705388
YKL126W	448.0707378	-0.026860908366536457	0.7795970489668024	C17250	YPK1	115	120	0.10812981349984885	0.026860908366536457	0	0	14.283761847783595	-9.792201314430674	9.792201314430674
YJL164C	231.0994018	-0.028182729045355924	0.7796593306912554	C03415	TPK1	115	108	0.10809511925761824	0.028182729045355924	0	0	9.663072744072453	-1.5520838546865032	1.5520838546865032
YAL009W	249.0551721	-0.02988027746196798	0.7798080696107114	C00669	SPO7	115	93	0.10801227495815117	0.02988027746196798	0	0	8.76710891532311	-0.8600665441536399	0.8600665441536399
YBL016W	133.0135891	0.028749423328555603	0.7798334236043174	C00149	FUS3	115	105	0.10799815491894194	0.028749423328555603	0	0	11.314771485084	-2.5884371362304637	2.5884371362304637
YPL153C	323.0288599	0.03131295051052547	0.78004050069662	C00105	RAD53	115	86	0.10788284760128906	0.03131295051052547	0	0	8.248394663953961	-2.2990841461184006	2.2990841461184006
YPL179W	184.0014257	-0.14770574076594642	0.7800526358795928	C01005	PPQ1	115	7	0.10787609128286355	0.14770574076594642	0	0	5.2667742237073725	-0.40953551617507944	0.40953551617507944
YHL007C	173.1048314	-0.10158071632745179	0.7800709051445515	C00062	STE20	115	10	0.10786591998456352	0.10158071632745179	0	0	3.2407926041173205	-0.28456294029942636	0.28456294029942636
YLL010C	311.2968676	-0.03170725320014154	0.7800874490063525	C06425	PSR1	115	85	0.10785670949913975	0.03170725320014154	0	0	10.409255242271746	-2.3846547080354337	2.3846547080354337
YKL198C	367.3588432	0.026313463402631663	0.7801326522685459	C08320	PTK1	115	124	0.10783154442489919	0.026313463402631663	0	0	13.62611852203701	-0.56968014986885	0.56968014986885
YBR059C	249.0551721	0.0467770604565522	0.7803420403514778	C00669	AKL1	115	38	0.10771499515951288	0.0467770604565522	0	0	8.099840760428794	2.4096870703647615	2.4096870703647615
YIL035C	190.0534004	-0.026264668970586248	0.7805300494556313	C05635	CKA1	115	124	0.1076103724714534	0.026264668970586248	0	0	10.742746571339907	2.753858191364138	2.753858191364138
YOR119C	362.051578	-0.03205166698607337	0.7805717738541645	C00144	RIO1	115	85	0.10758715723234798	0.03205166698607337	0	0	8.605957343773323	-0.17841792788821403	0.17841792788821403
YHR135C	667.5508834	-0.09010377366261596	0.7806430886498091	C05812	YCK1	115	12	0.1075474809225819	0.09010377366261596	0	0	5.319864296536147	-1.0911149122986612	1.0911149122986612
YER089C	170.0454597	-0.13025720282901113	0.7807396826883027	C03972	PTC2	115	7	0.10749374617063497	0.13025720282901113	0	0	3.382522099472507	-1.94992198451097	1.94992198451097
YCR079W	115.0389749	-0.032234301204287254	0.7807815506692785	C00141	PTC6	115	80	0.10747045729985676	0.032234301204287254	0	0	13.002290222549393	2.2497279989071934	2.2497279989071934
YMR139W	527.0500269	0.10864505494430665	0.7808356655642559	C11930	RIM11	115	9	0.10744035798993297	0.10864505494430665	0	0	2.900066749666587	0.2677087748178192	0.2677087748178192
YIL042C	189.0733615	0.026192785732187484	0.7811155921722532	C04546	PKP1	115	124	0.10728469297556002	0.026192785732187484	0	0	25.204822968592744	4.130873547707617	4.130873547707617
YPL204W	341.1088246	0.06828938951123245	0.7811794904586197	C00089	HRR25	115	21	0.10724916745481043	0.06828938951123245	0	0	8.636358368423851	1.9838893339767747	1.9838893339767747
YDL047W	309.2819283	0.026166839351585616	0.7813269749372835	C16526	SIT4	115	124	0.10716718162389217	0.026166839351585616	0	0	10.8954998462434	0.8878220666566226	0.8878220666566226
YBL056W	170.0454597	-0.12980873587341935	0.781481795887466	C03972	PTC3	115	7	0.10708113413577659	0.12980873587341935	0	0	3.391067180632894	-1.970564616679371	1.970564616679371
YBR059C	273.0037787	-0.046495552612149986	0.7816317474809651	C01218	AKL1	115	38	0.10699780922302755	0.046495552612149986	0	0	9.548826968017519	-0.4751237331900141	0.4751237331900141
YHR082C	281.2493311	0.02722667934879953	0.7817467073806483	C00712	KSP1	115	115	0.1069339392752138	0.02722667934879953	0	0	13.094562007650332	1.1753924389228922	1.1753924389228922
YPL203W	823.3965895	-0.045208696895670544	0.7817802356896477	C07204	TPK2	115	41	0.10691531323278743	0.045208696895670544	0	0	10.071982857381478	1.4726442489160365	1.4726442489160365
YHR030C	309.2819283	-0.026581787330573314	0.7818298674423757	C16526	SLT2	115	120	0.10688774268140634	0.026581787330573314	0	0	9.89544964041898	-0.7590306237802417	0.7590306237802417
YML057W	214.0479381	-0.02633163446968624	0.7818991975627294	C01233	CMP2	115	122	0.10684923257195982	0.02633163446968624	0	0	14.57138054209691	-11.403900782415644	11.403900782415644
YKL126W	299.2024318	-0.02656487703629079	0.7819651979060189	C00777	YPK1	115	120	0.1068125751929768	0.02656487703629079	0	0	12.84002581534376	0.8908857776460279	0.8908857776460279
YDL188C	869.5533433	-0.027444963591883864	0.7821224709770361	C05797	PPH22	115	113	0.10672523631999184	0.027444963591883864	0	0	16.2700481905585	-4.55769962722092	4.55769962722092
YLL019C	393.0579378	0.02604576099402685	0.782313599660497	C12369	KNS1	115	124	0.10661911995700155	0.02604576099402685	0	0	11.282230994371021	6.261335053978983	6.261335053978983
YER089C	173.0082314	0.12926468708639727	0.7823822527265518	C00417	PTC2	115	7	0.1065810094862324	0.12926468708639727	0	0	2.1751603504766175	0.0959080028047387	0.0959080028047387
YLL019C	116.0375867	0.02601273716989305	0.7825827591849941	C00441	KNS1	115	124	0.10646972412419412	0.02601273716989305	0	0	10.705713913010863	0.08268111451949138	0.08268111451949138
YHR030C	341.1088246	0.026454475993829926	0.7828488801394359	C00089	SLT2	115	120	0.1063220653440303	0.026454475993829926	0	0	13.54375461075532	8.023353897969766	8.023353897969766
YLR433C	402.9970473	-0.05067794692847915	0.7829713418205401	C00015	CNA1	115	34	0.10625413362145998	0.05067794692847915	0	0	10.046767551930602	-2.993603445013512	2.993603445013512
YPL031C	498.2233404	0.025950911058831922	0.7830867397722904	C07031	PHO85	115	124	0.10619013000071581	0.025950911058831922	0	0	12.627014649407258	2.3983713312210737	2.3983713312210737
YPL203W	503.1649265	0.0449111605059553	0.7831818439988436	C00492	TPK2	115	41	0.1061373890579727	0.0449111605059553	0	0	9.534184182943479	-1.2712096283444176	1.2712096283444176
YMR216C	74.02464043	0.1287548001784517	0.783226343556346	C00037	SKY1	115	8	0.10611271360947955	0.1287548001784517	0	0	3.825500044045519	-0.1301856076302491	0.1301856076302491
YFL033C	117.0188389	0.027564680636674253	0.7833078979458526	C00042	RIM15	115	109	0.10606749452593657	0.027564680636674253	0	0	10.81147795925114	-0.34283218158158124	0.34283218158158124
YMR139W	145.098264	0.10731537882228356	0.7834661882152907	C00047	RIM11	115	9	0.10597974149070703	0.10731537882228356	0	0	3.091850480478289	-0.3787786754532252	0.3787786754532252
YHR004C	441.3371877	-0.029283538344004906	0.7840973306289825	C15808	NEM1	115	93	0.1056300246478771	0.029283538344004906	0	0	7.7682506376264495	-0.7696004660667897	0.7696004660667897
YHR082C	155.0101434	0.02690445343295303	0.7842663675059369	C00295	KSP1	115	115	0.1055364088835349	0.02690445343295303	0	0	14.396449300906994	7.953140709722119	7.953140709722119
YLR433C	155.0627463	0.050364721093913045	0.7842811297689278	C02938	CNA1	115	34	0.10552823422593774	0.050364721093913045	0	0	9.488364775778209	2.5362286181744413	2.5362286181744413
YMR104C	74.02464043	-0.056412173979207045	0.7843014856353827	C00037	YPK2	115	34	0.10551696234214993	0.056412173979207045	0	0	7.130665221642647	-0.484479448151926	0.484479448151926
YMR001C	273.0037787	-0.026516355207715718	0.7843187378962779	C01218	CDC5	115	114	0.10550740928195722	0.026516355207715718	0	0	9.886721413517316	1.6049072465526315	1.6049072465526315
YGR203W	188.0355074	0.031018892472076846	0.7847451294202137	C01717	YCH1	115	86	0.10527137110098671	0.031018892472076846	0	0	11.99636348406786	-6.477927291218352	6.477927291218352
YLR113W	380.0703222	0.027376004132317593	0.7847550274978835	C06628	HOG1	115	104	0.10526589333088958	0.027376004132317593	0	0	13.176674448470722	9.586422299940349	9.586422299940349
YDR466W	354.1546992	0.06926036940134138	0.7847926296602841	C01137	PKH3	115	18	0.10524508426330015	0.06926036940134138	0	0	4.623351884382427	-0.10697474431231707	0.10697474431231707
YHR135C	155.0101434	0.08835379267438542	0.7848141551550383	C00295	YCK1	115	12	0.10523317248554406	0.08835379267438542	0	0	5.596298515228392	2.9438524500264274	2.9438524500264274
YLR248W	171.1385071	-0.049403047567974374	0.7848357431024118	C01571	RCK2	115	41	0.10522122647588812	0.049403047567974374	0	0	5.699790788245112	-0.7147248992841875	0.7147248992841875
YDL101C	187.1075227	0.042333642185192824	0.7849701673116657	C02727	DUN1	115	47	0.10514684824598264	0.042333642185192824	0	0	5.85750742316139	0.029879090120741303	0.029879090120741303
YPL141C	295.2293867	-0.029491818783671367	0.7850366447069296	C14825	FRK1	115	88	0.10511007035975864	0.029491818783671367	0	0	7.597819981167218	0.6559394204026732	0.6559394204026732
YNL099C	145.0610973	0.035956466379289134	0.7850477979857282	C00064	OCA1	115	64	0.10510390023628535	0.035956466379289134	0	0	9.714829398027293	0.5402139403645883	0.5402139403645883
YAL017W	281.2493311	-0.027196518981481576	0.7850865870633543	C00712	PSK1	115	109	0.10508244235021524	0.027196518981481576	0	0	10.389920568534198	-0.9687902347475831	0.9687902347475831
YMR104C	393.0579378	0.05619647103501608	0.7851072543365983	C12369	YPK2	115	34	0.10507100977101423	0.05619647103501608	0	0	7.11034065234938	0.8362863909941674	0.8362863909941674
YIL095W	189.0601868	0.02719211045247051	0.7851205820975098	C17220	PRK1	115	110	0.10506363737207211	0.02719211045247051	0	0	9.778211549520586	-1.027912095235474	1.027912095235474
YLL019C	664.1163382	-0.02569841953947498	0.7851458753388956	C00004	KNS1	115	124	0.10504964647885494	0.02569841953947498	0	0	11.640185645029918	-4.17463482745932	4.17463482745932
YOR061W	192.0683083	0.025680223345668707	0.7852943276554217	C05598	CKA2	115	124	0.1049675395358944	0.025680223345668707	0	0	9.082134272664302	-2.760501333516653	2.760501333516653
YIL095W	498.2233404	0.027160590170922434	0.7853636529467677	C07031	PRK1	115	110	0.10492920198325179	0.027160590170922434	0	0	9.174649825859674	-0.7188594565529985	0.7188594565529985
YLL019C	118.0504409	0.025663341952220756	0.7854320601597082	C00188	KNS1	115	124	0.10489137545383952	0.025663341952220756	0	0	10.6810914977505	0.33249717212721785	0.33249717212721785
YMR139W	173.1048314	0.10624214372831473	0.7855907751620278	C00062	RIM11	115	9	0.10480362491528922	0.10624214372831473	0	0	2.8129782238064	0.3262593219767953	0.3262593219767953
YNL289W	283.2661649	0.02587112369004954	0.7856208177048949	C01530	PCL1	115	120	0.10478701695408228	0.02587112369004954	0	0	11.141176464520225	0.0689782767374022	0.0689782767374022
YOL001W	295.2293867	0.03214834049641301	0.7856892475965389	C14825	PHO80	115	78	0.10474919027045912	0.03214834049641301	0	0	5.55521722991121	0.3868315375434484	0.3868315375434484
YOL045W	188.0564805	-0.025620901056501624	0.7857783576950269	C00624	PSK2	115	124	0.10469993691777611	0.025620901056501624	0	0	14.675752644732084	7.844876923139271	7.844876923139271
YHR004C	155.0627463	-0.029048435834366917	0.785788987846958	C02938	NEM1	115	93	0.10469406174311223	0.029048435834366917	0	0	7.891501418413689	-0.668318569752389	0.668318569752389
YER089C	273.0037787	0.12715737758748363	0.7858718837204136	C01218	PTC2	115	7	0.10464824878040638	0.12715737758748363	0	0	1.8960374479212807	0.8099421517694586	0.8099421517694586
YMR216C	67.01891401	-0.12710679551235154	0.7859556811140619	C06145	SKY1	115	8	0.10460194249782426	0.12710679551235154	0	0	3.5935617660917787	0.7840486998909041	0.7840486998909041
YBR125C	157.0258367	0.03454445733603865	0.7863988932935586	C00337	PTC4	115	68	0.10435710636213491	0.03454445733603865	0	0	6.421857728922047	0.12515543890706518	0.12515543890706518
YBL016W	296.0823193	0.027858378463980777	0.7864918662941939	C00170	FUS3	115	105	0.10430576438438753	0.027858378463980777	0	0	12.275576334759577	-4.224988870389313	4.224988870389313
YDL230W	291.2012215	-0.03224512729870002	0.7865311781423193	C01226	PTP1	115	76	0.10428405724058154	0.03224512729870002	0	0	11.587588959665746	-3.8108770358291224	3.8108770358291224
YDL188C	309.2819283	-0.026871460022752397	0.7865656036796613	C16526	PPH22	115	113	0.10426504910188425	0.026871460022752397	0	0	15.469678159237299	-0.8725189470895605	0.8725189470895605
YJL187C	189.0601868	-0.04150787042462406	0.7866029594801531	C17220	SWE1	115	50	0.10424442395286508	0.04150787042462406	0	0	9.239354564323126	-7.17923521285997	7.17923521285997
YJL187C	145.0610973	-0.0414894091975968	0.7866956562592654	C00064	SWE1	115	50	0.1041932477815998	0.0414894091975968	0	0	6.09748451060748	1.8257205164591195	1.8257205164591195
YPL042C	145.098264	-0.02750524642862216	0.7869685769513709	C00047	SSN3	115	103	0.10404260833861625	0.02750524642862216	0	0	10.239184447190663	-3.252726258864974	3.252726258864974
YDL028C	306.0768399	-0.025446830500782468	0.7871991275838355	C00051	MPS1	115	124	0.10391539588481465	0.025446830500782468	0	0	8.27079952836593	-0.6831944561457156	0.6831944561457156
YHR030C	837.1561857	0.0258845997271765	0.78741470840754	C02335	SLT2	115	120	0.10379647712443797	0.0258845997271765	0	0	14.270319425353586	8.967397956658928	8.967397956658928
YNL161W	283.2661649	-0.029641459558769515	0.7877037375508846	C01530	CBK1	115	90	0.10363709385545944	0.029641459558769515	0	0	7.23353059580469	-1.3384052874584773	1.3384052874584773
YMR139W	367.0206593	0.10515564144384656	0.7877428741766594	C01103	RIM11	115	9	0.10361551670966308	0.10515564144384656	0	0	2.4597739205294347	1.1555993518660224	1.1555993518660224
YHR030C	565.0464784	0.02582364406876322	0.7879035128287346	C00029	SLT2	115	120	0.10352696323599832	0.02582364406876322	0	0	10.073590951377133	1.371531847985118	1.371531847985118
YAL009W	604.0660547	-0.028726981635291096	0.7881035885449488	C00096	SPO7	115	93	0.10341669497653969	0.028726981635291096	0	0	7.911077524529577	-0.8552389621498723	0.8552389621498723
YDL230W	565.0464784	0.03200011334658666	0.7881152040485573	C00029	PTP1	115	76	0.10341029415306836	0.03200011334658666	0	0	11.063983389789605	2.034297677372828	2.034297677372828
YGL134W	255.2354592	0.02615516823062978	0.788163944807587	C00249	PCL10	115	116	0.10338343616574741	0.02615516823062978	0	0	9.106951752374291	2.319541089841091	2.319541089841091
YLL019C	307.2657147	0.025328646742246323	0.7881641462779659	C09183	KNS1	115	124	0.10338332515145497	0.025328646742246323	0	0	10.857199964039157	-0.5272936938476208	0.5272936938476208
YIR026C	173.1048314	-0.025325339940918828	0.7881911522840288	C00062	YVH1	115	124	0.10336844454754138	0.025325339940918828	0	0	11.565563689976624	-1.7773557651320657	1.7773557651320657
YHR030C	323.0288599	-0.02575867541171942	0.7884245882523756	C00105	SLT2	115	120	0.10323984002956658	0.02575867541171942	0	0	10.144394275283261	-2.4273535357848353	2.4273535357848353
YDR477W	205.0360138	-0.02529559560578095	0.788434079797327	C00725	SNF1	115	124	0.10323461175428647	0.02529559560578095	0	0	15.771437833470697	5.387404608276838	5.387404608276838
YBL056W	173.0082314	0.12557371309053242	0.7884962567506701	C00417	PTC3	115	7	0.1032003640679726	0.12557371309053242	0	0	2.180463368132122	0.09265683096889428	0.09265683096889428
YIL095W	611.1476184	-0.026739484026156564	0.7886130112490644	C00127	PRK1	115	110	0.10313606182143653	0.026739484026156564	0	0	8.952132550268853	-1.3216870864744261	1.3216870864744261
YBR276C	498.2233404	-0.025612024877826458	0.7886566882864086	C07031	PPS1	115	121	0.10311200924968561	0.025612024877826458	0	0	16.217473135619265	-0.8394101485213068	0.8394101485213068
YLR248W	323.0288599	0.048475308510922376	0.788784353035624	C00105	RCK2	115	41	0.10304171299798874	0.048475308510922376	0	0	5.521051354692652	0.03055438155435017	0.03055438155435017
YDL101C	189.0601868	0.041544164308933595	0.7888878439889736	C17220	DUN1	115	47	0.10298473595280042	0.041544164308933595	0	0	7.828606074699679	-1.0419170958068682	1.0419170958068682
YNL032W	170.0454597	-0.02893767736422091	0.7889809650612603	C03972	SIW14	115	96	0.10293347444403873	0.02893767736422091	0	0	13.339598950058901	-8.120072145183386	8.120072145183386
YDR466W	214.0479381	-0.06783808360800402	0.7891166335803236	C01233	PKH3	115	18	0.10285880214317084	0.06783808360800402	0	0	4.263347854703427	1.438651376450878	1.438651376450878
YOR090C	357.1351438	-0.036198964412617905	0.7892158476229396	C10682	PTC5	115	63	0.1028042026062477	0.036198964412617905	0	0	5.759374137087313	-0.3678412190201603	0.3678412190201603
YBR059C	354.1546992	-0.04480895913444569	0.7893706852666493	C01137	AKL1	115	38	0.10271900596600196	0.04480895913444569	0	0	7.927442416921034	-0.2956186605812992	0.2956186605812992
YFR028C	380.0703222	0.04677333987552051	0.7896145082912849	C06628	CDC14	115	35	0.10258488058542987	0.04677333987552051	0	0	4.766422589588211	6.916984569642779	6.916984569642779
YHR082C	604.0660547	0.026219446105415777	0.7896301938686081	C00096	KSP1	115	115	0.10257625347442187	0.026219446105415777	0	0	13.433855965463994	-0.30888732437484256	0.30888732437484256
YJL128C	664.1163382	0.03372723535461563	0.7896867183578118	C00004	PBS2	115	74	0.10254516627010714	0.03372723535461563	0	0	10.810257641123462	-2.286833703131051	2.286833703131051
YDL028C	187.024216	0.025118469126329715	0.7898811243412565	C04002	MPS1	115	124	0.10243826431375809	0.025118469126329715	0	0	11.302350029427211	2.507507941149818	2.507507941149818
YJR066W	869.5533433	0.0446973986115598	0.7898832921570188	C05797	TOR1	115	39	0.10243707240132667	0.0446973986115598	0	0	5.849399823957029	0.3253714095004111	0.3253714095004111
YKL139W	166.9747224	0.02510388875207127	0.7900002714389326	C00074	CTK1	115	124	0.10237275948878598	0.02510388875207127	0	0	11.853473827126884	2.8942470577618287	2.8942470577618287
YDL108W	299.2024318	0.03287891568080313	0.7901069032111904	C00777	KIN28	115	74	0.10231414373018383	0.03287891568080313	0	0	7.818644587004416	0.8201758645329675	0.8201758645329675
YLL010C	296.0823193	-0.030186342481529477	0.7903885452358291	C00170	PSR1	115	85	0.10215936241956687	0.030186342481529477	0	0	11.804763862839074	-5.717911672717282	5.717911672717282
YOL100W	273.0037787	0.03359224648279375	0.7905092811311076	C01218	PKH2	115	69	0.10209302678128018	0.03359224648279375	0	0	10.072264480217797	-1.9149870470490744	1.9149870470490744
YDL134C	228.0294055	0.025149605748138824	0.7905418825713258	C03090	PPH21	115	123	0.10207511638607486	0.025149605748138824	0	0	12.313193515437941	0.5018626493733439	0.5018626493733439
YJL164C	155.0627463	-0.026704571653508598	0.7909445036429784	C02938	TPK1	115	108	0.10185398756066284	0.026704571653508598	0	0	9.680867723121654	1.980756734350915	1.980756734350915
YKL168C	146.0458908	0.06947235612858076	0.7910531898588593	C00025	KKQ8	115	17	0.10179431386570846	0.06947235612858076	0	0	3.7085923463404944	0.25637503251489335	0.25637503251489335
YBR059C	527.0500269	0.04441371185462984	0.7911871897648174	C11930	AKL1	115	38	0.10172075308364054	0.04441371185462984	0	0	7.799813150078538	1.1994244218298629	1.1994244218298629
YLR113W	291.2012215	-0.026532534052077894	0.7912332566375236	C01226	HOG1	115	104	0.1016954670243432	0.026532534052077894	0	0	12.755749207556033	-2.614696148670194	2.614696148670194
YMR216C	311.2968676	0.12380017719870834	0.7914371635148545	C06425	SKY1	115	8	0.10158356042520633	0.12380017719870834	0	0	3.4131790499134165	2.282978176004802	2.282978176004802
YDL101C	340.1229789	0.041022582189136764	0.7914789562973195	C15658	DUN1	115	47	0.10156062759309355	0.041022582189136764	0	0	6.95085692932657	-1.7566043163671332	1.7566043163671332
YIL095W	157.0258367	0.026326520430550813	0.7918030623129808	C00337	PRK1	115	110	0.10138282293862898	0.026326520430550813	0	0	7.1923180994986655	0.6279414676592068	0.6279414676592068
YDR477W	367.0206593	0.024814962796118254	0.7923622962751941	C01103	SNF1	115	124	0.1010761980870574	0.024814962796118254	0	0	13.54677127386222	3.2628416694020164	3.2628416694020164
YHR082C	341.1088246	0.025865709433370715	0.7924039337337674	C00089	KSP1	115	115	0.10105337715844266	0.025865709433370715	0	0	15.30268161818223	16.449323403058262	16.449323403058262
YMR216C	184.0014257	-0.12305368902082596	0.7926755927347511	C01005	SKY1	115	8	0.10090451395723211	0.12305368902082596	0	0	3.719265945620494	0.43248237367812825	0.43248237367812825
YHR082C	155.0442536	0.025825245919483715	0.792721384312839	C03680	KSP1	115	115	0.1008794261969113	0.025825245919483715	0	0	14.11097724000117	7.058605742177643	7.058605742177643
YHR082C	249.0551721	-0.025823449445401766	0.7927354790728743	C00669	KSP1	115	115	0.10087170441444138	0.025823449445401766	0	0	13.98080377028985	5.744731179974673	5.744731179974673
YNL307C	298.2728617	-0.024765487624667782	0.7927669545076476	C00319	MCK1	115	124	0.10085446116416336	0.024765487624667782	0	0	16.168419218733796	0.3277992284151554	0.3277992284151554
YCR008W	143.107579	-0.07721646165075674	0.7930349950088487	C06423	SAT4	115	14	0.10070764773422365	0.07721646165075674	0	0	6.305133245189491	-1.7282073210578277	1.7282073210578277
YOR090C	604.0660547	0.0355127330646859	0.7931225637940824	C00096	PTC5	115	63	0.10065969456583686	0.0355127330646859	0	0	6.068502779765279	0.863584953811891	0.863584953811891
