p1	p2	cor	a_pvalue	e_pvalue	n_meas	adj_a_pvalue	adj_e_pvalue
YBR097W	YDR028C	-0.37902409982737684	0.7525194860947063	0.3722	3		0.4596583906007537
YBR097W	YDR247W	-0.3390031956099033	0.5767838674787595	0.2838	5		0.4056889288466478
YBR097W	YDR466W	0.13510448029554994	0.7727270505960216	0.3867	7		0.4648920933246921
YBR097W	YDR477W	0.25723093741674	0.09586787524084703	0.0492	43		0.1533023516237402
YBR097W	YER089C	-0.6013343191527487	0.39866568084725124	0.2009	4		0.34290772532188846
YBR097W	YER133W	-0.38656394508456254	0.7473237082530816	0.3778	3		0.46192181340341654
YBR097W	YFL029C	0.39705152660807963	0.508074685167169	0.2571	5		0.38795051518438173
YBR097W	YFL033C	-0.31714749773768053	0.04614973379198491	0.0197	40		0.08305340909090908
YBR097W	YFL034C-B			0.0001	0		0.0007816011235955057
YBR097W	YFR014C			0.0001	1		0.0007816011235955057
YBR097W	YFR028C	-0.024176223641742614	0.9375133403747935	0.4664	13		0.48487128712871286
YBR097W	YGL019W	0.2115425286008545	0.18426817992291614	0.0862	41		0.21608243243243241
YBR097W	YGL059W	0.07578084468759233	0.6511316121624071	0.3169	38		0.4297333901192505
YBR097W	YGL134W	0.1469909352870301	0.3654108018786152	0.1826	40		0.3261132862644416
YBR097W	YGR092W			0.0001	0		0.0007816011235955057
YBR097W	YGR203W	0.16278793190784466	0.3733645592430116	0.185	32		0.3279786556228098
YBR097W	YGR262C	0.10020792746704014	0.5917101403267575	0.2985	31		0.418637222782258
YBR097W	YHL007C			0.0001	1		0.0007816011235955057
YBR097W	YHR004C	-0.05821553456707986	0.7642041160969244	0.3829	29		0.463085342019544
YBR097W	YHR030C	0.1575968617707211	0.3128286523598968	0.1537	43		0.29822195121951217
YBR097W	YHR076W	0.08097638445267663	0.6941421351297823	0.3485	26		0.4474855791416705
YBR097W	YHR082C	-0.006804518806376797	0.9667607077199397	0.4848	40		0.4930394736842105
YBR097W	YHR135C	1.0	0.0	0.4179	2		0.47274218139171226
YBR097W	YIL035C	-0.051521918900284555	0.7428252151010828	0.3722	43		0.4596583906007537
YBR097W	YIL042C	-0.18025743179577663	0.24739446698380654	0.1225	43		0.2652577821011673
YBR097W	YIL095W	-0.2637547400242574	0.12010169770241727	0.0589	36		0.17287895569620254
YBR097W	YIR026C	-0.07360283480301254	0.6390260351659175	0.3131	43		0.4289830174747723
YBR097W	YJL128C	-0.31394417394237517	0.11831949493284441	0.0644	26		0.18219928825622778
YBR097W	YJL164C	-0.06119332944064715	0.7113334246093366	0.3541	39		0.4504152
YBR097W	YJL187C	-0.2816599112701847	0.17256644881266914	0.0884	25		0.21893457943925235
YBR097W	YJR059W	-0.22194234038411778	0.21447515640376313	0.1077	33		0.2477678792889624
YBR097W	YJR066W	0.22869895348366365	0.43160933286696906	0.217	14		0.3547748752568242
YBR097W	YKL048C	-0.07712048694366128	0.8322987206554371	0.4191	10		0.47274218139171226
YBR097W	YKL126W	0.6562430422103956	2.376123874082648e-06	0.0001	42		0.0007816011235955057
YBR097W	YKL139W	0.1089344231571643	0.4868327503437172	0.2449	43		0.378259367194005
YBR097W	YKL166C	0.0506902590444293	0.8057468109239261	0.4122	26		0.47274218139171226
YBR097W	YKL168C	0.9796943233059978	0.1285113519638378	0.0644	3		0.18219928825622778
YBR097W	YKL171W			0.0001	0		0.0007816011235955057
YBR097W	YKL198C	0.2508880656845054	0.10463692629518978	0.0526	43		0.16004319300164024
YBR097W	YLL010C	0.06833630566439998	0.7625230534140796	0.3897	22		0.4669854651162791
YBR097W	YLL019C	-0.16995327707457306	0.2759031921102889	0.1352	43		0.2767149687385068
YBR097W	YLR019W	-0.1857546777909167	0.43298650479108136	0.2212	20		0.35815478615071283
YBR097W	YLR113W	-0.08682778320331196	0.6145891604024243	0.3082	36		0.4266499999999999
YBR097W	YLR226W	-0.015099336995039778	0.9416396338251161	0.4704	26		0.4865110533159948
YBR097W	YLR240W	0.09027108520310491	0.5648304444080999	0.2853	43		0.4063717686204249
YBR097W	YLR248W	0.3253373622382063	0.27806218089533363	0.1384	13		0.28088840262582054
YBR097W	YLR362W	0.2795813355275973	0.09865592237881882	0.0503	36		0.15538836565096953
YBR097W	YLR433C	0.029463755227276716	0.9238793901258296	0.4607	13		0.48246057583741064
YBR097W	YML057W	-0.014486688392647887	0.9265382802218807	0.4603	43		0.4823139710035775
YBR097W	YMR001C	0.1597649531171824	0.3312846869930318	0.1655	39		0.3102909090909091
YBR097W	YMR104C	-0.1005116049503664	0.7687252555471938	0.3816	11		0.4630438329345225
YBR097W	YMR139W	0.5085195398521181	0.4914804601478818	0.2447	4		0.378259367194005
YBR097W	YMR216C	0.9812346567029078	0.018765343297092233	0.0096	4		0.04919337016574585
YBR097W	YNL032W	0.08587568547001438	0.6578146247252668	0.3343	29		0.4389758140632374
YBR097W	YNL099C	-0.036296652780129696	0.8602682913393773	0.4311	26		0.47274218139171226
YBR097W	YNL154C			0.0001	0		0.0007816011235955057
YBR097W	YNL161W	-0.2893811435218316	0.11433776871298294	0.0593	31		0.1735039432176656
YBR097W	YNL289W	-0.1887782394409229	0.24975363694019556	0.1271	39		0.2686333080136726
YBR097W	YNL298W	-0.18911503901072566	0.24251481218118823	0.1207	40		0.2638238413197172
YBR097W	YNL307C	-0.33448568546816193	0.02835679260695881	0.0142	43		0.06514674361088212
YBR097W	YNR031C	0.204403025875478	0.36152760428015807	0.1739	22		0.3180261255340125
YBR097W	YOL001W	0.1589052633435738	0.4583006937091496	0.2363	24		0.37084306260575295
YBR097W	YOL045W	-0.12485261068991012	0.4250348386694086	0.2074	43		0.3481692307692308
YBR097W	YOL100W	0.00046895712247652576	0.9981477438431994	0.4974	27		0.4996548456957228
YBR097W	YOR039W	0.21467393245803662	0.17770670306820124	0.0889	41		0.21978165259884497
YBR097W	YOR061W	0.2598582495525883	0.0924060872006717	0.0436	43		0.14230733137829912
YBR097W	YOR090C	-0.3163614387389712	0.14137565884442918	0.0726	23		0.19584052350945225
YBR097W	YOR119C	-0.13407710171392434	0.4963750749799779	0.2445	28		0.3781663424124514
YBR097W	YOR231W	-0.2527531205588907	0.12056294259958429	0.0564	39		0.16793258426966293
YBR097W	YOR233W	0.9584429990807999	0.04155700091920012	0.0199	4		0.08370634920634921
YBR097W	YPL031C	-0.10040040607346565	0.521788423633779	0.2653	43		0.3930762779552715
YBR097W	YPL042C	0.4071183205983572	0.01372793603832673	0.0069	36		0.037535190615835774
YBR097W	YPL140C	-0.49071028349585977	0.6734746984009846	0.3385	3		0.44074695835283106
YBR097W	YPL141C	0.31663082759578604	0.09423327267530339	0.0479	29		0.15026127395715894
YBR097W	YPL153C	-0.03229515872913654	0.8583974776829149	0.4339	33		0.47274218139171226
YBR097W	YPL179W	0.8577854591651577	0.028899320626354516	0.0141	6		0.06484834710743802
YBR097W	YPL203W	-0.023995498345860716	0.9247051776708781	0.4584	18		0.48177450424929175
YBR097W	YPL204W	0.1458200317624816	0.8149962604575346	0.4033	5		0.47274218139171226
YBR097W	YPL256C	0.043592986631962205	0.783993003223837	0.3906	42		0.46746
YBR097W	YPR119W	0.054261513864065976	0.7296535426838492	0.3593	43		0.4528332956088728
YBR097W	YPR120C	1.0	0.0	0.4301	2		0.47274218139171226
YBR097W	YPR161C	-0.019925666082314466	0.9230331009455051	0.4599	26		0.48216720045214767
YBR125C	YBR136W	-0.03565376702594909	0.7779726126760682	0.3899	65		0.46702399913904435
YBR125C	YBR160W	0.27284726184829844	0.02437663154272012	0.0114	68		0.05550393700787402
YBR125C	YBR274W	0.4166166663718684	0.09620111425937918	0.0456	17		0.14600920598388953
YBR125C	YBR276C	0.08400545676905438	0.49581513444841563	0.2467	68		0.37956469449820296
YBR125C	YCR008W	-0.5339384399532234	0.13869355661859661	0.0714	9		0.19401416015625
YBR125C	YCR079W	-0.15917512078009058	0.34669928333335653	0.1698	37		0.314979
YBR125C	YDL006W	-0.5320054624212458	0.005151952668446635	0.0027	26		0.017093856655290104
YBR125C	YDL025C	-0.2422637336402216	0.1175275258174389	0.0563	43		0.1677245717344754
YBR125C	YDL028C	0.03477682660212948	0.7782920941022939	0.3882	68		0.4657897800776197
YBR125C	YDL047W	-0.09099874401213062	0.4605047924335509	0.2187	68		0.3561795434591747
YBR125C	YDL101C	0.2165056522375114	0.25049178327262894	0.129	30		0.27028802710843375
YBR125C	YDL108W	-0.19832231866082908	0.2326336367837124	0.1211	38		0.2642829411764706
YBR125C	YDL134C	0.0019452586923941271	0.9874389231465511	0.4963	68		0.4991703415868426
YBR125C	YDL188C	0.06088840561329306	0.6411092884982363	0.3103	61		0.42770606435643566
YBR125C	YDL230W	0.5002266051061336	0.0013833150143313367	0.0007	38		0.005085509138381201
YBR125C	YDR028C	0.97621207811579	0.1391355360570466	0.0763	3		0.20171472684085512
YBR125C	YDR247W	0.7237276313378087	0.27627236866219135	0.1347	4		0.276301326944342
YBR125C	YDR466W	-0.28652303764179543	0.4914479511755369	0.2425	8		0.376853532532812
YBR125C	YDR477W	-0.06183310886146448	0.6164306802422523	0.3102	68		0.42770606435643566
YBR125C	YER089C	-0.9718360117658708	0.028163988234129245	0.0141	4		0.06484834710743802
YBR125C	YER133W	0.9756677144405443	0.14072496288824804	0.0731	3		0.19661744804253262
YBR125C	YFL029C	-0.6636207663408561	0.009661984995889125	0.0054	14		0.030948506694129765
YBR125C	YFL033C	-0.07418262993259353	0.5601841459011536	0.2801	64		0.40319619762027936
YBR125C	YFL034C-B			0.0001	1		0.0007816011235955057
YBR125C	YFR014C			0.0001	0		0.0007816011235955057
YBR125C	YFR028C	-0.04184171579065752	0.8570897279589196	0.4342	21		0.47274218139171226
YBR125C	YGL019W	-0.23357720115481814	0.055234625339670856	0.0286	68		0.10841893732970027
YBR125C	YGL059W	-0.020659570084059848	0.872318929220425	0.4344	63		0.47274218139171226
YBR125C	YGL134W	-0.27774849471855106	0.02286630231570198	0.0111	67		0.05442422907488987
YBR125C	YGR092W			0.0001	1		0.0007816011235955057
YBR125C	YGR203W	0.008252910124195375	0.9523146145624558	0.4751	55		0.4881957364341085
YBR125C	YGR262C	0.1305894110530753	0.3925295026869908	0.1966	45		0.33872414860681116
YBR125C	YHL007C	0.40536692575299516	0.49837672299238556	0.2512	5		0.3824130434782609
YBR125C	YHR004C	-0.04422710706786647	0.7439177546228742	0.3635	57		0.4546813890761969
YBR125C	YHR030C	0.09806559995392634	0.4334172067265112	0.2193	66		0.35658907710280374
YBR125C	YHR076W	-0.24341275619422187	0.13014542197474518	0.0647	40		0.18295503048780484
YBR125C	YHR082C	-0.014358736681792508	0.9096155680074924	0.4598	65		0.48216720045214767
YBR125C	YHR135C	0.24714952825862999	0.5551195894679019	0.2738	8		0.39881043956043954
YBR125C	YIL035C	-0.2473655664753423	0.041978298519188155	0.0206	68		0.08498072646404745
YBR125C	YIL042C	0.010359793850593175	0.9331777368097154	0.4687	68		0.48610814083457526
YBR125C	YIL095W	0.2530707841287638	0.041954334594140684	0.0214	65		0.08737417461482025
YBR125C	YIR026C	0.06185657741447953	0.6162966209919445	0.3206	68		0.4318903413217139
YBR125C	YJL128C	-0.27566762943265455	0.05789853652796494	0.0295	48		0.11069959541469993
YBR125C	YJL164C	0.15333939372260885	0.23020435901448127	0.1102	63		0.2508457294646506
YBR125C	YJL187C	0.29023004952786974	0.0859602740966183	0.043	36		0.14109374999999996
YBR125C	YJR059W	0.15008356595942607	0.30859151986787475	0.1551	48		0.2993865764828304
YBR125C	YJR066W	0.001906523708835392	0.9927835840696301	0.4834	25		0.4920770848573518
YBR125C	YKL048C	-0.2049115201988786	0.4464829138289843	0.225	16		0.36115517738678976
YBR125C	YKL126W	-0.1918775283731281	0.12571592407719198	0.0605	65		0.17535546875
YBR125C	YKL139W	-0.005028556482490754	0.9675366567931483	0.4811	68		0.4911615299944964
YBR125C	YKL166C	-0.11287298558827917	0.4822806467818517	0.2392	41		0.37433858267716535
YBR125C	YKL168C	-0.569979354925644	0.14019544072622306	0.0712	8		0.1938370786516854
YBR125C	YKL171W			0.0001	1		0.0007816011235955057
YBR125C	YKL198C	0.08471894221765068	0.49214915106336454	0.2497	68		0.3812688407782954
YBR125C	YLL010C	0.22059788961106327	0.1198125605659737	0.0614	51		0.17704196891191712
YBR125C	YLL019C	-0.0075660769138044615	0.9511715811855805	0.4736	68		0.4879807443066099
YBR125C	YLR019W	-0.030505786645843868	0.8775329050571598	0.4393	28		0.4750240776699029
YBR125C	YLR113W	-0.06843128398084829	0.6065610046174119	0.3104	59		0.42770606435643566
YBR125C	YLR226W	-0.12565952872839742	0.3999983879916166	0.1948	47		0.3376400124455507
YBR125C	YLR240W	-0.19497459974717293	0.11108702077439213	0.0514	68		0.15777220077220078
YBR125C	YLR248W	-0.1057933025806039	0.630925342438054	0.3132	23		0.4289830174747723
YBR125C	YLR362W	-0.10754472996710013	0.4258751821293544	0.2134	57		0.35270893970893974
YBR125C	YLR433C	0.12620824759979868	0.5959692242858984	0.2963	20		0.4169176991150443
YBR125C	YML057W	0.07065950311343616	0.5669243850012591	0.2824	68		0.40462306900102984
YBR125C	YMR001C	0.11896793658840367	0.349110360753099	0.1768	64		0.32100880913539964
YBR125C	YMR104C	0.3672234873543363	0.1338473483235977	0.0658	18		0.1849378787878788
YBR125C	YMR139W	-0.8412881427927703	0.15871185720722972	0.0777	4		0.20483207010895313
YBR125C	YMR216C	-0.8830043650818168	0.11699563491818324	0.0567	4		0.16837540021344718
YBR125C	YNL032W	-0.12061754788179097	0.4193207527278352	0.2149	47		0.3537173913043479
YBR125C	YNL099C	-0.32922058905013823	0.05346066351428777	0.0254	35		0.0998946996466431
YBR125C	YNL154C			0.0001	1		0.0007816011235955057
YBR125C	YNL161W	0.2006844784292392	0.14565091418312473	0.0738	54		0.19773567645642756
YBR125C	YNL289W	0.18783275335554425	0.1279772718712937	0.0652	67		0.18390167257982767
YBR125C	YNL298W	0.2777064547590045	0.028863621726466473	0.0157	62		0.07023352090032153
YBR125C	YNL307C	-0.12360839553404868	0.31525278954593383	0.1567	68		0.3011172306629834
YBR125C	YNR031C	0.25290500103266117	0.14269778675386385	0.0703	35		0.192529281496063
YBR125C	YOL001W	-0.11173537611235501	0.4597308499875006	0.2291	46		0.36510352233676974
YBR125C	YOL045W	0.05791745933994446	0.6389701932734926	0.3162	68		0.4297333901192505
YBR125C	YOL100W	-0.02169678835730015	0.891517921330953	0.4425	42		0.476031799729364
YBR125C	YOR039W	-0.23391396299688702	0.054874423822876044	0.0283	68		0.10779568788501026
YBR125C	YOR061W	-0.3369276596196631	0.004961584292125866	0.0025	68		0.015954701834862386
YBR125C	YOR090C	-0.04157534925805944	0.8183075045896742	0.4173	33		0.47274218139171226
YBR125C	YOR119C	-0.15416472786440735	0.33585973656092927	0.1633	41		0.3073265133581332
YBR125C	YOR231W	-0.16612287021042002	0.17909673113667862	0.0898	67		0.22122045152722447
YBR125C	YOR233W	1.0	0.0	0.4325	2		0.47274218139171226
YBR125C	YPL031C	0.17983982724859424	0.14224094207121374	0.0705	68		0.19279238329238327
YBR125C	YPL042C	-0.08471245995937884	0.5272269378475052	0.2616	58		0.39050536480686693
YBR125C	YPL140C	-0.07031168454989122	0.9296883154501078	0.4635	4		0.4839357410881801
YBR125C	YPL141C	-0.22750216170382456	0.10837398058696693	0.054	51		0.16235008103727713
YBR125C	YPL153C	0.13998752335359088	0.31742812557604194	0.1596	53		0.304273381294964
YBR125C	YPL179W	0.313881569151407	0.5446397096663197	0.2781	6		0.40114735614307934
YBR125C	YPL203W	-0.15567769392225891	0.47813126393776895	0.2401	23		0.3750088408644401
YBR125C	YPL204W	-0.21739027140911305	0.5208029114142908	0.2598	11		0.3899846485321842
YBR125C	YPL256C	-0.32514639265450074	0.0077255701668375145	0.0042	66		0.024971153846153844
YBR125C	YPR119W	0.34537357612310043	0.003919694703927851	0.0016	68		0.010818955042527341
YBR125C	YPR120C	-0.1813306908847582	0.6971993572017223	0.3549	7		0.4507599224452555
YBR125C	YPR161C	-0.1304054378366384	0.3822924613304911	0.1869	47		0.3295622623574144
YBR136W	YBR160W	0.026713680986255935	0.7749537287681881	0.3866	117		0.46487229904926536
YBR136W	YBR274W	-0.020209509816596125	0.9140681902420819	0.4449	31		0.47686219183359013
YBR136W	YBR276C	0.25687340978125345	0.005799898060745609	0.0035	114		0.02135690789473684
YBR136W	YCR008W	0.11126208342608343	0.7049327398174781	0.3528	14		0.44968666972056803
YBR136W	YCR079W	0.7010693172940534	4.453459652234907e-13	0.0001	80		0.0007816011235955057
YBR136W	YDL006W	0.05902037923313002	0.7175338910938984	0.3595	40		0.4528332956088728
YBR136W	YDL025C	0.02702785854549599	0.8130889514865086	0.404	79		0.47274218139171226
YBR136W	YDL028C	0.007087224568471923	0.9395480399164826	0.4706	117		0.4865110533159948
YBR136W	YDL047W	-0.014650617946900082	0.8754201077048428	0.4417	117		0.4756309017027864
YBR136W	YDL101C	0.027615498003771458	0.8587694244872032	0.4303	44		0.47274218139171226
YBR136W	YDL108W	-0.09822835207939369	0.41509009623801685	0.2048	71		0.34631175934366454
YBR136W	YDL134C	-0.07210951806605234	0.44175403054756734	0.2212	116		0.35815478615071283
YBR136W	YDL188C	0.14534170567001803	0.1371343485286348	0.0711	106		0.1938370786516854
YBR136W	YDL230W	-0.009618937831515796	0.9356267728470871	0.4753	73		0.4881957364341085
YBR136W	YDR028C	0.5130762138983502	0.29791861782550405	0.141	6		0.2837808095410192
YBR136W	YDR247W	0.10255349738386164	0.8268138546084522	0.4191	7		0.47274218139171226
YBR136W	YDR466W	0.43165770799422	0.07366075434516935	0.0353	18		0.12464752538071067
YBR136W	YDR477W	-0.0969419583040439	0.2984418406855179	0.1527	117		0.2973322253324003
YBR136W	YER089C	-0.6184419491380341	0.13876505287141325	0.0664	7		0.18559316926167754
YBR136W	YER133W	0.5147598828449017	0.2960601301564855	0.1445	6		0.28739903502501785
YBR136W	YFL029C	-0.19949284339874535	0.35000464194247405	0.175	24		0.3194080026238111
YBR136W	YFL033C	0.00502508447077695	0.960022225184004	0.4749	102		0.4881957364341085
YBR136W	YFL034C-B	0.9999999999999999		0.4634	2		0.48392212422593356
YBR136W	YFR014C			0.0001	1		0.0007816011235955057
YBR136W	YFR028C	-0.30698239362629337	0.0874496558175198	0.0442	32		0.14359194395796848
YBR136W	YGL019W	-0.012658636613241823	0.8941361910634851	0.451	113		0.4789253432494279
YBR136W	YGL059W	-0.02987570480551835	0.7600043335566664	0.382	107		0.4630438329345225
YBR136W	YGL134W	-0.2755395610794267	0.0034223819816393943	0.0021	111		0.013684426229508197
YBR136W	YGR092W	1.0	0.0	0.4287	2		0.47274218139171226
YBR136W	YGR203W	-0.08277369365767193	0.46255484220088317	0.2327	81		0.3684140825035562
YBR136W	YGR262C	-0.018431612378722827	0.8662364851813212	0.4314	86		0.47274218139171226
YBR136W	YHL007C	0.1547699262726642	0.6694346517020514	0.3305	10		0.43697612259444046
YBR136W	YHR004C	0.19285452227555389	0.07351011995346898	0.039	87		0.133068669527897
YBR136W	YHR030C	-0.04344184890435078	0.6477612844728308	0.3222	113		0.43278855901520635
YBR136W	YHR076W	0.09918622785135071	0.45883555273083476	0.2258	58		0.36191733870967746
YBR136W	YHR082C	0.06581531118881978	0.49653742821433877	0.2493	109		0.38124608408903543
YBR136W	YHR135C	-0.3858148863922823	0.21546761328375222	0.107	12		0.24679565217391303
YBR136W	YIL035C	0.13595591282780808	0.14385236824026099	0.0713	117		0.1938370786516854
YBR136W	YIL042C	0.2586802437134587	0.0048608740134339894	0.0021	117		0.013684426229508197
YBR136W	YIL095W	-0.027749396288346124	0.7797667571709868	0.3831	104		0.463085342019544
YBR136W	YIR026C	0.287656871024653	0.0016618593372831835	0.0007	117		0.005085509138381201
YBR136W	YJL128C	0.18897889824848296	0.1199108660714961	0.0604	69		0.17524817518248176
YBR136W	YJL164C	0.07741977555643569	0.4392699167290539	0.2193	102		0.35658907710280374
YBR136W	YJL187C	-0.11993332277053866	0.4219831359804298	0.2069	47		0.34806484280532046
YBR136W	YJR059W	-0.04419197979268888	0.6879830991240594	0.3424	85		0.44374848625989755
YBR136W	YJR066W	0.1869926675299492	0.2609515966807296	0.1328	38		0.2745289747399703
YBR136W	YKL048C	-0.05796335501895599	0.7447168048832893	0.369	34		0.4581626506024096
YBR136W	YKL126W	0.030718356955343255	0.7456016742543801	0.3698	114		0.4585421122994653
YBR136W	YKL139W	-0.15872879406716264	0.08738890343307842	0.0429	117		0.14084867256637168
YBR136W	YKL166C	-0.02934771519942588	0.8136255554749194	0.4079	67		0.47274218139171226
YBR136W	YKL168C	-0.638712254830345	0.00578416202084013	0.0024	17		0.015387096774193547
YBR136W	YKL171W			0.0001	1		0.0007816011235955057
YBR136W	YKL198C	-0.26375228879777146	0.004061464224448121	0.0016	117		0.010818955042527341
YBR136W	YLL010C	-0.08540076288500995	0.45132771860767495	0.2128	80		0.3526483957219251
YBR136W	YLL019C	0.20724164937012016	0.024961866299121113	0.0117	117		0.0564705117085863
YBR136W	YLR019W	-0.07992358494827317	0.5732787895784952	0.282	52		0.404362277763463
YBR136W	YLR113W	-0.018702306900873038	0.8542187375441983	0.4267	99		0.47274218139171226
YBR136W	YLR226W	-0.0497186748912129	0.6783248145696562	0.3374	72		0.4397262295081967
YBR136W	YLR240W	0.16192714242425313	0.0811181119020783	0.0411	117		0.13737027027027027
YBR136W	YLR248W	0.014775198953084734	0.9278992584904462	0.4599	40		0.48216720045214767
YBR136W	YLR362W	0.18554094400735444	0.07183631865144825	0.0391	95		0.13324647887323945
YBR136W	YLR433C	-0.1597550205536078	0.37450863695793823	0.1881	33		0.3305262077676034
YBR136W	YML057W	-0.025829505654603787	0.7840766470128662	0.3991	115		0.471284093319194
YBR136W	YMR001C	-0.09320939362455637	0.33731711035006995	0.168	108		0.31278688524590165
YBR136W	YMR104C	-0.2883078386275018	0.10955025069431899	0.0553	32		0.16545403225806452
YBR136W	YMR139W	-0.42497867371206427	0.2939092063597378	0.1411	8		0.2837808095410192
YBR136W	YMR216C	-0.31169945986420017	0.4523147237591413	0.2234	8		0.3599365952518819
YBR136W	YNL032W	0.004069854857647086	0.9691155485412946	0.4884	93		0.4948918426802622
YBR136W	YNL099C	0.024713164486128304	0.8463025254113965	0.4313	64		0.47274218139171226
YBR136W	YNL154C			0.0001	1		0.0007816011235955057
YBR136W	YNL161W	-0.29772683160994123	0.004602640143277985	0.0026	89		0.016573883161512027
YBR136W	YNL289W	-0.04307547283542615	0.6505359883824535	0.3291	113		0.43595370149964296
YBR136W	YNL298W	0.09806765509352837	0.31034406537840875	0.1546	109		0.2989398888116747
YBR136W	YNL307C	0.21740704586756388	0.018542392204149317	0.01	117		0.05031645569620253
YBR136W	YNR031C	0.12302066317364252	0.2930307039342894	0.1556	75		0.29992056074766354
YBR136W	YOL001W	-0.15983038073265327	0.1649817352514187	0.0813	77		0.2101414305620065
YBR136W	YOL045W	-0.07357769376533393	0.43046923468094667	0.2159	117		0.35410654288240495
YBR136W	YOL100W	-0.061321660312081985	0.6274952317619575	0.3149	65		0.42954545454545456
YBR136W	YOR039W	-0.007878749422146971	0.9339928207867362	0.4651	113		0.4843341130239521
YBR136W	YOR061W	0.010919381932990923	0.9069816692942051	0.4466	117		0.4773970418747599
YBR136W	YOR090C	0.09272907496219047	0.47347475240617776	0.2342	62		0.3692133144475921
YBR136W	YOR119C	-0.02104951308717432	0.8511071522494731	0.4191	82		0.47274218139171226
YBR136W	YOR231W	-0.08894603804014278	0.35770729491812947	0.1821	109		0.32560789980732174
YBR136W	YOR233W	0.4772351441998495	0.1939190880803328	0.1042	9		0.24262468619246863
YBR136W	YPL031C	-0.10787247542921702	0.24699743940481403	0.124	117		0.26674139930421337
YBR136W	YPL042C	0.05243165516740516	0.6100173851436403	0.3072	97		0.4257952677459526
YBR136W	YPL140C	0.8114019534934014	0.09548942385473505	0.0466	5		0.147830204778157
YBR136W	YPL141C	0.04362239301478765	0.6953698359519347	0.3551	83		0.4507599224452555
YBR136W	YPL153C	0.2826874764098513	0.011063413520323782	0.0047	80		0.027590189873417725
YBR136W	YPL179W	0.10340578563236638	0.8253899201151842	0.4092	7		0.47274218139171226
YBR136W	YPL203W	0.03032004625916633	0.8606552031832759	0.4251	36		0.47274218139171226
YBR136W	YPL204W	0.11044555700094216	0.6429727387166724	0.3221	20		0.43278855901520635
YBR136W	YPL256C	-0.09917994839728829	0.2981473377355452	0.1476	112		0.29168821022727276
YBR136W	YPR119W	-0.07547360783671327	0.4186525126707058	0.2163	117		0.3541958823529412
YBR136W	YPR120C	-0.5405408230262263	0.1329527046176866	0.069	9		0.19018573551263002
YBR136W	YPR161C	-0.054583041667769484	0.6488313056703989	0.3234	72		0.43335444257163497
YBR160W	YBR274W	-0.15711319668183024	0.3825611984029218	0.1911	33		0.33358579046424086
YBR160W	YBR276C	0.16411384172332075	0.07206137787702124	0.0342	121		0.12223699421965317
YBR160W	YCR008W	0.49567769764253644	0.07147181898842148	0.0359	14		0.12580824937027707
YBR160W	YCR079W	0.08563277492830379	0.45009469134400815	0.2258	80		0.36191733870967746
YBR160W	YDL006W	-0.10090574950033067	0.5301767439384939	0.2658	41		0.39329353895240626
YBR160W	YDL025C	-0.1826636895753901	0.09836233104408353	0.0507	83		0.1561402877697842
YBR160W	YDL028C	0.10266186150497673	0.256535849798802	0.1277	124		0.26918579545454546
YBR160W	YDL047W	-0.27559502157987714	0.0019480422796639538	0.0008	124		0.0057593790426908155
YBR160W	YDL101C	0.12622194668370512	0.3978756044121825	0.1943	47		0.3371623012160898
YBR160W	YDL108W	-0.0013303100987129993	0.9910248376655224	0.4818	74		0.49126923076923074
YBR160W	YDL134C	0.09634696640695142	0.2891001250063677	0.1426	123		0.2855329867335963
YBR160W	YDL188C	-0.04192714548388714	0.6592635618924505	0.3347	113		0.4391901674133459
YBR160W	YDL230W	0.25683401683116486	0.025114855843697166	0.0141	76		0.06484834710743802
YBR160W	YDR028C	0.32094210818878	0.4827734472591531	0.2432	7		0.37714888579387185
YBR160W	YDR247W	0.1778159996113791	0.6735561882229066	0.3296	8		0.4364082798001428
YBR160W	YDR466W	-0.2432031530746753	0.3308245379193732	0.1667	18		0.31138611204293865
YBR160W	YDR477W	-0.022200334549057867	0.8066585833723761	0.4087	124		0.47274218139171226
YBR160W	YER089C	0.05822126223751812	0.9013279490827889	0.448	7		0.47771580459770113
YBR160W	YER133W	0.32150188038745103	0.4819663692795881	0.25	7		0.3812688407782954
YBR160W	YFL029C	-0.00924685570781683	0.9657951063812551	0.4788	24		0.49016225165562916
YBR160W	YFL033C	-0.32323600279458864	0.0006073973679476456	0.0004	109		0.0030081081081081086
YBR160W	YFL034C-B	1.0	0.0	0.4286	2		0.47274218139171226
YBR160W	YFR014C			0.0001	1		0.0007816011235955057
YBR160W	YFR028C	0.2873926820889749	0.09412754466548039	0.045	35		0.14517391304347824
YBR160W	YGL019W	-0.3621047235643543	4.825133791684762e-05	0.0001	120		0.0007816011235955057
YBR160W	YGL059W	-0.08085961958781017	0.3924230220616527	0.1966	114		0.33872414860681116
YBR160W	YGL134W	0.09733893475384289	0.2985770452715161	0.1536	116		0.29822195121951217
YBR160W	YGR092W	1.0	0.0	0.4164	2		0.47274218139171226
YBR160W	YGR203W	0.13675849475737337	0.20926226309707974	0.1094	86		0.2496150061500615
YBR160W	YGR262C	0.08107831110354788	0.44486430497611607	0.221	91		0.35814356435643563
YBR160W	YHL007C	-0.2397682833489786	0.5046335529433849	0.254	10		0.3849428104575163
YBR160W	YHR004C	-0.021436678834005036	0.8383884088070859	0.4157	93		0.47274218139171226
YBR160W	YHR030C	-0.07449041043453232	0.41875403760513363	0.2057	120		0.346885
