Metabolites,ion,Transcription-factors,feature,coef,coef (abs),cor,pval,fdr
L-Lactaldehyde,73.0300,INO2,YDR123C,0.0,0.0,-0.112620451748,0.65637333404,0.746325155401
L-Lactaldehyde,73.0300,UME6,YDR207C,0.0,0.0,-0.0864450743023,0.733054717562,0.810712435022
L-Proline,114.0600,ECM22,YLR228C,0.0,0.0,0.821204036362,2.946806696e-05,0.000257729021752
Fumarate,115.0000,LEU3,YLR451W,0.0,0.0,-0.71121138815,0.000935274672836,0.00349807456376
"6-phospho-D-glucono-1,5-lactone",257.0100,YAP7,YOL028C,0.0,0.0,-0.292894129486,0.238189589084,0.347588494054
Phenylpyruvate,163.0400,AFT2,YPL202C,0.0,0.0,-0.3457382291,0.159926001955,0.254063046584
Phenylpyruvate,163.0400,STB4,YMR019W,0.0,0.0,0.0872374997773,0.73069334969,0.809042753154
Xanthine,151.0300,SUT1,YGL162W,0.0,0.0,-0.315567053419,0.202090501119,0.305710152966
Phenylpyruvate,163.0400,MSN2,YMR037C,0.0,0.0,0.173885018634,0.490159769638,0.602785477225
Phenylpyruvate,163.0400,MOT3,YMR070W,0.0,0.0,-0.0501555664972,0.843327551454,0.893654404775
Phenylpyruvate,163.0400,FKH2,YNL068C,0.0,0.0,-0.031577219757,0.90101196786,0.933945847755
Phenylpyruvate,163.0400,SKO1,YNL167C,0.0,0.0,0.156399160308,0.535427937616,0.642874554367
Phenylpyruvate,163.0400,RAP1,YNL216W,0.0,0.0,-0.187026314644,0.457411770319,0.572141121531
Phenylpyruvate,163.0400,YAP7,YOL028C,0.0,0.0,-0.181941502199,0.469949575666,0.584387775027
Phenylpyruvate,163.0400,INO4,YOL108C,0.0,0.0,0.160285262713,0.52520590804,0.634790855773
Nicotinate,122.0200,MOT3,YMR070W,0.0,0.0,-0.179016881668,0.477237687656,0.590717658988
Phenylpyruvate,163.0400,TYE7,YOR344C,0.0,0.0,0.0998037120679,0.693567084772,0.77855796908
Phenylpyruvate,163.0400,HAP5,YOR358W,0.0,0.0,0.119487664092,0.636750329212,0.73101246254
Phenylpyruvate,163.0400,MET31,YPL038W,0.0,0.0,-0.0357163752714,0.888109213414,0.924689617292
Phenylpyruvate,163.0400,RLM1,YPL089C,0.0,0.0,-0.188571881015,0.453634734383,0.567790510757
Nicotinate,122.0200,YAP5,YIR018W,0.0,0.0,-0.266930159064,0.284273882218,0.399497319685
Phenylpyruvate,163.0400,YOX1,YML027W,0.0,0.0,0.127032280594,0.615454151594,0.713461188548
L-Citrulline,174.0900,RTG3,YBL103C,0.0,0.0,0.772005101531,0.000174353232647,0.000946488977225
L-Citrulline,174.0900,REB1,YBR049C,0.0,0.0,0.699960114238,0.00122033872323,0.00430974642031
Xanthine,151.0300,HSF1,YGL073W,0.0,0.0,0.509385463011,0.030832423483,0.0632630719414
Xanthine,151.0300,PHO4,YFR034C,0.0,0.0,-0.404781286827,0.0956621599529,0.165989135991
L-Citrulline,174.0900,THI2,YBR240C,0.0,0.0,-0.544083457987,0.0195832363351,0.0427679873984
Xanthine,151.0300,RPH1,YER169W,0.0,0.0,-0.408633780059,0.092248067931,0.161243173017
L-Citrulline,174.0900,MBP1,YDL056W,0.0,0.0,-0.802654224307,6.09781964019e-05,0.000430701015478
L-Citrulline,174.0900,PHO2,YDL106C,0.0,0.0,-0.644739527404,0.00386799144993,0.0111482567403
L-Citrulline,174.0900,UGA3,YDL170W,0.0,0.0,-0.045062795868,0.859077088106,0.905797151722
Xanthine,151.0300,SPT2,YER161C,0.0,0.0,0.474873497603,0.0464362667757,0.0899377236226
L-Citrulline,174.0900,INO2,YDR123C,0.0,0.0,-0.821119754299,2.95710140748e-05,0.000257729021752
L-Citrulline,174.0900,SWI5,YDR146C,0.0,0.0,-0.0821000429511,0.74604264869,0.820301523444
Xanthine,151.0300,SWI4,YER111C,0.0,0.0,-0.397968215523,0.101921737889,0.174933425465
L-Citrulline,174.0900,ADR1,YDR216W,0.0,0.0,0.730718053809,0.000572347045377,0.00240532215717
Phenylpyruvate,163.0400,SOK2,YMR016C,0.0,0.0,0.166548152814,0.508924276415,0.619843669992
Phenylpyruvate,163.0400,LEU3,YLR451W,0.0,0.0,-0.148740812187,0.555833138468,0.661706117224
Phenylpyruvate,163.0400,YAP6,YDR259C,0.0,0.0,-0.13847889632,0.583699068626,0.6845853274
Phenylpyruvate,163.0400,YAP3,YHL009C,0.0,0.0,-0.268838448968,0.28071365035,0.395664640701
Nicotinate,122.0200,SIP4,YJL089W,0.0,0.0,-0.140604775663,0.577878350663,0.679436179616
Phenylpyruvate,163.0400,YHP1,YDR451C,0.0,0.0,-0.029476385992,0.907570020082,0.937529485375
Xanthine,151.0300,SKN7,YHR206W,0.0,0.0,0.378943485511,0.120949100191,0.20246985935
Phenylpyruvate,163.0400,GCN4,YEL009C,0.0,0.0,-0.128886015039,0.610265233444,0.708310289276
Phenylpyruvate,163.0400,GLN3,YER040W,0.0,0.0,0.218281331888,0.384209294748,0.499656167024
Phenylpyruvate,163.0400,SWI4,YER111C,0.0,0.0,0.114044888856,0.652284861744,0.742565151177
Phenylpyruvate,163.0400,SPT2,YER161C,0.0,0.0,-0.176514771426,0.483516902537,0.596546827806
Phenylpyruvate,163.0400,RPH1,YER169W,0.0,0.0,0.180812718923,0.472755888086,0.586557817362
Nicotinate,122.0200,STB4,YMR019W,0.0,0.0,0.293936732953,0.236445160841,0.345839727173
Phenylpyruvate,163.0400,PHO4,YFR034C,0.0,0.0,0.0276130535218,0.913391454704,0.939601388163
Nicotinate,122.0200,MAC1,YMR021C,0.0,0.0,-0.383005033422,0.11669139786,0.196206775162
Phenylpyruvate,163.0400,HSF1,YGL073W,0.0,0.0,-0.219599153924,0.381273390259,0.497882777657
Phenylpyruvate,163.0400,SNT2,YGL131C,0.0,0.0,-0.040729908781,0.87251686781,0.914860387867
Phenylpyruvate,163.0400,HAP2,YGL237C,0.0,0.0,-0.172876414799,0.49271924174,0.605149682809
Nicotinate,122.0200,MSN2,YMR037C,0.0,0.0,0.329763361433,0.181427676452,0.281398028783
Phenylpyruvate,163.0400,SFP1,YLR403W,0.0,0.0,-0.142011673261,0.574039842649,0.677438323623
Phenylpyruvate,163.0400,SKN7,YHR206W,0.0,0.0,-0.162285522601,0.51997982256,0.630077591113
Phenylpyruvate,163.0400,XBP1,YIL101C,0.0,0.0,0.0527774781661,0.835240843526,0.889718129707
Phenylpyruvate,163.0400,YAP5,YIR018W,0.0,0.0,-0.172933040048,0.492575376243,0.605149682809
Phenylpyruvate,163.0400,SIP4,YJL089W,0.0,0.0,0.0235669979371,0.926046243223,0.949022579355
Xanthine,151.0300,YAP3,YHL009C,0.0,0.0,0.478775439774,0.0444209366966,0.0870100821892
Phenylpyruvate,163.0400,CBF1,YJR060W,0.0,0.0,-0.0626005882007,0.805089283167,0.865687401255
Phenylpyruvate,163.0400,RGT1,YKL038W,0.0,0.0,0.290353706172,0.242474331001,0.35221806491
Phenylpyruvate,163.0400,PHD1,YKL043W,0.0,0.0,-0.172434497407,0.493842701473,0.606137682686
Phenylpyruvate,163.0400,MSN4,YKL062W,0.0,0.0,0.219394126452,0.381729341442,0.498135816442
Xanthine,151.0300,HAP2,YGL237C,0.0,0.0,0.432646047047,0.0729301639049,0.131601057385
Phenylpyruvate,163.0400,ACE2,YLR131C,0.0,0.0,-0.00784419359189,0.975356377262,0.984656369422
Phenylpyruvate,163.0400,RFX1,YLR176C,0.0,0.0,0.201585726543,0.422470951361,0.537278987675
Phenylpyruvate,163.0400,ECM22,YLR228C,0.0,0.0,0.141117610527,0.576477895859,0.679050218309
Phenylpyruvate,163.0400,HAP1,YLR256W,0.0,0.0,-0.0122690722078,0.961463009526,0.973244388972
L-Citrulline,174.0900,MET32,YDR253C,0.0,0.0,0.336093892918,0.172687527669,0.270491593216
L-Citrulline,174.0900,YAP6,YDR259C,0.0,0.0,0.726508741466,0.000638500732333,0.00260332916617
Nicotinate,122.0200,SKN7,YHR206W,0.0,0.0,-0.355671142383,0.147471297383,0.238059018716
3-(4-Hydroxyphenyl)pyruvate,179.0300,RTG3,YBL103C,0.0,0.0,-0.114276507701,0.65162094758,0.74225407698
Nicotinate,122.0200,RPH1,YER169W,0.0,0.0,0.317715970225,0.198867565736,0.302763120912
L-Citrulline,174.0900,FKH2,YNL068C,0.0,0.0,0.734311648344,0.000520505829603,0.002222384441
L-Citrulline,174.0900,SKO1,YNL167C,0.0,0.0,-0.618458096877,0.00621995688633,0.0164137751167
L-Citrulline,174.0900,RAP1,YNL216W,0.0,0.0,0.810359040745,4.55100831792e-05,0.000340429756065
Xanthine,151.0300,RDS1,YCR106W,0.0,0.0,-0.207074621327,0.409675697752,0.52416419241
L-Citrulline,174.0900,INO4,YOL108C,0.0,0.0,-0.772412724625,0.0001721153329,0.000937017571662
L-Citrulline,174.0900,AZF1,YOR113W,0.0,0.0,-0.70000773466,0.00121899553389,0.00430974642031
L-Citrulline,174.0900,TYE7,YOR344C,0.0,0.0,0.51476715241,0.0288203260549,0.0597149612914
Xanthine,151.0300,THI2,YBR240C,0.0,0.0,-0.291285814817,0.240896571592,0.350999605847
L-Citrulline,174.0900,MET31,YPL038W,0.0,0.0,0.717665766479,0.000798479312817,0.00308992023539
L-Citrulline,174.0900,RLM1,YPL089C,0.0,0.0,0.683495183571,0.00176477874466,0.00591372066112
Nicotinate,122.0200,SPT2,YER161C,0.0,0.0,-0.30700583893,0.215270437189,0.321551753662
3-(4-Hydroxyphenyl)pyruvate,179.0300,PDR3,YBL005W,0.0,0.0,0.216728325683,0.387685120855,0.502114335122
3-(4-Hydroxyphenyl)pyruvate,179.0300,HAP3,YBL021C,0.0,0.0,0.231626103267,0.355058940698,0.470112883154
3-(4-Hydroxyphenyl)pyruvate,179.0300,REB1,YBR049C,0.0,0.0,-0.143218992416,0.570754575214,0.674818726139
Xanthine,151.0300,GLN3,YER040W,0.0,0.0,-0.459620957483,0.0549857748435,0.103746744988
3-(4-Hydroxyphenyl)pyruvate,179.0300,THI2,YBR240C,0.0,0.0,0.156327980136,0.535616010296,0.642874554367
3-(4-Hydroxyphenyl)pyruvate,179.0300,RDS1,YCR106W,0.0,0.0,0.0356908473756,0.888188711346,0.924689617292
3-(4-Hydroxyphenyl)pyruvate,179.0300,RPN4,YDL020C,0.0,0.0,0.240360270891,0.336683942828,0.451765177523
3-(4-Hydroxyphenyl)pyruvate,179.0300,MBP1,YDL056W,0.0,0.0,0.25528957316,0.306584853679,0.422493846688
3-(4-Hydroxyphenyl)pyruvate,179.0300,PHO2,YDL106C,0.0,0.0,0.0127285866402,0.960020752232,0.972302467612
3-(4-Hydroxyphenyl)pyruvate,179.0300,NRG1,YDR043C,0.0,0.0,-0.370490163661,0.130159874928,0.21504674988
3-(4-Hydroxyphenyl)pyruvate,179.0300,INO2,YDR123C,0.0,0.0,0.236410606802,0.344923713565,0.46003261476
3-(4-Hydroxyphenyl)pyruvate,179.0300,UME6,YDR207C,0.0,0.0,0.278130762541,0.263769827913,0.376191005121
Nicotinate,122.0200,FKH2,YNL068C,0.0,0.0,-0.11017718602,0.663407712352,0.752522181175
Xanthine,151.0300,TEC1,YBR083W,0.0,0.0,-0.25101067471,0.315041625201,0.431563870139
3-(4-Hydroxyphenyl)pyruvate,179.0300,YAP6,YDR259C,0.0,0.0,-0.213542681685,0.394868858673,0.50898970928
3-(4-Hydroxyphenyl)pyruvate,179.0300,SUM1,YDR310C,0.0,0.0,0.178317062045,0.478989862527,0.592500480991
Nicotinate,122.0200,GLN3,YER040W,0.0,0.0,0.389045656256,0.110557117913,0.188393295099
3-(4-Hydroxyphenyl)pyruvate,179.0300,YHP1,YDR451C,0.0,0.0,0.0574527728133,0.820860361135,0.877678495304
L-Citrulline,174.0900,MSN2,YMR037C,0.0,0.0,-0.806376813724,5.30242397491e-05,0.000386000212733
Xanthine,151.0300,MBP1,YDL056W,0.0,0.0,-0.417125782144,0.0850355533664,0.149877134876
Xanthine,151.0300,PHO2,YDL106C,0.0,0.0,-0.341226656118,0.165813062542,0.261231193059
L-Citrulline,174.0900,YOX1,YML027W,0.0,0.0,-0.685640219533,0.00168415989257,0.00568366571206
Xanthine,151.0300,GCN4,YEL009C,0.0,0.0,0.566176718101,0.0143078709709,0.0326349998135
L-Citrulline,174.0900,SWI4,YER111C,0.0,0.0,-0.719817924322,0.000756760510364,0.00297075406961
L-Citrulline,174.0900,RPH1,YER169W,0.0,0.0,-0.805633349712,5.45379832619e-05,0.000394000639535
Xanthine,151.0300,YHP1,YDR451C,0.0,0.0,-0.325027211167,0.188156949031,0.289706809692
L-Citrulline,174.0900,PHO4,YFR034C,0.0,0.0,-0.690602366011,0.00150928405816,0.0051576253786
L-Citrulline,174.0900,PDR1,YGL013C,0.0,0.0,0.432523906409,0.0730201607635,0.131630270826
Nicotinate,122.0200,YAP3,YHL009C,0.0,0.0,-0.370891690957,0.129711585565,0.214492613205
Xanthine,151.0300,SUM1,YDR310C,0.0,0.0,-0.478164560137,0.0447319774148,0.0873491850855
Xanthine,151.0300,YAP6,YDR259C,0.0,0.0,0.477720775159,0.0449589753313,0.0877023132746
L-Citrulline,174.0900,HAP2,YGL237C,0.0,0.0,0.778671544812,0.000140681477975,0.000797894949707
Nicotinate,122.0200,HAP2,YGL237C,0.0,0.0,-0.260273304234,0.296908067112,0.412071093874
Nicotinate,122.0200,SUT1,YGL162W,0.0,0.0,0.299337957921,0.22753886814,0.336438793359
Xanthine,151.0300,MET32,YDR253C,0.0,0.0,0.0936592713068,0.711643515553,0.793033829648
Xanthine,151.0300,ADR1,YDR216W,0.0,0.0,0.421324428167,0.0816255866144,0.144849308327
L-Citrulline,174.0900,YAP5,YIR018W,0.0,0.0,-0.340736658097,0.166461182424,0.262035001331
L-Citrulline,174.0900,SIP4,YJL089W,0.0,0.0,0.593788346323,0.00937358271149,0.0228330860921
L-Citrulline,174.0900,GZF3,YJL110C,0.0,0.0,0.0548141273794,0.828970040517,0.88486018263
L-Citrulline,174.0900,CBF1,YJR060W,0.0,0.0,0.642508466122,0.00403384420835,0.0115252691667
Nicotinate,122.0200,HSF1,YGL073W,0.0,0.0,-0.267186344968,0.283794329765,0.399118598485
Nicotinate,122.0200,PDR1,YGL013C,0.0,0.0,-0.259010683568,0.29934202909,0.415145879759
L-Citrulline,174.0900,PHD1,YKL043W,0.0,0.0,0.620481729805,0.00600532491192,0.016002969611
L-Citrulline,174.0900,ASH1,YKL185W,0.0,0.0,0.599693956651,0.00852187674863,0.0211378143896
Xanthine,151.0300,UME6,YDR207C,0.0,0.0,-0.493346678267,0.0374779991244,0.0755124054467
Nicotinate,122.0200,PHO4,YFR034C,0.0,0.0,0.039629392461,0.875935897961,0.916396639694
L-Citrulline,174.0900,ECM22,YLR228C,0.0,0.0,-0.751569313372,0.000322931651847,0.00152949773125
L-Citrulline,174.0900,HAP1,YLR256W,0.0,0.0,0.738116517313,0.000469964324013,0.00206405387129
L-Citrulline,174.0900,SFP1,YLR403W,0.0,0.0,0.803702986778,5.86410311054e-05,0.000417295726967
Xanthine,151.0300,INO2,YDR123C,0.0,0.0,-0.484616675331,0.0415292027468,0.0820223339074
Xanthine,151.0300,NRG1,YDR043C,0.0,0.0,0.350743525162,0.153563390944,0.246844706255
Phenylpyruvate,163.0400,SUM1,YDR310C,0.0,0.0,0.130457863878,0.605879157349,0.705374018972
Phenylpyruvate,163.0400,MET32,YDR253C,0.0,0.0,0.0768922483947,0.761695483676,0.828878246841
3-(4-Hydroxyphenyl)pyruvate,179.0300,GLN3,YER040W,0.0,0.0,0.318420876528,0.197817778377,0.301648297686
3-Hydroxyanthranilate,152.0300,TYE7,YOR344C,0.0,0.0,0.348646174029,0.156207991512,0.249617480128
Xanthine,151.0300,HAP5,YOR358W,0.0,0.0,-0.438107933971,0.0689887683825,0.125434124332
3-Hydroxyanthranilate,152.0300,YOX1,YML027W,0.0,0.0,-0.148067034723,0.557644617162,0.663031772596
3-Hydroxyanthranilate,152.0300,SOK2,YMR016C,0.0,0.0,-0.0510568281489,0.84054608551,0.892698469799
3-Hydroxyanthranilate,152.0300,STB4,YMR019W,0.0,0.0,-0.000890527825254,0.997201886743,0.997727006219
Xanthine,151.0300,TYE7,YOR344C,0.0,0.0,0.250492656161,0.316074724409,0.432667129955
3-Hydroxyanthranilate,152.0300,MSN2,YMR037C,0.0,0.0,-0.0405842046142,0.872969412212,0.914860387867
3-Hydroxyanthranilate,152.0300,MOT3,YMR070W,0.0,0.0,0.161151235803,0.522940403115,0.632454975124
Nicotinate,122.0200,RFX1,YLR176C,0.0,0.0,0.290433493715,0.242339020421,0.35221806491
3-Hydroxyanthranilate,152.0300,FKH2,YNL068C,0.0,0.0,0.229531445205,0.359548941644,0.47539526035
3-Hydroxyanthranilate,152.0300,SKO1,YNL167C,0.0,0.0,0.066684241962,0.792628838537,0.856165317351
3-Hydroxyanthranilate,152.0300,RAP1,YNL216W,0.0,0.0,0.0622313286306,0.806218256988,0.865997261359
3-Hydroxyanthranilate,152.0300,YAP7,YOL028C,0.0,0.0,0.00768820958976,0.975846286116,0.984656369422
3-Hydroxyanthranilate,152.0300,INO4,YOL108C,0.0,0.0,-0.0996542838155,0.694004872799,0.77855796908
3-Hydroxyanthranilate,152.0300,AZF1,YOR113W,0.0,0.0,-0.0761763717308,0.763854207898,0.830276312932
3-Hydroxyanthranilate,152.0300,HAP5,YOR358W,0.0,0.0,-0.0612377942686,0.809257692747,0.867714230372
3-Hydroxyanthranilate,152.0300,SFP1,YLR403W,0.0,0.0,0.11209320929,0.657889011195,0.747601149085
3-Hydroxyanthranilate,152.0300,MET31,YPL038W,0.0,0.0,0.174030173991,0.489791949985,0.602723254516
Xanthine,151.0300,AZF1,YOR113W,0.0,0.0,-0.421294831418,0.0816492680093,0.144849308327
2-Oxoadipate,159.0300,PDR3,YBL005W,0.0,0.0,0.288531656842,0.245577367818,0.355367097376
Xanthine,151.0300,INO4,YOL108C,0.0,0.0,-0.363279140174,0.138396165516,0.226052704035
2-Oxoadipate,159.0300,RTG3,YBL103C,0.0,0.0,-0.214296379469,0.393162720861,0.50782404462
2-Oxoadipate,159.0300,REB1,YBR049C,0.0,0.0,-0.19777674818,0.431472707448,0.545441213673
Xanthine,151.0300,YAP7,YOL028C,0.0,0.0,0.491082665568,0.0384981924956,0.0769154213898
Nicotinate,122.0200,ACE2,YLR131C,0.0,0.0,-0.250206375056,0.31664652299,0.432826182505
2-Oxoadipate,159.0300,THI2,YBR240C,0.0,0.0,0.142713891143,0.572128035676,0.676021932702
Xanthine,151.0300,RAP1,YNL216W,0.0,0.0,0.405315958709,0.0951829610045,0.165308616004
2-Oxoadipate,159.0300,RPN4,YDL020C,0.0,0.0,0.26571734904,0.286550844443,0.401213415211
2-Oxoadipate,159.0300,MBP1,YDL056W,0.0,0.0,0.302523083757,0.222389346892,0.330625789589
Xanthine,151.0300,FKH2,YNL068C,0.0,0.0,0.406410645862,0.0942072629809,0.163913735956
Xanthine,151.0300,MOT3,YMR070W,0.0,0.0,0.446032535255,0.0635538192006,0.117463284515
3-Hydroxyanthranilate,152.0300,LEU3,YLR451W,0.0,0.0,0.0704435739051,0.781200033461,0.846708535982
3-Hydroxyanthranilate,152.0300,HAP1,YLR256W,0.0,0.0,0.235472075661,0.346898586439,0.461559743862
Phenylpyruvate,163.0400,ADR1,YDR216W,0.0,0.0,-0.134168811923,0.595575118343,0.695936485149
3-Hydroxyanthranilate,152.0300,PDR1,YGL013C,0.0,0.0,-0.0909055980405,0.719792980469,0.800929940044
3-Hydroxyanthranilate,152.0300,INO2,YDR123C,0.0,0.0,-0.0399594516218,0.874910264177,0.916200146364
3-Hydroxyanthranilate,152.0300,RPN4,YDL020C,0.0,0.0,-0.0597010851537,0.81396392302,0.870794737465
3-Hydroxyanthranilate,152.0300,THI2,YBR240C,0.0,0.0,-0.163147582108,0.517735009193,0.628158695701
3-Hydroxyanthranilate,152.0300,ADR1,YDR216W,0.0,0.0,0.0779334800798,0.758558642158,0.827861938252
3-Hydroxyanthranilate,152.0300,TEC1,YBR083W,0.0,0.0,-0.0604530916352,0.811660106783,0.868819269232
3-Hydroxyanthranilate,152.0300,YAP6,YDR259C,0.0,0.0,0.0998696133963,0.693374039415,0.77855796908
Nicotinate,122.0200,LEU3,YLR451W,0.0,0.0,-0.248989911814,0.319083028546,0.434841642091
Nicotinate,122.0200,SFP1,YLR403W,0.0,0.0,-0.219837281072,0.380744209131,0.497876116551
3-Hydroxyanthranilate,152.0300,GLN3,YER040W,0.0,0.0,0.0421265433709,0.868180972633,0.911990864204
3-Hydroxyanthranilate,152.0300,RTG3,YBL103C,0.0,0.0,0.201283466048,0.423181631782,0.537280523078
3-Hydroxyanthranilate,152.0300,SPT2,YER161C,0.0,0.0,0.0188501279503,0.940820279441,0.959505384293
3-Hydroxyanthranilate,152.0300,RPH1,YER169W,0.0,0.0,-0.0447169881064,0.860148412739,0.906423729453
3-Hydroxyanthranilate,152.0300,HAP3,YBL021C,0.0,0.0,0.0047174703404,0.985178054027,0.991439778947
3-Hydroxyanthranilate,152.0300,PHO4,YFR034C,0.0,0.0,-0.249118051257,0.31882585226,0.434841642091
3-Hydroxyanthranilate,152.0300,HSF1,YGL073W,0.0,0.0,0.0336259358453,0.894622474263,0.929350848059
3-Hydroxyanthranilate,152.0300,ECM22,YLR228C,0.0,0.0,-0.179173162653,0.47684683182,0.590618631328
3-Hydroxyanthranilate,152.0300,SUT1,YGL162W,0.0,0.0,0.0320416997673,0.899562835833,0.932952722753
3-Hydroxyanthranilate,152.0300,HAP2,YGL237C,0.0,0.0,0.0819107097916,0.746610104658,0.820450664459
3-Hydroxyanthranilate,152.0300,PDR3,YBL005W,0.0,0.0,-0.140635772895,0.577793662085,0.679436179616
Nicotinate,122.0200,HAP1,YLR256W,0.0,0.0,-0.0995601176693,0.69428080381,0.77855796908
3-Hydroxyanthranilate,152.0300,SKN7,YHR206W,0.0,0.0,0.0613185310991,0.809010603789,0.867714230372
3-Hydroxyanthranilate,152.0300,XBP1,YIL101C,0.0,0.0,-0.0300422478737,0.905803024615,0.937529485375
3-Hydroxyanthranilate,152.0300,YAP5,YIR018W,0.0,0.0,-0.476446939818,0.0456154132309,0.0886189009598
Nicotinate,122.0200,YOX1,YML027W,0.0,0.0,0.137423616532,0.586597575792,0.686713120151
3-Hydroxyanthranilate,152.0300,CBF1,YJR060W,0.0,0.0,0.31788339984,0.198617887846,0.302625490704
3-Hydroxyanthranilate,152.0300,PHD1,YKL043W,0.0,0.0,0.076529370823,0.762789531895,0.829593652319
3-Hydroxyanthranilate,152.0300,MSN4,YKL062W,0.0,0.0,0.0175705173543,0.944831603179,0.961531893969
3-Hydroxyanthranilate,152.0300,ASH1,YKL185W,0.0,0.0,0.182291304744,0.469081607618,0.584347806742
Xanthine,151.0300,MET31,YPL038W,0.0,0.0,0.396201911809,0.103591433859,0.177638740371
3-Hydroxyanthranilate,152.0300,RFX1,YLR176C,0.0,0.0,0.0295761674806,0.907258405989,0.937529485375
Xanthine,151.0300,MSN2,YMR037C,0.0,0.0,-0.4429060679,0.0656585336552,0.120492836035
2-Oxoadipate,159.0300,INO2,YDR123C,0.0,0.0,0.282183884197,0.256583369977,0.367856122263
Xanthine,151.0300,MAC1,YMR021C,0.0,0.0,0.356780049341,0.146123658704,0.236285065139
Xanthine,151.0300,SIP4,YJL089W,0.0,0.0,0.30884795206,0.21238850845,0.317746587445
2-Oxoadipate,159.0300,YAP1,YML007W,0.0,0.0,-0.309259827708,0.211747599053,0.317037382349
2-Oxoadipate,159.0300,YOX1,YML027W,0.0,0.0,0.243636232475,0.329937186736,0.444911749325
2-Oxoadipate,159.0300,SOK2,YMR016C,0.0,0.0,0.294966205589,0.234730721597,0.344392564505
2-Oxoadipate,159.0300,STB4,YMR019W,0.0,0.0,0.21072459215,0.401283818002,0.515509975797
Xanthine,151.0300,MSN4,YKL062W,0.0,0.0,-0.467304518518,0.0505425782924,0.0964165650156
2-Oxoadipate,159.0300,MSN2,YMR037C,0.0,0.0,0.299192204831,0.227776331745,0.336528017352
2-Oxoadipate,159.0300,MOT3,YMR070W,0.0,0.0,-0.177374303765,0.481355297237,0.594265799059
Xanthine,151.0300,PHD1,YKL043W,0.0,0.0,0.246684151285,0.323731618242,0.438410602038
2-Oxoadipate,159.0300,FKH2,YNL068C,0.0,0.0,-0.153853045304,0.542173908514,0.649105498536
Nicotinate,122.0200,CBF1,YJR060W,0.0,0.0,-0.0253921689718,0.92033541594,0.944185161454
Xanthine,151.0300,RGT1,YKL038W,0.0,0.0,-0.478266923192,0.0446797421962,0.0873491850855
2-Oxoadipate,159.0300,INO4,YOL108C,0.0,0.0,0.265332597209,0.287275503233,0.40193185283
2-Oxoadipate,159.0300,HAP5,YOR358W,0.0,0.0,0.265005497038,0.287892455219,0.402202694792
Xanthine,151.0300,CBF1,YJR060W,0.0,0.0,0.241574542155,0.334173907605,0.449031417575
Phenylpyruvate,163.0400,PDR3,YBL005W,0.0,0.0,0.149330522438,0.554249809048,0.660234882251
Xanthine,151.0300,STB4,YMR019W,0.0,0.0,-0.525869097045,0.024992254736,0.0526444390226
Phenylpyruvate,163.0400,HAP3,YBL021C,0.0,0.0,0.124627117715,0.622212539745,0.719977969254
Phenylpyruvate,163.0400,RTG3,YBL103C,0.0,0.0,-0.0770047811263,0.761356293296,0.828878246841
Phenylpyruvate,163.0400,REB1,YBR049C,0.0,0.0,-0.123573579973,0.625182047863,0.720780273628
Phenylpyruvate,163.0400,TEC1,YBR083W,0.0,0.0,0.144702686341,0.566728368915,0.672569582097
Xanthine,151.0300,YAP5,YIR018W,0.0,0.0,-0.0908378449322,0.719993861892,0.800929940044
Phenylpyruvate,163.0400,THI2,YBR240C,0.0,0.0,0.0631122770237,0.803525452942,0.86498490685
Phenylpyruvate,163.0400,RDS1,YCR106W,0.0,0.0,-0.0217315884883,0.931792576237,0.953368817905
Phenylpyruvate,163.0400,RPN4,YDL020C,0.0,0.0,0.167569156177,0.506292825225,0.617826825901
Phenylpyruvate,163.0400,MBP1,YDL056W,0.0,0.0,0.189249588715,0.451983585385,0.566250866087
Phenylpyruvate,163.0400,PHO2,YDL106C,0.0,0.0,0.00125110798359,0.996068920669,0.997196968009
Phenylpyruvate,163.0400,UGA3,YDL170W,0.0,0.0,-0.200044610626,0.426101041234,0.539727985563
Phenylpyruvate,163.0400,NRG1,YDR043C,0.0,0.0,-0.316915617172,0.200063944094,0.303611416756
Phenylpyruvate,163.0400,INO2,YDR123C,0.0,0.0,0.151437524691,0.548609000599,0.655570503861
Xanthine,151.0300,XBP1,YIL101C,0.0,0.0,-0.385825895568,0.113797507857,0.192596810458
2-Oxoadipate,159.0300,LEU3,YLR451W,0.0,0.0,-0.265990019108,0.286037960623,0.401213415211
2-Oxoadipate,159.0300,SFP1,YLR403W,0.0,0.0,-0.254302093699,0.308524332418,0.424370439908
2-Oxoadipate,159.0300,HAP1,YLR256W,0.0,0.0,-0.124079946501,0.623754110982,0.720232094942
2-Oxoadipate,159.0300,ECM22,YLR228C,0.0,0.0,0.221795835722,0.376407255473,0.49328070538
2-Oxoadipate,159.0300,ADR1,YDR216W,0.0,0.0,-0.231131914807,0.356115366709,0.471183284642
2-Oxoadipate,159.0300,YAP6,YDR259C,0.0,0.0,-0.229073210295,0.360535461911,0.476037093559
Nicotinate,122.0200,ASH1,YKL185W,0.0,0.0,-0.00659967170849,0.979265345862,0.987581824383
Nicotinate,122.0200,PHD1,YKL043W,0.0,0.0,-0.309495943323,0.211380754826,0.316737724108
Xanthine,151.0300,SOK2,YMR016C,0.0,0.0,-0.465644792669,0.0514785535254,0.0978092516983
