Metabolites,ion,Transcription-factors,feature,coef,coef (abs),cor,pval,fdr
Pyruvate,87.0100,YAP3,YHL009C,-0.00331028701176,0.00331028701176,-0.591790559042,0.00967670519131,0.0224590054599
L-Saccharopine,275.1200,RLM1,YPL089C,-0.00330740487589,0.00330740487589,0.297277146328,0.230911180476,0.30974355558
Xanthosine 5-phosphate,363.0300,TEC1,YBR083W,-0.00328585448672,0.00328585448672,0.270821430392,0.277043158454,0.35972785854
Xanthine,151.0300,OPI1,YHL020C,-0.00324981670117,0.00324981670117,-0.331771077994,0.178624330842,0.252829253765
Ornithine,131.0800,SKN7,YHR206W,0.00324755877923,0.00324755877923,-0.446784753907,0.0630550206166,0.105526563239
Deoxycytidine,226.0800,GAT1,YFL021W,-0.00324236715307,0.00324236715307,-0.224165462667,0.371197012684,0.449387070789
Nicotinate,122.0200,RIM101,YHL027W,-0.00322932520292,0.00322932520292,-0.110703759334,0.661889370834,0.713261038788
L-Citrulline,174.0900,SKO1,YNL167C,-0.00322360359625,0.00322360359625,-0.665061616571,0.00259839610513,0.00789276369067
O-Phospho-L-serine,184.0000,HAP4,YKL109W,-0.00321901112816,0.00321901112816,0.405718806639,0.0948230563418,0.148881060424
Inosine,267.0700,HAP2,YGL237C,0.00320259793265,0.00320259793265,0.545647100095,0.0191658160009,0.0381569208258
NAD,662.1000,CBF1,YJR060W,-0.00319652922738,0.00319652922738,0.571379547102,0.0132477820275,0.0284495142065
L-Citrulline,174.0900,HAP3,YBL021C,-0.00318156099704,0.00318156099704,-0.738213766279,0.000468728566779,0.00191475871494
Deoxycytidine,226.0800,HSF1,YGL073W,0.00316146402285,0.00316146402285,0.761918035955,0.000238117231076,0.00114548024817
4-Aminobutanoate,102.0600,RLM1,YPL089C,-0.00315976801329,0.00315976801329,-0.302375752295,0.222625868106,0.301622143885
dUDP,387.0000,TEC1,YBR083W,-0.00314734764711,0.00314734764711,-0.876187066098,1.8697859758e-06,2.98073910302e-05
Nicotinate,122.0200,SKO1,YNL167C,-0.00313049824227,0.00313049824227,0.164714484181,0.513666404596,0.582777884487
Xanthosine,283.0700,YAP3,YHL009C,0.00311443559488,0.00311443559488,0.552181101869,0.0174967690173,0.0353169533584
L-Citrulline,174.0900,NRG1,YDR043C,-0.00309404400703,0.00309404400703,-0.73935181509,0.00045446858361,0.00187629373649
Xanthosine,283.0700,HAP3,YBL021C,-0.00308962833918,0.00308962833918,-0.727933078546,0.000615435505804,0.00234165704647
Nicotinate,122.0200,SNT2,YGL131C,0.00307509363095,0.00307509363095,-0.139288840611,0.58147851235,0.642686776808
Fumarate,115.0000,UME6,YDR207C,0.0030401736806,0.0030401736806,0.58956707252,0.0100232748836,0.0230672627458
gamma-Amino-gamma-cyanobutanoate,127.0500,STP1,YDR463W,-0.00303329750637,0.00303329750637,-0.870338442372,2.65350754082e-06,3.71491055715e-05
Xanthosine 5-phosphate,363.0300,YHP1,YDR451C,0.00302566768161,0.00302566768161,0.487413908524,0.0401963915101,0.0710841449863
gamma-Amino-gamma-cyanobutanoate,127.0500,FKH2,YNL068C,0.00301734159008,0.00301734159008,0.895432849313,5.15349585541e-07,1.42471328459e-05
L-Citrulline,174.0900,ABF1,YKL112W,0.00296399471154,0.00296399471154,0.671202380916,0.00229081384884,0.00708659694881
Nicotinate,122.0200,UME6,YDR207C,0.00294972672161,0.00294972672161,0.351836785697,0.152197121932,0.222043095724
Pyruvate,87.0100,RLM1,YPL089C,0.00292118705838,0.00292118705838,-0.287274479769,0.247732982507,0.329105130046
Nicotinate,122.0200,HAP4,YKL109W,0.00288454621868,0.00288454621868,0.275154051062,0.269126702834,0.352827801175
dUDP,387.0000,RFX1,YLR176C,-0.00287981178764,0.00287981178764,-0.9247285538,4.08391088139e-08,3.87793972389e-06
L-Proline,114.0600,RPN4,YDL020C,0.00286987411977,0.00286987411977,0.682212466032,0.00181449496968,0.00581917329484
Ornithine,131.0800,DAL80,YKR034W,0.00286174636893,0.00286174636893,-0.146693154221,0.561346363471,0.624226302352
L-Citrulline,174.0900,GCN4,YEL009C,-0.00284650911383,0.00284650911383,-0.659729199128,0.00289232957196,0.00857574005638
dUDP,387.0000,RPH1,YER169W,-0.0028334911935,0.0028334911935,-0.910302432119,1.5852832471e-07,5.96941139941e-06
Fumarate,115.0000,SIP4,YJL089W,-0.00282895520543,0.00282895520543,-0.43361681552,0.0722177808654,0.117880144552
Xanthosine 5-phosphate,363.0300,RPN4,YDL020C,0.0028269462912,0.0028269462912,0.262039435124,0.293523589223,0.376427198393
N-Acetyl-L-glutamyl 5-phosphate,268.0200,GAL4,YPL248C,0.00282587890574,0.00282587890574,0.334664501754,0.174635665838,0.248471852893
"But-1-ene-1,2,4-tricarboxylate",187.0200,PDR1,YGL013C,-0.00280470072063,0.00280470072063,0.224412914926,0.370655265046,0.449323034205
O-Acetylcarnitine,202.1100,MCM1,YMR043W,-0.00278798136026,0.00278798136026,0.178885773878,0.477565707823,0.548324407854
O-Phospho-L-serine,184.0000,RLM1,YPL089C,0.00277613830658,0.00277613830658,-0.496273758382,0.0361899102603,0.0653287334178
Nicotinate,122.0200,RPN4,YDL020C,0.00277266814156,0.00277266814156,0.336864133461,0.171643858834,0.245816516521
NAD,662.1000,MET32,YDR253C,0.00277010956784,0.00277010956784,0.866026378091,3.39881483009e-06,4.31255364092e-05
Inosine,267.0700,YAP6,YDR259C,0.00276831358473,0.00276831358473,0.356886501857,0.145994737337,0.214138687941
Nicotinate,122.0200,SIP4,YJL089W,-0.00276594608175,0.00276594608175,-0.314850770834,0.203172365784,0.279250123897
"But-1-ene-1,2,4-tricarboxylate",187.0200,FKH1,YIL131C,-0.00274384410619,0.00274384410619,-0.743099199245,0.000410057656248,0.00173223582446
L-Glutamine,145.0600,FKH1,YIL131C,-0.00273830978063,0.00273830978063,-0.838017030439,1.4146668205e-05,0.000128837462374
O-Acetylcarnitine,202.1100,REB1,YBR049C,-0.00270998700403,0.00270998700403,-0.343386520744,0.16297663028,0.234944528404
gamma-Amino-gamma-cyanobutanoate,127.0500,ABF1,YKL112W,0.00269018130252,0.00269018130252,0.77456632151,0.000160690474867,0.000847700476108
4-Aminobutanoate,102.0600,GAL4,YPL248C,-0.00268241672575,0.00268241672575,0.2011563929,0.423480596978,0.498857402266
O-Acetylcarnitine,202.1100,PDR1,YGL013C,0.00265669918637,0.00265669918637,0.0333123821449,0.895599988669,0.917013771801
Deoxycytidine,226.0800,SFP1,YLR403W,0.0026348697526,0.0026348697526,0.775560737367,0.000155635560733,0.000829044060101
Fumarate,115.0000,DAL82,YNL314W,-0.00262363853613,0.00262363853613,0.214139740886,0.39351696972,0.471184792691
O-Phospho-L-serine,184.0000,SKN7,YHR206W,0.00262198969004,0.00262198969004,0.277913765812,0.264158074245,0.347752401537
L-Glutamine,145.0600,YAP7,YOL028C,-0.00256458288592,0.00256458288592,-0.666401628405,0.00252853483348,0.00770198058064
dUDP,387.0000,AZF1,YOR113W,-0.00256141368597,0.00256141368597,-0.87142590086,2.48948432698e-06,3.5769959014e-05
gamma-Amino-gamma-cyanobutanoate,127.0500,PHO2,YDL106C,-0.00255073876028,0.00255073876028,-0.844170074657,1.05924178541e-05,0.000103930862431
gamma-Amino-gamma-cyanobutanoate,127.0500,SWI4,YER111C,-0.00253199680502,0.00253199680502,-0.811895106035,4.28646470276e-05,0.000317343691893
Deoxycytidine,226.0800,SKO1,YNL167C,-0.00251093293732,0.00251093293732,-0.503428744145,0.0331844512076,0.0609544503258
4-Aminobutanoate,102.0600,MET31,YPL038W,-0.00251091354231,0.00251091354231,-0.372835391678,0.127556803083,0.191466706483
Fumarate,115.0000,CAD1,YDR423C,-0.00247162855634,0.00247162855634,0.136875856579,0.58810446199,0.647389185981
Deoxycytidine,226.0800,PUT3,YKL015W,0.0024516527539,0.0024516527539,-0.455609132185,0.0574192402901,0.0968367728135
Nicotinate,122.0200,RDS1,YCR106W,-0.00244724591525,0.00244724591525,-0.0299056376944,0.906229573807,0.925294712106
"But-1-ene-1,2,4-tricarboxylate",187.0200,ROX1,YPR065W,-0.00241971445118,0.00241971445118,-0.741307305812,0.000430815842232,0.00180249386865
N-Acetyl-L-glutamyl 5-phosphate,268.0200,YAP5,YIR018W,0.00241416200342,0.00241416200342,0.637275927386,0.00444570632542,0.0122439125028
O-Acetylcarnitine,202.1100,MAC1,YMR021C,-0.0024130160257,0.0024130160257,0.201000818608,0.423846768704,0.499019591832
Ornithine,131.0800,MCM1,YMR043W,0.00238987996046,0.00238987996046,-0.242950967101,0.33134189162,0.412807011579
NAD,662.1000,SKO1,YNL167C,-0.00238368641242,0.00238368641242,-0.781315223369,0.000128946401819,0.000722099850185
N-Acetyl-L-glutamyl 5-phosphate,268.0200,SIP4,YJL089W,-0.00237716492512,0.00237716492512,0.687084666876,0.00163160866316,0.0053666164463
Deoxycytidine,226.0800,DAL80,YKR034W,0.00236436727622,0.00236436727622,-0.125626487222,0.619400829516,0.6770627686
L-Proline,114.0600,CBF1,YJR060W,0.00235847171128,0.00235847171128,-0.631702453738,0.00492149470436,0.0133026540029
O-Acetylcarnitine,202.1100,RDS1,YCR106W,-0.00235068243448,0.00235068243448,0.0919494921169,0.71670014999,0.762803668411
Inosine,267.0700,HAP4,YKL109W,-0.00233999062437,0.00233999062437,-0.00654321605147,0.979442680993,0.983495547259
L-Proline,114.0600,TEC1,YBR083W,0.00232986522587,0.00232986522587,0.759828660837,0.00025352601778,0.00119332073886
dUDP,387.0000,MCM1,YMR043W,-0.00232823843415,0.00232823843415,-0.418571723889,0.0838497012153,0.133669888653
NAD,662.1000,UGA3,YDL170W,-0.00230684542845,0.00230684542845,-0.758415814926,0.000264414836455,0.00123657816449
dUDP,387.0000,SMP1,YBR182C,-0.00230460818167,0.00230460818167,0.25212499721,0.312826096948,0.395377428087
O-Phospho-L-serine,184.0000,STB4,YMR019W,0.00229434436205,0.00229434436205,0.619062980501,0.0061551599331,0.0158151403457
L-Saccharopine,275.1200,ASH1,YKL185W,-0.00229398588608,0.00229398588608,-0.792123504541,8.91848205334e-05,0.000558107874055
L-Glutamine,145.0600,CHA4,YLR098C,-0.00229260155299,0.00229260155299,-0.817251503135,3.46382781929e-05,0.000262602048408
Xanthosine 5-phosphate,363.0300,XBP1,YIL101C,-0.00229001486406,0.00229001486406,0.292754471223,0.238423878722,0.318481804972
Nicotinate,122.0200,ARR1,YPR199C,-0.00228986463198,0.00228986463198,-0.0035459600128,0.988858601936,0.99067302139
L-Proline,114.0600,SPT23,YKL020C,0.00228727829933,0.00228727829933,0.783376877264,0.000120380083733,0.000693694202833
Nicotinate,122.0200,ADR1,YDR216W,0.00225068479477,0.00225068479477,-0.00900931284345,0.971697290136,0.976616144342
Xanthine,151.0300,YOX1,YML027W,0.0022501127055,0.0022501127055,-0.048568768835,0.848228983722,0.878022610471
dUDP,387.0000,RGT1,YKL038W,-0.00224552257822,0.00224552257822,-0.920248384483,6.3929072449e-08,4.73624594509e-06
dUDP,387.0000,ECM22,YLR228C,0.00220293252247,0.00220293252247,-0.488577559236,0.0396516765074,0.0703487095793
Fumarate,115.0000,ADR1,YDR216W,0.00219624228928,0.00219624228928,0.615290889453,0.00656832859418,0.0166417977375
L-Citrulline,174.0900,YAP5,YIR018W,0.00218686705688,0.00218686705688,0.607142567288,0.00753768347598,0.0184142066125
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,SKN7,YHR206W,0.00217860825903,0.00217860825903,-0.564374629082,0.0146903731348,0.0308429527486
dUDP,387.0000,HAP3,YBL021C,-0.00216653755943,0.00216653755943,-0.821748621226,2.88102196931e-05,0.000226336402193
Inosine,267.0700,YOX1,YML027W,0.00216261193249,0.00216261193249,-0.0661748485696,0.794180606267,0.835094099224
N-Acetyl-L-glutamyl 5-phosphate,268.0200,NRG1,YDR043C,0.00215823224037,0.00215823224037,-0.750663907654,0.000331428260585,0.00147121813235
L-Saccharopine,275.1200,HAP1,YLR256W,0.00214766128052,0.00214766128052,0.717081156235,0.000810137497244,0.00292452941154
L-Saccharopine,275.1200,ADR1,YDR216W,0.00211290634753,0.00211290634753,-0.298030202671,0.229675184932,0.308873524564
Pyruvate,87.0100,SUT1,YGL162W,0.00210737676366,0.00210737676366,0.660510531022,0.00284762900662,0.00849620457713
N-Acetyl-L-glutamyl 5-phosphate,268.0200,HAP3,YBL021C,-0.00208445409624,0.00208445409624,-0.791796465562,9.02131820089e-05,0.000562930255735
Hypoxanthine,135.0300,TYE7,YOR344C,0.00207690730406,0.00207690730406,0.295477281445,0.233882556613,0.313181792546
gamma-Amino-gamma-cyanobutanoate,127.0500,DAL82,YNL314W,0.0020599560029,0.0020599560029,-0.586962512343,0.0104418307695,0.0238296326024
Deoxycytidine,226.0800,YAP7,YOL028C,-0.00205553103203,0.00205553103203,-0.212445004392,0.397360871233,0.47526623372
L-Asparagine,131.0500,RTG3,YBL103C,0.0020259850528,0.0020259850528,0.0373190564528,0.883120272787,0.907256586669
Fumarate,115.0000,YHP1,YDR451C,0.00198252897084,0.00198252897084,0.45529878056,0.0576108000278,0.0970848667134
L-Glutamine,145.0600,SIP4,YJL089W,0.00198102643026,0.00198102643026,0.740934738912,0.000435240749132,0.00181560780812
Xanthosine 5-phosphate,363.0300,SUT1,YGL162W,0.00196689832057,0.00196689832057,0.413843428273,0.0877728173963,0.139313832263
L-Proline,114.0600,RTG3,YBL103C,-0.00196553422663,0.00196553422663,0.0993984453597,0.694754630532,0.742864191756
O-Acetylcarnitine,202.1100,SKN7,YHR206W,0.00196269639167,0.00196269639167,0.328397717974,0.183351246415,0.257517120367
Fumarate,115.0000,CRZ1,YNL027W,-0.00194977680601,0.00194977680601,0.133603614925,0.597139812163,0.656342903756
Xanthine,151.0300,GZF3,YJL110C,0.00194890121861,0.00194890121861,0.245570093107,0.325991832796,0.407070418997
NAD,662.1000,BAS1,YKR099W,0.00194621338717,0.00194621338717,0.801636814063,6.33206992156e-05,0.000425515098729
N-Acetyl-L-glutamyl 5-phosphate,268.0200,CBF1,YJR060W,0.00192922807014,0.00192922807014,0.607860678698,0.00744787099987,0.0182327705249
gamma-Amino-gamma-cyanobutanoate,127.0500,HAP4,YKL109W,-0.00190372811738,0.00190372811738,-0.820032396417,3.09269437131e-05,0.000238672950775
O-Phospho-L-serine,184.0000,YAP1,YML007W,-0.00189666449262,0.00189666449262,-0.206613108984,0.410743449564,0.486370531586
"But-1-ene-1,2,4-tricarboxylate",187.0200,GZF3,YJL110C,0.00189650309408,0.00189650309408,-0.137271725252,0.587015266419,0.646516057418
gamma-Amino-gamma-cyanobutanoate,127.0500,SFP1,YLR403W,0.00188136590006,0.00188136590006,0.891538298046,6.81788274096e-07,1.6918572819e-05
dUDP,387.0000,HAP2,YGL237C,0.00186084475187,0.00186084475187,0.846269898126,9.56946392856e-06,9.74604956094e-05
dUDP,387.0000,SKO1,YNL167C,-0.00185507596272,0.00185507596272,-0.806966828599,5.18485087534e-05,0.00036528110683
L-Citrulline,174.0900,CRZ1,YNL027W,0.00185088834181,0.00185088834181,-0.160083247324,0.525735059385,0.59246923101
L-Citrulline,174.0900,MSN4,YKL062W,-0.00184771578396,0.00184771578396,-0.779748074016,0.000135798260116,0.000754665140189
Pyruvate,87.0100,RDS1,YCR106W,-0.00184388471894,0.00184388471894,0.376072677848,0.124023923945,0.186934610004
Xanthine,151.0300,DAL82,YNL314W,0.00183376777693,0.00183376777693,0.205024772195,0.414429593311,0.490311068143
NAD,662.1000,ADR1,YDR216W,-0.00178207343799,0.00178207343799,-0.560419743105,0.0155582933842,0.0322384371453
gamma-Amino-gamma-cyanobutanoate,127.0500,SMP1,YBR182C,-0.00177331889434,0.00177331889434,0.26614978075,0.285737714231,0.368171780461
L-Asparagine,131.0500,RPN4,YDL020C,0.00177288309222,0.00177288309222,-0.361451752839,0.140539590297,0.207984910692
L-Citrulline,174.0900,RLM1,YPL089C,-0.00177249872816,0.00177249872816,0.330549495164,0.180326522877,0.254486897232
"But-1-ene-1,2,4-tricarboxylate",187.0200,SMP1,YBR182C,0.00177141647702,0.00177141647702,0.369836594701,0.130891876441,0.195934104282
Fumarate,115.0000,MET32,YDR253C,0.00176918469908,0.00176918469908,-0.396687734886,0.103130241456,0.160310638677
Inosine,267.0700,SKO1,YNL167C,-0.00175374056115,0.00175374056115,-0.191233348282,0.447168085999,0.519476116927
Deoxycytidine,226.0800,ABF1,YKL112W,-0.00174665154248,0.00174665154248,0.602301382652,0.0081662379682,0.019620532148
Hypoxanthine,135.0300,YAP6,YDR259C,0.0017440709842,0.0017440709842,0.565458091209,0.0144594425042,0.0305410274944
L-Saccharopine,275.1200,RDS1,YCR106W,0.00172776159276,0.00172776159276,-0.522318108992,0.0261707170494,0.0495293293206
Xanthine,151.0300,SKN7,YHR206W,-0.00171721175223,0.00171721175223,-0.0976523769281,0.699878810187,0.74708471234
NAD,662.1000,RPN4,YDL020C,-0.00171635656561,0.00171635656561,-0.856970331851,5.56690350017e-06,6.43286626687e-05
Pyruvate,87.0100,SKN7,YHR206W,0.00166915299995,0.00166915299995,0.363001398532,0.138720467774,0.205818954903
N-Acetyl-L-glutamyl 5-phosphate,268.0200,RPN4,YDL020C,-0.00162374087651,0.00162374087651,-0.775233177156,0.000157285578623,0.000835794899544
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,YAP3,YHL009C,0.00161900169614,0.00161900169614,0.715686510947,0.000838524003293,0.00300712056354
L-Citrulline,174.0900,MCM1,YMR043W,-0.00161314747821,0.00161314747821,-0.267842103999,0.282569072938,0.364950239679
Nicotinate,122.0200,SWI5,YDR146C,-0.00160496729556,0.00160496729556,-0.157442723378,0.532674083103,0.599361255795
L-Saccharopine,275.1200,MCM1,YMR043W,-0.00157784629969,0.00157784629969,-0.357828831835,0.14485693396,0.212898750853
N-Acetyl-L-glutamyl 5-phosphate,268.0200,STB4,YMR019W,-0.00157123063806,0.00157123063806,-0.83234205603,1.82840843489e-05,0.000159729760872
Inosine,267.0700,PHO2,YDL106C,0.00156517697407,0.00156517697407,0.111644085855,0.65918111996,0.710939044935
Xanthosine 5-phosphate,363.0300,RDS1,YCR106W,-0.00156014046122,0.00156014046122,0.413031374025,0.0884597918132,0.140200424761
Pyruvate,87.0100,PHD1,YKL043W,-0.00154967180743,0.00154967180743,-0.529921845679,0.0236983213714,0.0458433426706
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,TYE7,YOR344C,0.00153988827231,0.00153988827231,0.740553063345,0.000439813327091,0.00182267989823
NAD,662.1000,YAP5,YIR018W,0.0015385008142,0.0015385008142,0.610293131195,0.00715005065774,0.0176249555717
dUDP,387.0000,CAD1,YDR423C,0.00153271687851,0.00153271687851,-0.513838682044,0.0291599790182,0.0542003354687
Inosine,267.0700,CHA4,YLR098C,0.0015200496491,0.0015200496491,0.116188380662,0.646150297557,0.70069128593
Deoxycytidine,226.0800,MET31,YPL038W,0.0015143548029,0.0015143548029,0.488279380014,0.0397907154345,0.0704808779473
Inosine,267.0700,ASH1,YKL185W,-0.00151332823036,0.00151332823036,-0.198180763551,0.430513171199,0.505248268891
L-Citrulline,174.0900,MET31,YPL038W,-0.00148548059569,0.00148548059569,0.556034187422,0.0165677415719,0.0338484074772
dUDP,387.0000,RLM1,YPL089C,0.00148166232961,0.00148166232961,0.626552738291,0.00539719722645,0.0142532995678
L-Proline,114.0600,HAP1,YLR256W,-0.0014779362741,0.0014779362741,-0.786142593655,0.000109649059629,0.000642020231181
L-Proline,114.0600,INO2,YDR123C,0.0014683957767,0.0014683957767,0.790639203772,9.39333293874e-05,0.000571449558168
Fumarate,115.0000,TYE7,YOR344C,-0.00146648938419,0.00146648938419,-0.49044795522,0.0387879838122,0.0690407144627
L-Proline,114.0600,SKN7,YHR206W,0.001460869378,0.001460869378,0.52885944271,0.0240323334985,0.0463662688698
Xanthosine,283.0700,ARR1,YPR199C,0.00145811790221,0.00145811790221,0.194379798646,0.43958455322,0.512848645424
L-Saccharopine,275.1200,OPI1,YHL020C,-0.00145511251404,0.00145511251404,-0.806529332477,5.27181611573e-05,0.000369027128101
NAD,662.1000,INO2,YDR123C,-0.00145267870358,0.00145267870358,-0.91453283691,1.09190312406e-07,5.18416613685e-06
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,GLN3,YER040W,-0.00145176470327,0.00145176470327,-0.89218163873,6.51462536454e-07,1.65441183676e-05
O-Acetylcarnitine,202.1100,BAS1,YKR099W,-0.00143854693752,0.00143854693752,-0.441094397982,0.0669016022279,0.110803373567
dUDP,387.0000,STB5,YHR178W,-0.00141933820016,0.00141933820016,-0.915719785044,9.80068211571e-08,5.18416613685e-06
Fumarate,115.0000,HAP4,YKL109W,-0.00140408609369,0.00140408609369,0.602658480338,0.00811847761414,0.0195272633362
gamma-Amino-gamma-cyanobutanoate,127.0500,CRZ1,YNL027W,0.00140215332931,0.00140215332931,-0.476390774957,0.0456445229729,0.0792429556222
N-Acetyl-L-glutamyl 5-phosphate,268.0200,GAT1,YFL021W,-0.00137886865949,0.00137886865949,-0.505735176133,0.0322578805921,0.0595027121732
Xanthine,151.0300,RLM1,YPL089C,-0.00137761201411,0.00137761201411,0.0136937392726,0.956991860707,0.964944701655
L-Saccharopine,275.1200,DAL80,YKR034W,0.00137389523133,0.00137389523133,-0.259003406185,0.299356092463,0.383231949554
L-Citrulline,174.0900,AFT2,YPL202C,0.00136976766782,0.00136976766782,-0.594776647981,0.00922647569054,0.0216135053043
O-Phospho-L-serine,184.0000,FKH1,YIL131C,0.00136545410814,0.00136545410814,0.607884385029,0.00744492091085,0.0182327705249
O-Acetylcarnitine,202.1100,HAP1,YLR256W,0.00134237079756,0.00134237079756,-0.0540994748394,0.831169341092,0.864538678112
gamma-Amino-gamma-cyanobutanoate,127.0500,RLM1,YPL089C,-0.00133541791614,0.00133541791614,0.624311408635,0.00561558797958,0.0147055685221
