coef,coef_binary,feature,ion,random,type,zscore,zscore_abs
0.308798964,Positive,YFL033C,114.06,Yes,Kinase/Phosphatase,0.170938863,0.170938863
0.308798964,Positive,YFL033C,114.06,Yes,Kinase/Phosphatase,0.059061161,0.059061161
0.308798964,Positive,YFL033C,114.06,Yes,Kinase/Phosphatase,0.198685676,0.198685676
0.308798964,Positive,YFL033C,114.06,Yes,Kinase/Phosphatase,-0.235679891,0.235679891
0.308798964,Positive,YFL033C,114.06,Yes,Kinase/Phosphatase,-0.312063962,0.312063962
0.308798964,Positive,YFL033C,114.06,Yes,Kinase/Phosphatase,-0.119685411,0.119685411
0.308798964,Positive,YFL033C,114.06,Yes,Kinase/Phosphatase,-0.596429603,0.596429603
0.308798964,Positive,YFL033C,114.06,Yes,Kinase/Phosphatase,-0.217622354,0.217622354
0.308798964,Positive,YFL033C,114.06,Yes,Kinase/Phosphatase,-0.041473162,0.041473162
0.308798964,Positive,YFL033C,114.06,Yes,Kinase/Phosphatase,-0.06387665,0.06387665
0.308798964,Positive,YFL033C,114.06,Yes,Kinase/Phosphatase,0.140395507,0.140395507
0.308798964,Positive,YFL033C,114.06,Yes,Kinase/Phosphatase,-0.306634631,0.306634631
0.308798964,Positive,YFL033C,114.06,Yes,Kinase/Phosphatase,0.006316513,0.006316513
0.308798964,Positive,YFL033C,114.06,Yes,Kinase/Phosphatase,0.591839259,0.591839259
0.308798964,Positive,YFL033C,114.06,Yes,Kinase/Phosphatase,0.025136764,0.025136764
0.308798964,Positive,YFL033C,114.06,Yes,Kinase/Phosphatase,-0.368204966,0.368204966
0.308798964,Positive,YFL033C,114.06,Yes,Kinase/Phosphatase,-0.074027274,0.074027274
0.308798964,Positive,YFL033C,114.06,Yes,Kinase/Phosphatase,0.012375693,0.012375693
-0.26588835,Negative,YJL164C,114.06,No,Kinase/Phosphatase,-0.03866983,0.03866983
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.041474557,0.041474557
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.064783043,0.064783043
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.046049279,0.046049279
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.164785938,0.164785938
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.091171043,0.091171043
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.138242495,0.138242495
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.293903524,0.293903524
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.117112832,0.117112832
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.076474575,0.076474575
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.03511614,0.03511614
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.01098806,0.01098806
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.002981905,0.002981905
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.060647266,0.060647266
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.034401375,0.034401375
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.297661746,0.297661746
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.006891272,0.006891272
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.00988077,0.00988077
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.032996519,0.032996519
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.121644584,0.121644584
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.061644821,0.061644821
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.037164381,0.037164381
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.021451773,0.021451773
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.271846071,0.271846071
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.521446727,0.521446727
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.044175822,0.044175822
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.511786232,0.511786232
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.187370932,0.187370932
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.074081861,0.074081861
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.618333625,0.618333625
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.004069757,0.004069757
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.100647605,0.100647605
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.238451358,0.238451358
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.125206172,0.125206172
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.090627756,0.090627756
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.121383009,0.121383009
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.064882685,0.064882685
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.065784278,0.065784278
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.062236999,0.062236999
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.02441405,0.02441405
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.340124394,0.340124394
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.229353656,0.229353656
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.127535862,0.127535862
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.160124731,0.160124731
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.140776645,0.140776645
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.031205793,0.031205793
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.062765917,0.062765917
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.021821817,0.021821817
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.159878771,0.159878771
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.214413833,0.214413833
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.062438829,0.062438829
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.121648855,0.121648855
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.323853374,0.323853374
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.087566069,0.087566069
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.23848273,0.23848273
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.255252889,0.255252889
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.01397267,0.01397267
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.034840664,0.034840664
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.07205892,0.07205892
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.442545604,0.442545604
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.195552924,0.195552924
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.302017208,0.302017208
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.008540031,0.008540031
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.119314824,0.119314824
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.142669784,0.142669784
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.056138787,0.056138787
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.008282062,0.008282062
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.054997893,0.054997893
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.119697421,0.119697421
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.124898442,0.124898442
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.418798622,0.418798622
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.295584759,0.295584759
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.969080707,0.969080707
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.165822283,0.165822283
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.244956853,0.244956853
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.072919701,0.072919701
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.134506572,0.134506572
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.136519539,0.136519539
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.032185958,0.032185958
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.019656533,0.019656533
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.09077124,0.09077124
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.079837324,0.079837324
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.14696451,0.14696451
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.020648937,0.020648937
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.451771084,0.451771084
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.344270051,0.344270051
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.001946065,0.001946065
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.084641266,0.084641266
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.13680182,0.13680182
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.034024669,0.034024669
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.119805292,0.119805292
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.010788418,0.010788418
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.176957141,0.176957141
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.01111272,0.01111272
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.222035945,0.222035945
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.177367393,0.177367393
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.155823247,0.155823247
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.261776644,0.261776644
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.290900121,0.290900121
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,0.057432626,0.057432626
-0.26588835,Negative,YJL164C,114.06,Yes,Kinase/Phosphatase,-0.079994907,0.079994907
-0.223569006,Negative,YOR061W,127.05,No,Kinase/Phosphatase,-0.128554173,0.128554173
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.310740294,0.310740294
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.173511104,0.173511104
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.029037103,0.029037103
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.137895329,0.137895329
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.047944294,0.047944294
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.00609846,0.00609846
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.188693275,0.188693275
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.247027568,0.247027568
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.633553181,0.633553181
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.310280382,0.310280382
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.167562577,0.167562577
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.241651564,0.241651564
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.027498344,0.027498344
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.049160777,0.049160777
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.063921972,0.063921972
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.034073136,0.034073136
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.02914269,0.02914269
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.013763058,0.013763058
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.027252649,0.027252649
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.047465656,0.047465656
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.188216799,0.188216799
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.060749403,0.060749403
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.065387317,0.065387317
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.014460861,0.014460861
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.068934001,0.068934001
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.050048975,0.050048975
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.146031611,0.146031611
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.386021132,0.386021132
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.152487297,0.152487297
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.178690924,0.178690924
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.070506362,0.070506362
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.017807857,0.017807857
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.152927362,0.152927362
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.549652201,0.549652201
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.269134399,0.269134399
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.014873949,0.014873949
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.164703012,0.164703012
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.061878317,0.061878317
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.562878064,0.562878064
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.025450977,0.025450977
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.074885619,0.074885619
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.065494347,0.065494347
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.012670909,0.012670909
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.152327122,0.152327122
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-2.696753795,2.696753795
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.38336149,0.38336149
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.146094314,0.146094314
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.066116384,0.066116384
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.01950608,0.01950608
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.168087805,0.168087805
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.128304287,0.128304287
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.005825835,0.005825835
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.024883392,0.024883392
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.10306141,0.10306141
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.077193376,0.077193376
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.036735425,0.036735425
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.136419357,0.136419357
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.051286479,0.051286479
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.007084437,0.007084437
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.065725791,0.065725791
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.106862717,0.106862717
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.092509505,0.092509505
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.236507673,0.236507673
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.273984319,0.273984319
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.180467304,0.180467304
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.037122107,0.037122107
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.142163002,0.142163002
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.294568864,0.294568864
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.006369202,0.006369202
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.088073548,0.088073548
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.489966156,0.489966156
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.046309909,0.046309909
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.252279564,0.252279564
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.103095204,0.103095204
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.464990294,0.464990294
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.0283856,0.0283856
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.029419193,0.029419193
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.115581988,0.115581988
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.226122677,0.226122677
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.053023311,0.053023311
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.043212637,0.043212637
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.25578614,0.25578614
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.177627747,0.177627747
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.25949639,0.25949639
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.031140075,0.031140075
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.00651753,0.00651753
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.025313902,0.025313902
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.029478261,0.029478261
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.313112318,0.313112318
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.050309986,0.050309986
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.059883345,0.059883345
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.117825356,0.117825356
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.034584908,0.034584908
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.005510392,0.005510392
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.050399229,0.050399229
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.133731659,0.133731659
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.216845564,0.216845564
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.207018398,0.207018398
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,-0.139481045,0.139481045
-0.223569006,Negative,YOR061W,127.05,Yes,Kinase/Phosphatase,0.47972846,0.47972846
0.221368588,Positive,YJR066W,114.06,No,Kinase/Phosphatase,-0.024357965,0.024357965
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,1.689748901,1.689748901
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,0.042015464,0.042015464
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-0.048543438,0.048543438
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,0.035432482,0.035432482
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-0.715408653,0.715408653
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-0.004555696,0.004555696
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,0.112792864,0.112792864
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,0.98811725,0.98811725
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,0.101416736,0.101416736
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-1.02910835,1.02910835
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,0.114487466,0.114487466
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-0.002253399,0.002253399
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-0.087628947,0.087628947
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-0.029653069,0.029653069
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,0.54245024,0.54245024
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-0.204137275,0.204137275
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,0.152984626,0.152984626
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-0.052924297,0.052924297
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-0.009051175,0.009051175
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-0.01634432,0.01634432
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,0.025929947,0.025929947
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-0.021949829,0.021949829
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-0.224737546,0.224737546
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-0.06465139,0.06465139
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-0.389921312,0.389921312
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-0.057193206,0.057193206
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-0.024190616,0.024190616
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-0.966680202,0.966680202
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,0.180429855,0.180429855
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-0.031656449,0.031656449
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,-0.158979866,0.158979866
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,0.097570198,0.097570198
0.221368588,Positive,YJR066W,114.06,Yes,Kinase/Phosphatase,0.032148544,0.032148544
